unit	purchasable_effect	is_exclusive
#unit_purchasable_effect_sets_tables;0;db/unit_purchasable_effect_sets_tables/!!!snek_guns_of_the_empire
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_contact_magic_attacks_ammo_type_magic	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_flaming_contact_arcane_fire_attacks_ammo_type_arcane_fire	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_piercing_contact_magic_attacks_entropic_ammo_type_magic	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_poison_contact_magic_attacks_ammo_type_poison	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_aura_of_healing	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_aura_of_hexing	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_barrier_boost	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_chain_lightning	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_ensorcelled_weapons_contact_magic_attacks_ammo_type_magic	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_ensorcelled_weapons_flaming_contact_arcane_fire_attacks_ammo_type_arcane_fire	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_ensorcelled_weapons_piercing_contact_magic_attacks_entropic_ammo_type_magic	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_ensorcelled_weapons_poison_contact_magic_attacks_ammo_type_poison	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_field_medic_encourage	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_hunter_snare	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_hunter_trap	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_magma_storm	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_searing_doom	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_unstable_winds	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_urannons_thunderbolt	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_all_wake_of_fire_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_chorf_all_sadistic_snare	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_chorf_all_sadistic_snare_bonus_vs_large_ammo_type_anti_large	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_chorf_all_special_ash_storm_contact_searing_flaming_attacks	False
snek_emp_gote_inf_eisenbombers	nanu_dynamic_ror_ability_empire_all_blessing_of_morr_undying_will_attribute_immPsy	False
