unit	purchasable_effect	is_exclusive
#unit_purchasable_effect_sets_tables;0;db/unit_purchasable_effect_sets_tables/!!!trojan_archer
slaanbull	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_contact_magic_attacks_ammo_type_magic	False
slaanbull	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_flaming_contact_arcane_fire_attacks_ammo_type_arcane_fire	False
slaanbull	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_piercing_contact_magic_attacks_entropic_ammo_type_magic	False
slaanbull	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_poison_contact_magic_attacks_ammo_type_poison	False
slaanbull	nanu_dynamic_ror_ability_all_aura_of_healing	False
slaanbull	nanu_dynamic_ror_ability_all_aura_of_hexing	False
slaanbull	nanu_dynamic_ror_ability_all_barrier_boost	False
slaanbull	nanu_dynamic_ror_ability_all_chain_lightning	False
slaanbull	nanu_dynamic_ror_ability_all_ensorcelled_weapons_contact_magic_attacks_ammo_type_magic	False
slaanbull	nanu_dynamic_ror_ability_all_ensorcelled_weapons_flaming_contact_arcane_fire_attacks_ammo_type_arcane_fire	False
slaanbull	nanu_dynamic_ror_ability_all_ensorcelled_weapons_piercing_contact_magic_attacks_entropic_ammo_type_magic	False
slaanbull	nanu_dynamic_ror_ability_all_ensorcelled_weapons_poison_contact_magic_attacks_ammo_type_poison	False
slaanbull	nanu_dynamic_ror_ability_all_field_medic_encourage	False
slaanbull	nanu_dynamic_ror_ability_all_hunter_snare	False
slaanbull	nanu_dynamic_ror_ability_all_hunter_trap	False
slaanbull	nanu_dynamic_ror_ability_all_magma_storm	False
slaanbull	nanu_dynamic_ror_ability_all_searing_doom	False
slaanbull	nanu_dynamic_ror_ability_all_unstable_winds	False
slaanbull	nanu_dynamic_ror_ability_all_urannons_thunderbolt	False
slaanbull	nanu_dynamic_ror_ability_all_wake_of_fire_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming	False
slaanbull	nanu_dynamic_ror_ability_chaos_daemon_daemonic_onslaught	False
slaanbull	nanu_dynamic_ror_ability_chaos_daemon_daemonic_strength	False
slaanbull	nanu_dynamic_ror_ability_chorf_all_sadistic_snare	False
slaanbull	nanu_dynamic_ror_ability_chorf_all_sadistic_snare_bonus_vs_large_ammo_type_anti_large	False
slaanbull	nanu_dynamic_ror_ability_chorf_all_special_ash_storm_contact_searing_flaming_attacks	False
slaanbull	nanu_dynamic_ror_ability_powder_entrench	False
slaanbull	nanu_dynamic_ror_ability_powder_firing_line	False
slaanbull	nanu_dynamic_ror_ability_powder_firing_line_aoe	False
slaanbull	nanu_dynamic_ror_ability_ranged_expert_skirmisher	False
slaanbull	nanu_dynamic_ror_ability_ranged_hawkish_precision	False
slaanbull	nanu_dynamic_ror_ability_ranged_rapid_fire	False
slaanbull	nanu_dynamic_ror_ability_ranged_rapid_fire_aoe	False
slaanbull	nanu_dynamic_ror_ability_ranged_slippery_attribute_stalk_vanguard	False
slaanbull	nanu_dynamic_ror_ability_ranged_slippery_attribute_stalk_vanguard_snipe	False
slaanbull	nanu_dynamic_ror_ability_ranged_smokebomb	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_arcane	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_arcane_greater	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_barbed	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_barbed_greater	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_fire_charge	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_fire_charge_greater	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_flaming	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_flaming_greater	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_ice_shard	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_ice_shard_greater	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_piercing	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_piercing_greater	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_poison	False
slaanbull	nanu_dynamic_ror_ability_ranged_volley_poison_greater	False
slaanbull	nanu_dynamic_ror_attribute_all_barrier	False
slaanbull	nanu_dynamic_ror_attribute_all_barrier_greater	False
slaanbull	nanu_dynamic_ror_attribute_all_immPsy_vanguard	False
slaanbull	nanu_dynamic_ror_attribute_all_immune_to_contact	False
slaanbull	nanu_dynamic_ror_attribute_all_perfect_vigour	False
slaanbull	nanu_dynamic_ror_attribute_all_stalk_vanguard	False
slaanbull	nanu_dynamic_ror_attribute_all_strider_vanguard	False
slaanbull	nanu_dynamic_ror_attribute_all_wayfarer	False
slaanbull	nanu_dynamic_ror_attribute_ranged_stalk_snipe	False
slaanbull	nanu_dynamic_ror_attribute_ranged_unspottable_snipe_vanguard	False
slaanbull	nanu_dynamic_ror_basic_elite_1	False
slaanbull	nanu_dynamic_ror_basic_elite_2	False
slaanbull	nanu_dynamic_ror_basic_elite_3	False
slaanbull	nanu_dynamic_ror_basic_ranged_1	False
slaanbull	nanu_dynamic_ror_basic_ranged_2	False
slaanbull	nanu_dynamic_ror_basic_ranged_3	False
slaanbull	nanu_dynamic_ror_climate_chaotic	False
slaanbull	nanu_dynamic_ror_climate_desert	False
slaanbull	nanu_dynamic_ror_climate_frozen	False
slaanbull	nanu_dynamic_ror_climate_jungle	False
slaanbull	nanu_dynamic_ror_climate_magicforest	False
slaanbull	nanu_dynamic_ror_climate_mountain	False
slaanbull	nanu_dynamic_ror_climate_ocean	False
slaanbull	nanu_dynamic_ror_climate_snowy_mountain	False
slaanbull	nanu_dynamic_ror_climate_wasteland	False
slaanbull	nanu_dynamic_ror_contact_all_arcane_fire_attacks_ammo_type_arcane_fire	False
slaanbull	nanu_dynamic_ror_contact_all_armour_destruction_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_armour_destruction_magic_attacks_ammo_type_magic	False
slaanbull	nanu_dynamic_ror_contact_all_bleed	False
slaanbull	nanu_dynamic_ror_contact_all_blinding_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_blinding_flaming_attacks_ammo_type_flaming	False
slaanbull	nanu_dynamic_ror_contact_all_blinding_magic_attacks_ammo_type_magic	False
slaanbull	nanu_dynamic_ror_contact_all_bone_breaker_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_burning_flaming_attacks_ammo_type_flaming	False
slaanbull	nanu_dynamic_ror_contact_all_charmed_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_contaminated_ammo_type_poison	False
slaanbull	nanu_dynamic_ror_contact_all_contaminated_magic_attacks_ammo_type_poison	False
slaanbull	nanu_dynamic_ror_contact_all_corrosive_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_crushing_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_cursed_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_dark_blood_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_dazed_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_dazed_magic_attacks_ammo_type_magic	False
slaanbull	nanu_dynamic_ror_contact_all_deadly_poison_ammo_type_poison	False
slaanbull	nanu_dynamic_ror_contact_all_disorienting_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_disrupted_magic_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_entangling_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_entropic_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_entropic_magic_attacks_ammo_type_magic	False
slaanbull	nanu_dynamic_ror_contact_all_euphoric_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_flaming_attacks_ammo_type_flaming	False
slaanbull	nanu_dynamic_ror_contact_all_frostbite_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_frostbite_magic_attacks_ammo_type_magic	False
slaanbull	nanu_dynamic_ror_contact_all_magic_attacks_ammo_type_magic	False
slaanbull	nanu_dynamic_ror_contact_all_night_goblin_poison_attacks_ammo_type_poison	False
slaanbull	nanu_dynamic_ror_contact_all_poison_attacks_ammo_type_poison	False
slaanbull	nanu_dynamic_ror_contact_all_potent_poison_attacks_ammo_type_poison	False
slaanbull	nanu_dynamic_ror_contact_all_rampaging_poison_ammo_type_poison	False
slaanbull	nanu_dynamic_ror_contact_all_scorching_flaming_attacks_ammo_type_flaming	False
slaanbull	nanu_dynamic_ror_contact_all_searing_flaming_attacks_ammo_type_flaming	False
slaanbull	nanu_dynamic_ror_contact_all_sophiric_musk_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_sundering_attacks	False
slaanbull	nanu_dynamic_ror_contact_all_sundering_magic_attacks_ammo_type_magic	False
slaanbull	nanu_dynamic_ror_contact_all_toxic_sludge_ammo_type_poison	False
slaanbull	nanu_dynamic_ror_contact_all_toxic_sludge_magic_attacks_ammo_type_poison	False
slaanbull	nanu_dynamic_ror_contact_all_virulent_poison_attacks_ammo_type_poison	False
slaanbull	nanu_dynamic_ror_contact_all_warpflame_arcane_fire_attacks_ammo_type_arcane_fire	False
slaanbull	nanu_dynamic_ror_contact_all_weakened_attacks	False
slaanbull	nanu_dynamic_ror_contact_ranged_shieldbreaker_attacks	False
slaanbull	nanu_dynamic_ror_contact_ranged_suppressed	False
slaanbull	nanu_dynamic_ror_ranged_ammo_type_anti_infantry	False
slaanbull	nanu_dynamic_ror_ranged_ammo_type_anti_large	False
slaanbull	nanu_dynamic_ror_ranged_ammo_type_explosive	False
slaanbull	nanu_dynamic_ror_ranged_ammo_type_multi	False
slaanbull	nanu_dynamic_ror_scripted_ammo_type_anti_infantry	False
slaanbull	nanu_dynamic_ror_scripted_ammo_type_anti_infantry_arcane_fire	False
slaanbull	nanu_dynamic_ror_scripted_ammo_type_anti_infantry_flaming	False
slaanbull	nanu_dynamic_ror_scripted_ammo_type_anti_infantry_magic	False
slaanbull	nanu_dynamic_ror_scripted_ammo_type_anti_infantry_poison	False
slaanbull	nanu_dynamic_ror_scripted_ammo_type_anti_large	False
