key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_!scm_marienburg
snek_mar_landship	0	0	150	125	7.0000	axe	spear_huge	very_large	4	1.0000	1.0000	0.0000	false		6	4	2.0		false
wh_main_emp_mar_sword_short	0	0	21	7	0.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.15		false
snek_mar_ror_landship	0	0	150	125	7.0000	axe	spear_huge	very_large	4	1.0000	1.0000	0.0000	false		6	4	2.0		false
hkrul_jk	0	0	240	120	3.0000	axe	hammer	medium	5	1.0000	1.2500	0.0000	false		0	10	1.8		false
hkrul_burgher_spear	16	0	8	20	2.0000	spear	halberd		4	1.0000	10.0000	0.0000	false		0	10	2.4		false
hkrul_privateer_dual_swords	0	8	28	4	1.0000	sword	sword		4	1.0000	10.0000	0.0000	false		0	10	1.7		false
hkrul_solkan_greatsword	0	20	120	265	3.0000	sword	sword	medium	8	1.0000	1.0000	0.0000	false		0	10	2.0		false
hkrul_mar_goedendag	0	5	15	16	1.0000	axe	club		1	1.0000	1.0000	0.0000	false		0	10	2.15		false
hkrul_solkan_mirror	0	0	0	0	3.0000	sword	sword	medium	5	1.0000	1.0000	0.0000	false		0	10	2.0		false
hkrul_mar_mananns_blade_rors	0	4	24	8	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.1		false
mananns_blades_bannerman	1	0	1	1	1.0000	spear	halberd	small	1	1.0000	0.7500	0.0000	false		0	10	4999.5		false
hkrul_mar_merchant_sword	0	0	250	110	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	false		0	10	2.0		false
hkrul_mar_sons_of_manann	0	0	30	10	1.0000	lance	spear		1	1.0000	0.7500	0.0000	true		0	10	2.55		false
hkrul_mar_knights_cleansing_flame	8	0	35	15	1.0000	lance	spear		1	1.0000	0.7500	0.0000	false		0	10	2.55		false
hkrul_alicia_weapon	0	0	295	140	3.0000	sword	sword	medium	6	1.0000	1.0000	0.0000	false		0	10	2.0		false
hkrul_lisette_weapon	0	20	285	115	3.0000	sword	sword	medium	8	1.0000	1.0000	0.0000	false		0	10	2.0		false
ovn_mar_war_altar_of_manann	0	15	165	80	3.0000	axe	creatures_claws	very_large	4	1.0000	1.0000	0.0000	true		3	2	2.1		false
ovn_mar_trident	0	15	20	9	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	1.95		false
hkrul_mar_knights_mariner	0	0	24	8	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.15		false
hkrul_mar_fooger	0	0	280	155	3.0000	axe	axe	medium	6	1.0000	1.2500	0.0000	false		0	10	2.0		false
hkrul_dauphine	40	0	226	114	3.0000	axe	hammer	medium	8	1.0000	1.2500	0.0000	true		0	10	2.0		false
hkrul_dauphine_fish	0	20	100	200	10.0000	axe	Leviathan_Claw	large	9	1.0000	1.2500	0.0000	false		0	10	1.5		false
hkrul_whale_bite	0	55	500	345	12.0000	axe	Leviathan_Claw	large	10	1.0000	1.2500	0.0000	false		0	10	1.85		false
urg_dae_sphenisci_daemon_flippers	0	0	8	24	1.0000	axe	creatures_claws		1	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	0	2.0		false
hkrul_paldee	20	0	130	270	3.0000	axe	axe	medium	7	1.0000	1.0000	0.0000	false		0	10	2.0		false
hkrul_ogg	0	0	245	100	3.0000	axe	axe	medium	5	1.3000	1.0000	0.0000	false		0	10	2.0		false
hkrul_rashasawa	0	20	145	270	3.0000	sword	sword	medium	8	1.0000	0.7500	0.0000	false		0	10	2.1		false
urg_kho_inf_sphenisci_daemon_flippers	0	0	8	24	1.0000	axe	creatures_claws		1	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	0	2.0		false
urg_nur_inf_sphenisci_daemon_flippers	0	0	8	24	1.0000	axe	creatures_claws		1	1.0000	1.2500	0.0000	true	wh_main_unit_contact_poison	0	0	2.0		false
urg_sla_inf_sphenisci_daemon_flippers	0	0	8	24	1.0000	axe	creatures_claws		1	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	0	2.0		false
urg_tze_inf_sphenisci_daemon_flippers	0	0	8	24	1.0000	axe	creatures_claws		1	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	0	2.0		false
