key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_trojan_archer
champ1_melee	0	0	68	28	2.0000	sword	sword	small	2	1.0000	1.0000	0.0000	false		0	10	2.0		false
champ2_melee	30	0	45	20	1.5000	spear	spear	very_small	1	1.0000	0.4000	0.0000	false		0	10	2.0		false
champ3_melee	0	0	68	70	1.5000	sword	sword	medium	3	1.5000	1.0000	0.0000	false		0	10	2.0		false
slaanbull_boi_bonk	0	0	180	280	2.0000	axe	sword_ogre	large	5	1.0000	1.0000	0.0000	false		0	10	2.0		false
slaanbull_boi_spawn	0	0	140	160	1.0000	mace	creatures_mid	large	5	1.0000	1.0000	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	2.0		false
slaanbull_melee	30	0	70	35	4.5000	spear	sword_ogre	very_small	1	1.0000	0.7000	0.0000	false		0	10	2.0		false
slachamp_melee	0	0	60	65	1.5000	mace	sword_ogre	large	4	1.0000	1.0000	0.0000	false		0	10	2.0		false
sladual_melee	0	20	50	55	1.5000	sword	sword_ogre	medium	4	1.0000	1.0000	0.0000	false		0	10	2.0		false
slanshield_melee	0	0	50	55	1.5000	sword	sword_ogre	medium	4	1.0000	1.0000	0.0000	false		0	10	2.0		false
trod_melee	30	0	100	320	2.0000	mace	sword_ogre	large	10	2.2000	2.0000	0.0000	false		0	10	2.0		false
tror_melee	30	0	100	120	2.2000	spear	sword_ogre	large	10	2.0000	1.0000	0.0000	true		0	10	2.0		false
tros_melee	0	25	150	190	2.0000	sword	sword_ogre	medium	6	2.0000	1.0000	0.0000	false		0	10	2.0		false
troy_melee	0	25	45	50	1.5000	sword	sword_ogre	medium	4	1.0000	1.0000	0.0000	false		0	10	1.75		false
troym2_melee	0	0	30	150	2.0000	sword	sword_ogre	medium	4	1.0000	1.5000	0.0000	false		0	10	1.75		false
troym_melee	0	0	50	55	1.5000	sword	sword_ogre	medium	3	1.0000	1.0000	0.0000	false	wh2_dlc11_unit_contact_charmed	0	10	2.0		false
