key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_!!scm_motm
blaut_maneaters	5	0	33	77	3.0000	sword	sword_medium	medium	3	1.0000	0.7500	0.0000	false		0	10	1.9		false
blaut_maneaters_ror	15	0	38	77	3.0000	sword	sword_medium	medium	3	1.0000	0.7500	0.0000	true		0	10	1.9		false
blautfang_warbeasts	0	0	18	42	2.0000	sword	creatures_claws	medium	2	1.1500	0.7500	0.0000	false		0	10	2.0		false
fleshrender_hunters	9	0	59	31	3.0000	spear	spear_medium	medium	4	1.0000	0.5000	0.0000	false		0	10	2.0		false
frb_chaos_ogre_khorne_0_weapon	0	20	40	70	3.0000	axe	axe	medium	4	1.0000	1.5000	1.0000	false		0	10	1.9		false
fulg_irongut	0	5	30	70	3.0000	sword	sword_medium	medium	3	1.0000	0.7500	0.0000	false		0	10	1.9		false
gnoblar_spider_chariot	0	16	20	8	5.0000	axe	creatures_big	very_large	3	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	3	2	2.0		false
hrothgul_gorgers	0	20	30	70	5.0000	axe	creatures_claws	medium	4	1.0000	1.2500	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	1.6		false
hrothgul_thundertusk_shrine	0	17	135	337	10.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	5	5	1.9		false
lab_ogr_sabretusk	0	0	45	25	2.0000	sword	creatures_claws	small	2	1.0000	0.7500	0.0000	false		0	10	2.15		false
lab_skv_brood_horror	0	0	125	250	7.0000	axe	creatures_claws	medium	6	1.5000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	10	2.0		false
lab_skv_hell_pit_abomination	20	0	120	400	8.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	false		5	5	1.6		false
lab_skv_rat_ogre	0	0	20	55	8.0000	sword	creatures_claws	medium	1	1.3000	0.7500	0.0000	false		0	10	1.9		false
lab_skv_rat_ogre_mutant	0	0	100	320	6.0000	axe	creatures_claws	large	4	1.1000	1.2500	0.0000	true		0	10	1.9		false
motm_arachnarok_spider_boss	20	0	140	360	10.0000	axe	creatures_big	large	5	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	1.6		false
motm_beastclad_reavers	26	0	33	77	3.0000	axe	axe	medium	3	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	1.9		false
motm_blogg	32	0	155	320	7.0000	spear	spear_huge	very_large	8	1.5000	1.5000	0.0000	false		0	10	1.9		false
motm_braugh	0	0	280	94	4.0000	spear	staff	very_large	6	1.0000	1.5000	0.0000	true		4	4	2.0		false
motm_braugh_slavelord	0	0	110	29	4.0000	spear	staff	very_large	6	1.0000	1.5000	0.0000	true		4	4	2.0		false
motm_brudd	0	0	83	331	1.0000	spear	staff	medium	4	1.0000	0.5000	0.0000	false		0	10	2.0		false
motm_feral_arachnarok_spider	20	0	140	360	10.0000	axe	creatures_big	large	5	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	1.6		false
motm_feral_arachnarok_spider_flinger	0	20	140	360	10.0000	axe	creatures_big	large	5	1.0000	0.7500	0.0000	false	wh3_dlc26_unit_contact_sticky_webs	0	10	1.6		false
motm_feral_arachnarok_spider_lava	20	0	140	360	10.0000	axe	creatures_claws	large	5	1.0000	1.2500	1.0000	false	wh_main_unit_contact_poison	0	10	1.6		false
motm_feral_arachnarok_spiderboss	28	0	196	504	14.0000	axe	creatures_big	large	5	1.0000	0.7500	1.0000	true	wh_main_unit_contact_poison	0	10	1.4		false
motm_fernadrang	0	15	155	315	4.0000	sword	sword_huge	large	8	1.0000	0.7500	5.0000	true		0	10	1.9		false
motm_frostmaw	0	0	135	311	5.0000	axe	sword_claws	large	8	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0		false
motm_giant_spider_creepers	0	0	25	12	3.0000	knife	creatures_claws		1	1.0000	0.2500	0.0000	false	wh_main_unit_contact_poison	0	10	2.0		false
motm_giant_spider_lava	0	0	12	25	3.0000	knife	creatures_claws		1	1.0000	0.2500	1.0000	false	wh_main_unit_contact_poison	0	10	2.0		false
motm_giant_spider_snagla	0	10	12	25	3.0000	knife	creatures_claws		1	1.0000	0.2500	0.0000	false	wh_main_unit_contact_poison	0	10	2.0		false
motm_glune	40	0	175	425	4.0000	spear	spear_huge	very_large	8	1.5000	1.5000	0.0000	false		0	10	1.9		false
motm_greybacks	0	30	140	280	5.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	1.9		false
motm_gusnag	0	0	200	80	3.0000	sword	sword	medium	3	1.0000	0.7500	0.0000	false		0	10	2.0		false
motm_jhared	0	20	120	280	5.0000	axe	creatures_claws	medium	4	1.0000	1.2500	0.0000	false		0	10	1.6		false
motm_jhared_feral_mournfang	0	0	36	84	3.0000	sword	creatures_claws	medium	4	1.0000	0.6000	0.0000	false		0	10	1.6		false
motm_jhared_feral_rhinox	0	0	44	100	3.0000	sword	creatures_claws	medium	4	1.0000	0.7500	0.0000	false		0	10	1.6		false
motm_jhared_feral_stonehorn	0	20	140	340	10.0000	axe	creatures_claws	large	6	1.0000	1.2500	0.0000	false		5	5	1.9		false
motm_jhared_feral_thundertusk	0	20	140	340	10.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	5	5	1.9		false
motm_katerina	20	0	104	311	3.0000	spear	spear	medium	4	2.0000	0.5000	1.0000	false		0	10	2.0		false
motm_katerina_sabretusk	0	0	88	212	6.0000	axe	creatures_claws	medium	4	1.5000	1.0000	0.0000	false		0	10	1.45		false
motm_kineater	0	20	124	352	5.0000	axe	axe	medium	6	1.5000	1.0000	0.0000	false	wh2_dlc12_unit_contact_sundered_armour	0	10	2.0		false
motm_marn	20	0	135	350	7.0000	spear	spear_huge	very_large	8	1.5000	1.5000	0.0000	false		0	10	1.9		false
motm_ogr_bosun	0	0	135	277	3.0000	sword	sword	medium	8	1.0000	1.5000	0.0000	false		0	10	1.9		false
motm_ogr_pit_fighters	15	0	30	70	4.0000	spear	spear_huge	very_large	3	1.0000	0.7500	0.0000	false		0	10	1.9		false
motm_ogr_pit_fighters_cavalry	27	0	39	87	4.0000	spear	spear_huge	very_large	4	1.0000	0.6000	0.0000	false		0	10	1.6		false
motm_sandbad	0	0	175	425	4.0000	spear	spear_huge	very_large	8	1.5000	1.5000	0.0000	false		0	10	1.9		false
motm_sandgrinder	0	0	175	425	4.0000	spear	spear_huge	very_large	8	1.5000	1.5000	0.0000	false		0	10	1.9		false
motm_sandgrinder_rhinox	0	0	425	336	3.0000	sword	sword_medium	medium	4	1.0000	0.6000	0.0000	false		0	10	1.6		false
