key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_ghs_great_harmony
cth_agate_crowman	0	0	30	10	1.0000	axe	creatures_claws		1	1.0000	0.5000	0.0000	false		0	0	1.9		false
cth_black_snow_crossbow_longma_sword	0	0	45	20	2.0000	sword	sword	medium	2	1.0000	0.7500	0.0000	true	cth_unit_contact_snow	0	10	2.0		false
cth_black_snow_crossbow_sword	0	5	27	8	2.0000	sword	sword	small	2	1.0000	0.7500	0.0000	true	cth_unit_contact_snow	0	10	2.0		false
cth_black_snow_guandao	0	15	20	30	4.0000	lance	spear	small	4	0.4000	0.7500	0.0000	true	cth_unit_contact_moon_flame	0	10	1.75		false
cth_black_snow_guard_modao	25	0	15	30	3.0000	axe	sword_huge	medium	1	1.0000	0.7500	0.0000	true	cth_unit_contact_snow	0	10	2.0		false
cth_black_snow_miaodao	0	15	15	30	3.0000	sword	sword	small	1	1.0000	0.7500	0.0000	true	cth_unit_contact_ink	0	10	1.5		false
cth_black_snow_panda_guandao	30	0	30	80	3.0000	axe	halberd	medium	4	1.0000	0.7500	0.0000	true	cth_unit_contact_dragon_roar	10	10	2.0		false
cth_cav_celestial_crossbow_sword	0	0	24	9	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.15		false
cth_cav_celestial_mighty_axe_guard	0	0	25	45	2.0000	axe	spear	small	3	1.0000	1.0000	0.0000	true		0	10	2.25		false
cth_cav_jade_crossbow_sword	0	0	21	3	1.0000	sword	sword		2	1.0000	1.0000	0.0000	false		0	10	2.1		false
cth_cav_jade_longma_crassbow_sword	0	0	29	14	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.15		false
cth_cav_naogao_fire_lance	0	0	23	20	2.0000	lance	spear	small	2	1.0000	1.2500	1.0000	false		0	10	2.0		false
