key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_Trajanns_Khorne_Compilation																			
bloodsaurian	0	0	220	550	20.0000	axe	claw	large	10	1.0000	1.2500	1.0000	true		8	8	2.0000		false
bloodsaurian_normal	0	0	220	550	20.0000	axe	claw	large	10	1.0000	1.2500	1.0000	true		8	8	2.0000		false
daeprinceror	0	0	150	350	9.0000	sword	sword_huge	large	10	1.2500	1.0000	0.0000	true	wh3_main_unit_contact_soporific_musk	0	10	2.0000		false
khorneberzerkersror	0	20	51	18	1.0000	axe	axe		1	1.0000	1.2500	1.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	1.9000		false
soulgrinderrorz	0	0	150	350	13.0000	sword	sword_huge	large	8	1.2000	1.0000	10.0000	true		0	10	2.0000		false
traj_aspiring	0	8	80	40	2.0000	sword	sword	medium	4	1.4000	1.0000	1.0000	false		0	10	2.0000		false
traj_aspiring_gw	20	0	30	70	1.0000	sword	sword	medium	4	1.4000	1.0000	1.0000	true		0	10	2.0000		false
traj_aspiring_ror	12	0	80	40	2.0000	sword	sword	medium	4	1.4000	1.0000	1.0000	false		0	10	2.0000		false
traj_azrakaar	0	0	250	125	3.0000	axe	axe	medium	5	1.4000	1.0000	1.0000	false		0	10	2.0000		false
traj_azrakaar_mounted	0	0	150	420	8.0000	axe	claw	large	7	1.7500	0.7500	10.0000	true	traj_kho_contact_bloodflame	0	10	1.9000		false
traj_kho_thunderbarge	0	0	150	350	10.0000	spear	spear	large	4	1.5000	1.0000	0.0000	false		5	5	1.9000		false
traj_khazdrakk	10	0	90	270	3.0000	axe	halberd	medium	5	1.4000	0.7500	1.0000	false		0	10	1.9000		false
traj_khazdrakk_ror	5	0	10	30	1.0000	axe	halberd	small	2	1.0000	0.7500	1.0000	false		0	10	2.0000		false
traj_blood_dragon_human	30	0	150	300	3.0000	axe	hammer	medium	8	1.4000	0.7500	10.0000	true		0	10	2.0000		false
traj_blood_dragon_dragon	0	15	150	450	20.0000	axe	claw	large	10	1.0000	1.2500	10.0000	true	traj_kho_contact_bloodflame	0	10	2.0000		false
traj_blood_dragon_celestial_guard_ror	20	0	11	29	2.0000	spear	halberd		1	1.0000	0.7500	10.0000	false		0	10	2.2000		false
traj_blood_dragon_longma_ror	0	0	45	25	2.0000	lance	spear	medium	2	1.0000	0.7500	10.0000	false		0	10	2.3500		false
