key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_cf_Ksl_units																			
cf_cultist_leader_weapon	0	0	7	33	1.0000	axe	axe	medium	2	1.0000	1.0000	20.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	1.0000		false
wh3_dlc24_ksl_inf_akshina_ambushers	0	0	25	10	1.0000	axe	sword		1	1.0000	0.5000	0.0000	false		0	10	2.0000		false
wh3_dlc24_ksl_inf_akshina_ambushers_ror	0	0	25	10	1.0000	axe	sword		1	1.0000	0.5000	0.0000	false		0	10	2.0000		false
cf_akshina_dual_axes	0	14	25	10	1.0000	sword	sword_claws		1	1.0000	0.5000	0.0000	false		0	10	1.5000		false
cf_akshina_great_axe	0	0	10	25	1.0000	axe	axe		1	1.0000	0.5000	0.0000	false		0	10	1.5000		false
cf_tzar_guard_cav	0	8	15	27	3.0000	lance	halberd	medium	3	1.0000	0.5000	0.0000	false		0	10	2.0000		false
cf_gryphon_legion_knights	25	0	17	30	3.0000	lance	halberd	medium	3	1.0000	0.5000	0.0000	false		0	10	2.0000		false
cf_winged_lancers_tor	25	0	17	30	3.0000	lance	halberd	medium	3	1.0000	0.5000	0.0000	true	cf_thundering_hits	0	10	2.4000		false
cf_tor_phoenix	0	0	140	320	7.0000	axe	creatures_claws	medium	5	1.0000	1.0000	1.0000	true	cf_thundering_hits	0	10	2.0000		false
cf_dazh_phoenix	0	0	140	320	7.0000	axe	creatures_claws	medium	5	1.0000	1.0000	1.0000	true	wh_main_unit_contact_morale	0	10	2.0000		false
cf_frostheart_phoenix	0	0	140	320	7.0000	axe	creatures_claws	medium	5	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0000		false
wh3_main_ksl_claws_snow_leopard	25	0	90	210	7.0000	axe	creatures_claws	medium	5	1.0000	1.0000	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	1.5000		false
cf_throwing_javelin	25	0	21	7	3.0000	spear	spear		1	1.0000	1.0000	0.0000	false		0	10	1.9000		false
cf_throwing_axe	0	5	21	7	1.0000	axe	axe		1	1.0000	1.0000	1.0000	true		0	10	1.9000		false
cf_black_bear_riders_ror	25	0	33	77	3.0000	lance	halberd	medium	3	1.0000	0.5000	0.0000	false		0	10	2.0000		false
cf_dazh_hearth_blades_cav	0	20	17	30	3.0000	sword	sword	small	3	1.0000	1.0000	1.0000	true		0	10	2.0000		false
wh3_main_ksl_sword_horse_archers	0	0	21	7	1.0000	sword	sword		1	1.0000	0.5000	0.0000	false		0	10	2.4000		false
wh3_main_ksl_kossar_axe	0	0	21	7	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	2.1000		false
wh3_main_ksl_armoured_kossar_great_mace	0	0	10	26	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	2.0000		false
wh3_dlc24_ksl_kislevite_warriors_halberd	15	0	8	17	1.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	2.2000		false
wh3_dlc24_ksl_kislevite_warriors_spear_shield	15	0	17	8	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	2.2000		false
cf_ice_guard_shield	0	0	30	12	1.0000	sword	club		1	1.0000	0.5000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0000		false
wh3_main_ksl_ice_guard_dual_swords	0	5	30	12	1.0000	sword	sword		1	1.0000	0.5000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0000		false
wh3_main_ksl_ice_guard_glaive	25	0	30	12	1.0000	spear	halberd		1	1.0000	0.5000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0000		false
cf_ice_guard_glaive_melee	25	0	30	17	3.0000	spear	halberd		3	1.0000	0.5000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0000		false
cf_bardiche	0	0	5	13	1.0000	axe	axe		1	1.0000	0.5000	0.0000	false		0	10	2.0000		false
cf_giant_spider_frost_fangs	0	0	12	25	3.0000	knife	creatures_claws		1	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	2.0000		false
cf_feral_elk	0	0	15	7	3.0000	spear	creatures_claws		1	1.0000	0.5000	0.0000	false		0	10	2.0000		false
wh3_main_ksl_bear_glaive	25	0	33	77	3.0000	lance	halberd	medium	3	1.0000	0.5000	0.0000	false		0	10	2.0000		false
wh3_twa07_ksl_bear_glaive_ror	25	0	33	77	3.0000	lance	halberd	medium	3	1.0000	0.5000	0.0000	true	cf_thundering_hits	0	10	2.0000		false
wh3_main_ksl_bear_glaive_frost	25	0	33	77	3.0000	lance	halberd	medium	3	1.0000	0.5000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0000		false
cf_ancient_widow	0	0	150	300	3.0000	knife	creatures_claws	small	3	1.0000	0.5000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0000		false
cf_kurgan_brute_greatweapon	0	20	33	77	3.0000	axe	axe	medium	3	1.0000	0.5000	0.0000	false		0	10	2.0000		false
cf_ungol_warrior_drunk	0	5	21	7	1.0000	axe	axe		1	1.0000	0.5000	0.0000	false		0	10	2.1000		false
wh3_main_ksl_lance_gryphon_legion	15	0	30	12	3.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	2.5500		false
wh_dlc07_brt_grail_reliquae_0	0	0	30	20	3.0000	sword	unarmed	medium	4	1.0000	0.5000	0.0000	false		0	10	2.0000		false
wh3_main_ksl_bear_draught_sled	0	20	33	77	3.0000	axe	creatures_claws	very_large	3	1.0000	1.0000	0.0000	false		2	2	2.0000		false
cf_go_emissary	0	0	24	12	1.0000	axe	hammer	medium	1	1.0000	0.5000	0.0000	false		0	10	1.8000		false
wh3_main_ksl_armoured_kossar_axe	0	0	23	9	1.0000	axe	axe		1	1.0000	0.5000	0.0000	false		0	10	2.0000		false
wh3_main_ksl_armoured_kossar_spear	15	0	23	9	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	2.4000		false
wh3_main_ksl_tzar_guard_greatsword	0	14	15	27	1.0000	sword	sword		1	1.0000	0.5000	0.0000	false		0	10	2.1500		false
wh3_main_ksl_tzar_guard_sword	0	0	30	12	1.0000	sword	sword		1	1.0000	0.5000	0.0000	false		0	10	2.0000		false
wh3_main_ksl_armoured_kossar_sword_dual	0	14	23	9	1.0000	sword	sword		1	1.0000	0.5000	0.0000	false		0	10	1.8000		false
cf_chekist	0	14	27	15	1.0000	sword	hammer		1	1.0000	0.5000	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	1.5000		false
wh3_main_ksl_tzar_guard_halberd	25	0	15	27	1.0000	spear	halberd	medium	1	1.0000	0.5000	0.0000	false		0	10	2.4000		false
cf_royal_bokha_palace_guard	0	0	30	17	1.0000	axe	axe		1	1.0000	0.5000	0.0000	false		0	10	2.0000		false
cf_royal_kreml_guard	0	0	10	37	1.0000	axe	axe		1	1.0000	0.5000	0.0000	false		0	10	2.2000		false
cf_cultist_leader	0	0	30	17	1.0000	axe	hammer	small	4	1.0000	0.5000	1.0000	true		0	10	1.5000		false
cf_gryphon_legion_halberds	25	0	17	30	1.0000	lance	halberd		1	1.0000	0.5000	0.0000	false		0	10	2.4000		false
cf_boyar_guards	0	20	30	17	1.0000	axe	axe		1	1.0000	0.5000	0.0000	false		0	10	1.5000		false
wh3_twa06_ksl_tzar_guard_greatsword_ror	0	14	17	30	1.0000	sword	sword		1	1.0000	0.5000	1.0000	true		0	10	2.0000		false
cf_tors_lighting_strike	25	0	17	30	1.0000	lance	spear		1	1.0000	0.5000	0.0000	true	cf_thundering_hits	0	10	1.9000		false
cf_ursuns_claws	0	20	17	30	3.0000	knife	spear		1	1.0000	0.5000	0.0000	false		0	10	2.4000		false
wh3_main_ksl_lance_winged_lancers	0	0	21	9	3.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	2.5500		false
wh3_dlc24_ksl_druzhina_great_axe	0	0	110	335	1.0000	axe	axe_2h	medium	4	1.4000	1.0000	0.0000	false		0	10	2.0000		false
wh3_dlc24_ksl_golden_knight_sword	0	0	290	150	2.0000	sword	sword	medium	4	1.8000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.1000		false
wh3_dlc24_ksl_hag_witch	0	0	140	160	5.0000	axe	creatures_claws	large	5	1.4000	0.7500	0.0000	true		3	3	2.0000		false
wh3_dlc24_ksl_inf_streltsi_ror	0	0	9	25	1.0000	axe	axe	small	1	1.0000	1.0000	0.0000	false		0	10	2.0000		false
wh3_dlc24_ksl_katarin_sled	0	30	130	320	5.0000	axe	creatures_claws	very_large	5	1.8000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	5	5	2.0000		false
wh3_dlc24_ksl_mon_frost_wyrm	25	0	135	310	7.0000	axe	creatures_claws	large	4	1.0000	1.2500	0.0000	false	wh_dlc08_unit_contact_frostbite	4	4	1.8000		false
wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts	0	14	250	400	6.0000	axe	creatures_claws	large	7	2.0000	1.2500	0.0000	true		0	10	2.0000		false
wh3_dlc24_ksl_mon_the_things_in_the_woods	0	16	15	47	2.0000	sword	creatures_claws	medium	3	1.4000	0.7500	0.0000	false		0	10	1.7500		false
wh3_dlc24_ksl_mon_the_things_in_the_woods_ethereal	0	16	0	62	2.0000	sword	creatures_claws	medium	3	1.4000	0.7500	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	1.7500		false
wh3_dlc24_ksl_mon_the_things_in_the_woods_ror	0	16	15	47	2.0000	sword	creatures_claws	medium	3	1.4000	0.7500	0.0000	false	wh3_dlc24_unit_contact_dark_blood	0	10	1.7500		false
wh3_dlc24_ksl_mother_ostankya	0	30	110	120	5.0000	axe	creatures_claws	very_large	4	1.5000	0.7500	0.0000	true		2	2	2.0000		false
wh3_main_ksl_axe_boyar	0	14	290	140	3.0000	axe	axe	medium	4	1.0000	1.0000	0.0000	false		0	10	2.0000		false
wh3_main_ksl_bear_draught_little_grom	0	20	33	77	5.0000	axe	creatures_claws	very_large	3	1.0000	0.7500	0.0000	false		2	2	2.0000		false
wh3_main_ksl_boris_glaive	25	0	130	300	4.0000	spear	halberd	medium	4	1.0000	0.5000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0000		false
wh3_main_ksl_boris_urskin	25	0	150	340	4.0000	spear	halberd	medium	5	1.0000	0.5000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0000		false
