key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_Trajanns_Sentinels
traj_barthuum	0	0	135	325	5.0000	axe	club_huge	large	8	1.0000	1.2500	0.0000	true		0	10	2.0		false
traj_gurrash	0	0	130	325	7.0000	sword	sword	medium	8	1.1000	1.0000	0.0000	true		5	10	2.0		false
traj_gurrash_ushabti	0	10	22	57	2.0000	sword	sword_medium	medium	4	1.0000	1.0000	0.0000	true	wh2_dlc16_unit_contact_weakened	0	10	1.9		false
traj_inathma	0	15	150	370	9.0000	axe	creatures_claws	medium	12	1.5000	1.2500	10.0000	true		0	10	1.75		false
traj_inathma_ror	0	15	140	340	9.0000	axe	creatures_claws	medium	7	1.5000	1.2500	10.0000	false		0	10	1.75		false
traj_malarok	20	0	130	270	2.0000	spear	halberd	medium	8	1.0000	0.7500	0.0000	true		0	10	2.35		false
traj_malarok_necroserpent	0	15	40	20	4.0000	lance	spear	small	3	0.2500	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	2.7		false
traj_malarok_stalkers	18	0	23	52	2.0000	spear	halberd	medium	2	1.0000	0.7500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	2.35		false
traj_nyrask	0	20	110	320	7.0000	axe	creatures_claws	medium	8	1.0000	1.2500	0.0000	true		0	10	1.85		false
traj_nyrask_ror	0	15	110	270	7.0000	axe	creatures_claws	medium	5	1.0000	1.2500	0.0000	false		0	10	1.85		false
traj_rhakaan	0	0	150	450	7.0000	axe	club_huge	very_large	10	1.2500	1.2500	10.0000	true		0	10	2.0		false
traj_rhakaan_ror	0	0	137	413	6.0000	axe	club_huge	very_large	10	1.2500	1.2500	10.0000	true	wh2_pro08_unit_contact_dampen	0	10	2.0		false
traj_talimar	35	0	175	475	9.0000	sword	sword_huge	medium	9	1.0000	1.0000	0.0000	true		0	10	1.8		false
traj_talimar_ror	35	0	150	400	9.0000	sword	sword_huge	medium	5	1.0000	1.0000	0.0000	false		0	10	1.8		false
