key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_ovn_grudgebringers
vannheim_75th_sword	0	0	30	12	0.0000	sword	sword		1	1.0000	0.7500	1.0000	false		0	10	2.55		false
grudgebringer_cavalry_sword	0	0	25	10	0.0000	sword	sword		1	1.0000	0.7500	1.0000	false		0	10	2.55		false
grudgebringer_cavalry_sword_officer	0	0	30	15	0.0000	sword	sword		1	1.0000	0.7500	1.0000	false		0	10	2.15		false
black_avangers_sword	0	0	25	8	1.0000	sword	sword		1	1.0000	0.7500	1.0000	false		0	10	2.15		false
black_avangers_sword_officer	0	0	25	8	1.0000	sword	sword		1	1.0000	0.7500	0.5000	false		0	10	2.15		false
grudgebringer_infantry_sword	0	0	23	7	1.0000	sword	sword		1	1.0000	0.7500	1.0000	false		0	10	2.15		false
grudgebringer_infantry_sword_officer	0	0	23	7	1.0000	sword	sword		1	1.0000	0.7500	1.0000	false		0	10	2.15		false
carlsson_guard_sword	9	0	26	9	1.0000	sword	sword		1	1.0000	0.7500	1.0000	false		0	10	2.15		false
countess_guard_halberd	16	0	11	28	1.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	2.8		false
grudgebringer_cavalry_officer	0	0	290	140	3.0000	sword	sword	medium	8	1.0000	0.7500	100.0000	true		0	10	2.0		false
carlsson_cavalry_officer	10	0	120	360	3.0000	sword	sword	small	8	1.0000	0.7500	0.0000	false		0	10	2.1		false
vannheim_75th_officer	0	0	120	360	3.0000	sword	sword	small	8	1.0000	0.7500	0.0000	false		0	10	2.15		false
azguz_bloodfist_dwarf_warriors_officer	0	0	230	70	3.0000	axe	axe	medium	8	1.0000	1.0000	0.0000	false		0	10	2.15		false
azguz_bloodfist_dwarf_warriors	0	0	23	7	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	2.15		false
black_avangers	0	0	19	6	1.0000	sword	axe		1	1.0000	0.7500	0.0000	false		0	10	2.2		false
black_avangers_officer	0	0	190	60	3.0000	sword	axe	medium	8	1.0000	0.7500	0.0000	false		0	10	2.2		false
urblab_rotgut_mercenary_ogres	0	0	46	54	3.0000	axe	axe	medium	8	1.0000	1.0000	0.0000	false		0	10	1.95		false
urblab_rotgut_mercenary_ogres_officer	0	0	184	216	3.0000	axe	axe	medium	8	1.0000	1.0000	0.0000	false		0	10	1.95		false
grudgebringer_infantry_officer	0	0	180	180	3.0000	sword	sword	medium	8	1.0000	0.7500	100.0000	true		0	10	2.0		false
knights_of_the_realm_bertrand_le_grande	0	0	20	23	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.35		false
grudgebringer_cavalry	0	0	18	25	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.2		false
cavalry_officer	0	0	0	1	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.2		false
boris_von_raukov	190	0	80	190	3.0000	spear	halberd	medium	8	1.0000	0.5000	0.0000	false		0	10	2.8		false
dieter_schaeffer	0	100	90	230	3.0000	sword	sword	medium	8	1.0000	0.7500	0.0000	false		0	10	2.15		false
grudgebringer_crossbow_officer	0	0	230	80	3.0000	sword	sword	medium	8	1.0000	0.7500	0.0000	false		0	10	2.15		false
jurgen_muntz	80	30	140	130	3.0000	sword	sword	medium	8	1.0000	0.7500	0.0000	false		0	10	2.6		false
countess_guard_officer	220	0	70	180	3.0000	spear	halberd	medium	8	1.0000	0.5000	0.0000	false		0	10	2.75		false
ragnar_wolves	0	0	15	26	2.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	2.3		false
banner	0	0	1	1	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	5	499.5		false
