key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_!xou_age_TKExtended																			
tmb_sandborn	0	20	30	68	2.0000	axe	axe	medium	4	1.3000	1.0000	1.0000	true		2	2	2.0000		false
khemric_titan_melee	0	24	350	400	12.0000	sword	sword_huge	very_large	8	3.0000	1.0000	0.0000	false		6	10	1.8500		false
Bastethi_claws	0	4	17	1	0.0000	sword	claw		2	1.0000	1.0000	0.0000	true		2	2	2.0000		false
Great_Bastethi_claws	0	4	25	1	0.0000	sword	claw		3	1.0000	1.0000	0.0000	true		2	2	2.0000		false
Great_Bastethi_claws_nerfed	0	2	9	1	0.0000	sword	claw		3	1.0000	1.0000	0.0000	true		2	2	2.0000		false
Serpentguard_sword	0	12	17	35	2.0000	sword	sword_medium	very_large	4	2.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	3	3	1.9000		false
Obs_Bastethi_claws	0	0	110	160	2.0000	axe	claw	medium	3	1.5000	1.0000	0.0000	false	wh_dlc06_unit_contact_discouraged	0	5	1.7000		false
agemo_great_weapon_ushabti	24	0	26	56	2.0000	sword	sword_medium	medium	3	2.0000	1.0000	0.0000	false	wh_dlc06_unit_contact_sundered_armour	2	2	1.9000		false
agemo_roy_chariot	0	16	22	32	3.0000	axe	claw	very_large	3	1.0000	1.0000	0.0000	false		2	2	2.0000		false
tmb_hawk_legion	0	5	30	10	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	5	1.9000		false
tmb_mahrak_guard	20	0	18	23	2.0000	spear	halberd		1	1.0000	1.0000	0.0000	false		0	5	2.0000		false
tmb_golden_host	0	0	28	6	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	5	1.9000		false
tmb_sphinx	25	0	28	15	2.0000	spear	spear		1	1.0000	1.0000	0.0000	false		0	5	2.0000		false
tmb_bright	0	0	16	17	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	5	2.0000		false
tmb_black	15	0	22	6	2.0000	spear	spear		1	1.0000	1.0000	0.0000	false		0	5	1.9000		false
tmb_sepul	0	10	30	63	2.0000	sword	sword_medium	medium	3	1.0000	1.0000	0.0000	false		0	5	2.0000		false
tmb_serpent	0	0	17	3	0.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	5	2.0000		false
tmb_ghouls	0	0	44	5	1.0000	sword	claw		1	1.0000	1.0000	0.0000	false	wh2_main_unit_contact_plague_monk_censer_morale	0	5	2.0000		false
tmb_guardians	20	0	15	22	2.0000	spear	halberd		1	1.0000	1.0000	0.0000	false		0	5	2.0000		false
tmb_asp	0	0	17	3	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	5	2.0000		false
tmb_skulls	0	6	33	5	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	5	2.0000		false
tmb_nagashguard	0	6	12	24	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	5	1.9000		false
wh2_dlc09_tmb_rasut_chariot	0	28	230	120	5.0000	axe	claw	very_large	5	1.0000	1.0000	0.0000	false		4	2	1.7500		false
wh2_dlc09_tmb_dual_daggers_rasut	0	15	120	280	2.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	false		0	10	1.7500		false
wh2_dlc09_warsphinx_rasut	0	15	145	345	9.0000	axe	claw	large	5	1.5000	0.7500	0.0000	false		4	4	1.7500		false
agemo_tmb_royal_archers_weapon	0	0	18	7	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	2.2000		false
agemo_tomb_guard_archers_weapon	0	0	18	5	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.1500		false
agemo_nehekhara_archers_weapon	0	0	18	3	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.1500		false
TK_Unit_Boost_Weapon_TKGW_TGGS	0	8	13	32	1.0000	sword	sword		4	1.7000	1.0000	0.0000	false		0	10	1.9000		false
TK_Unit_Boost_Weapon_TKGW_NWGS	0	6	12	25	1.0000	sword	sword		4	1.0000	1.0000	0.0000	false		0	10	1.9000		false
TK_Unit_Boost_Weapon_TKGW_SKGS	0	4	7	20	1.0000	sword	sword		4	1.0000	1.0000	0.0000	false		0	10	1.9000		false
tmb_dualax	0	0	22	7	1.0000	axe	axe		4	1.0000	1.0000	0.0000	false		0	10	1.9000		false
TMB_Nehek_Halberd_WeaponHalberd	12	0	14	18	2.0000	spear	halberd		1	1.0000	1.0000	0.0000	false		0	10	2.1500		false
mum_kin_weapon	0	10	17	45	2.0000	sword	sword_medium		3	1.5000	1.0000	0.0000	true		0	10	1.9000		false
RORarcher_weapon	0	0	25	12	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	1.9000		false
RORgreatsword	0	8	15	32	2.0000	sword	sword		4	1.7000	1.0000	0.0000	false		0	10	1.9000		false
wh2_dlc09_tmb_mace_rhupesh_chariot	0	28	230	120	5.0000	axe	claw	very_large	4	1.0000	1.0000	0.0000	false		4	2	2.0000		false
wh2_dlc09_tmb_mace_rhupesh	0	20	290	160	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	false		0	10	2.0000		false
loki_apophas	0	0	100	350	1.0000	sword	sword	medium	2	1.0000	1.0000	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	1	1.8000		false
loki_nekaph	0	12	280	100	1.0000	sword	sword	medium	2	1.0000	1.0000	0.0000	false		0	1	1.8000		false
loki_nekaph_officer	0	12	180	100	1.0000	sword	sword	medium	2	1.0000	1.0000	0.0000	false		4	1	1.8000		false
wh2_dlc09_tmb_crook_sehenesmet	0	12	130	330	6.0000	axe	club_huge	very_large	5	1.5000	1.0000	0.0000	false		2	2	2.0000		false
bos_hieroscorpion	0	24	330	420	12.0000	sword	sword_huge	very_large	8	3.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	6	10	1.8500		false
elo_arkhan_horror	0	10	30	63	3.0000	sword	sword_medium	medium	3	1.5000	1.0000	0.0000	false		0	5	2.0000		false
elo_arkhan_ghouls	0	6	44	5	1.0000	sword	claw		1	1.0000	1.0000	0.0000	false		0	5	2.0000		false
Serpentguard_swordRoR	0	12	19	37	2.0000	sword	sword_medium	medium	4	2.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	2	2	1.9000		false
TMB_Cav_Teir3_Sword_Weaponsword	0	10	9	29	1.0000	sword	sword	medium	2	1.0000	1.0000	0.0000	false		0	10	2.1500		false
TMB_Cav_Teir3_Spear_Weaponspear	14	0	26	12	2.0000	lance	spear	medium	2	1.0000	1.0000	0.0000	false		0	10	2.1500		false
TMB_Cav_Teir2_Spear_Weaponspear	8	0	30	6	2.0000	spear	spear		1	1.0000	1.0000	0.0000	false		0	10	2.1500		false
TMB_Cav_Teir1_Sword_Weaponsword	0	6	18	5	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.1500		false
TMB_Cav_Teir4_Lancers_Weaponlance	0	0	19	36	2.0000	lance	spear	medium	2	1.5000	1.0000	0.0000	true		0	10	2.1500		false
