key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_ror_all
azrik	0	0	125	295	12.0000	axe	staff	medium	9	1.0000	1.2500	0.0000	true	wh2_pro08_unit_contact_dampen	0	10	0.0		false
bonegrinder	0	0	230	500	8.0000	axe	hammer_huge	very_large	30	2.4000	1.2500	0.0000	false	wh2_dlc11_unit_contact_monstrous_impact	0	10	1.9		false
chariot_3	0	0	115	265	7.0000	sword	drakegun	very_large	12	1.0000	3.0000	0.0000	true	wh2_pro08_unit_contact_dampen	0	4	0.0		false
crane	0	0	6	38	0.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	0.0		false
crossbow_ce	0	0	25	14	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	0.0		false
crusher	0	18	44	100	3.0000	sword	sword_medium	medium	4	1.0000	1.2500	0.0000	false		0	10	1.4		false
dervish_pro	0	10	21	7	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	1.9		false
gnoblar	10	0	12	10	1.0000	sword	sword		1	1.0000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	10	0.0		false
gorger	20	0	30	70	5.0000	axe	creatures_claws	medium	4	1.0000	1.5000	0.0000	false	wh_main_unit_contact_poison	0	10	0.0		false
guandao_ror	25	0	8	22	2.0000	spear	halberd	small	2	0.2000	0.7500	0.0000	true	wh2_main_unit_contact_weeping_blade	0	10	0.0		false
gunner	0	0	26	17	2.0000	sword	sword	small	2	0.4000	1.4000	0.0000	false		0	10	1.9		false
ironblaster	0	20	45	115	5.0000	axe	axe	very_large	8	1.0000	1.5000	0.0000	false		3	4	3.0		false
ironguts	0	15	30	90	3.0000	sword	sword_medium	medium	4	1.0000	1.2500	1.0000	true		0	10	0.0		false
ironguts2	25	0	30	90	3.0000	sword	sword_medium	medium	4	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	0.0		false
jade	0	15	11	25	2.0000	spear	halberd		1	1.0000	0.7500	0.0000	false		0	10	0.0		false
junk_ror	0	0	20	6	1.0000	axe	unarmed		1	1.0000	1.2500	0.0000	false		0	10	3.0		false
lancer_ror	0	10	31	15	1.0000	lance	spear		1	1.0000	0.5000	1.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	0.0		false
leadbelcher	0	0	30	90	2.0000	sword	sword_medium	large	4	0.9000	1.5000	0.0000	false		0	10	0.0		false
longma_ror	15	0	25	65	2.0000	lance	spear	medium	3	0.8000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	0.0		false
maneater_magic	0	0	13	97	3.0000	sword	sword_medium	medium	3	1.0000	1.2500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	0.0		false
maneater_ror	0	20	33	77	3.0000	sword	sword_medium	medium	4	1.3000	1.2500	0.0000	false		0	10	0.0		false
peasant_ror	0	20	8	22	1.0000	sword	sword	small	2	0.3000	0.5000	0.0000	true	wh2_main_unit_contact_weeping_blade	0	10	0.0		false
secrets_ror	15	0	130	390	12.0000	sword	sword_huge	very_large	12	1.0000	1.0000	0.0000	true	wh2_dlc11_unit_contact_charmed	0	10	0.0		false
terra_ror	0	0	150	450	7.0000	spear	sword_huge	very_large	18	1.0000	0.7500	0.0000	true	wh_dlc06_unit_contact_discouraged	0	10	0.0		false
thirster_ror	30	0	185	435	9.0000	axe	axe_huge	very_large	12	1.0000	1.2500	1.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	0.0		false
w3h_main_tze_screamer_pro	25	0	20	40	4.0000	sword	creatures_claws	small	3	1.0000	1.0000	0.0000	true	wh_dlc06_unit_contact_discouraged	0	10	2.0		false
wh2_dlc09_dual_swords_ushabti	0	12	42	67	2.0000	sword	sword_medium	medium	4	1.0000	1.0000	0.0000	true		0	10	0.0		false
wh2_dlc09_dual_swords_ushabti_	26	0	27	62	2.0000	sword	sword_medium	medium	6	1.0000	1.0000	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	0.0		false
wh2_dlc09_sword_ushabti	0	8	22	57	2.0000	sword	sword_medium	medium	4	1.0000	1.0000	0.0000	true		0	10	0.0		false
wh2_dlc09_tmb_halberd_	0	0	20	28	1.0000	axe	axe		1	1.0000	1.2500	0.0000	true		0	10	0.0		false
wh2_dlc09_tmb_scorpion_claws	0	15	110	270	7.0000	axe	creatures_claws	medium	5	1.0000	1.2500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	0.0		false
wh2_dlc09_tmb_warsphinx	0	15	140	340	9.0000	axe	creatures_claws	medium	7	1.5000	1.2500	0.0000	false		0	10	0.0		false
wh2_dlc09_tmb_warsphinx_lord	0	15	145	345	9.0000	axe	creatures_claws	medium	7	1.5000	1.2500	0.0000	false		0	10	0.0		false
wh3_main_dae_furies_claws_pro	0	0	8	24	1.0000	axe	creatures_claws		1	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	0	2.0		false
wh3_main_exalted_great_unclean_one_ror	0	0	165	385	6.0000	axe	club_huge	very_large	12	1.0000	1.2500	0.0000	true	wh_dlc06_unit_contact_discouraged	0	10	0.0		false
wh3_main_kho_bloodcrusher_pro	0	18	18	42	4.0000	sword	sword	small	4	0.4000	1.0000	0.0000	true		0	10	2.0		false
wh3_main_kho_bloodletters_helblade_pro	0	8	23	38	2.0000	sword	sword		2	0.2000	1.0000	1.0000	true	wh_main_unit_contact_morale	0	10	0.0		false
wh3_main_kho_flesh_hounds_pro	0	0	33	77	2.0000	axe	axe	medium	3	1.2000	1.2500	1.0000	true		0	10	0.0		false
wh3_main_kho_flesh_hounds_simaergul_pro	0	0	120	280	2.0000	sword	creatures_claws	medium	8	1.0000	1.0000	0.0000	true	wh_dlc06_unit_contact_discouraged	0	10	0.0		false
wh3_main_kho_skullcannon_pro	0	24	55	125	10.0000	axe	unarmed	very_large	8	1.0000	1.2500	1.0000	true	wh_main_unit_contact_morale	4	4	0.0		false
wh3_main_kho_skullcrusher_ror	15	0	40	90	3.0000	axe	axe	medium	5	1.0000	0.7500	1.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	0.0		false
wh3_main_kho_soul_grinder_ror	20	0	150	350	13.0000	sword	sword_huge	very_large	10	1.0000	1.0000	0.0000	true	wh2_main_unit_contact_plague_monk_censer_morale	0	10	0.0		false
wh3_main_kho_soul_grinder_rors	0	0	150	350	13.0000	sword	sword_huge	large	8	1.0000	1.0000	10.0000	true	wh_main_unit_contact_morale	0	10	0.0		false
wh3_main_ksl_armoured_kossar_axe_pro	0	0	24	12	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	1.6		false
wh3_main_ksl_armoured_kossar_great_mace_pro	0	8	15	35	2.0000	axe	axe	small	2	1.0000	1.0000	0.0000	false		0	10	2.15		false
wh3_main_ksl_axe_boyar_pro2	0	15	290	140	3.0000	axe	axe	large	20	1.0000	1.2500	0.0000	false		0	10	0.0		false
wh3_main_ksl_bear_draught_little_grom_pro	0	20	33	77	5.0000	axe	creatures_claws	very_large	3	1.0000	1.2500	0.0000	false		3	2	2.0		false
wh3_main_ksl_bear_draught_sled_pro	0	20	33	77	5.0000	axe	creatures_claws	very_large	3	1.0000	1.2500	0.0000	false		3	2	2.0		false
wh3_main_ksl_bear_glaive_pro	0	0	40	90	3.0000	axe	axe	medium	3	1.0000	0.7500	0.0000	false		0	10	1.6		false
wh3_main_ksl_claws_snow_leopard_pro	20	0	85	205	6.0000	axe	creatures_claws	medium	5	1.5000	1.2500	0.0000	true	wh3_main_unit_contact_frostbite_upgraded	0	10	0.0		false
wh3_main_ksl_elemental_bear_pro	0	0	150	450	12.0000	axe	creatures_claws	large	12	1.0000	1.2500	0.0000	true	wh3_main_unit_contact_frostbite_upgraded	0	10	0.0		false
wh3_main_ksl_ice_guard_dual_swords_pro	0	15	22	10	1.0000	sword	sword		1	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	0.0		false
wh3_main_ksl_ice_guard_glaive_pro	17	0	12	20	2.0000	spear	halberd		1	1.0000	0.5000	0.0000	true	wh3_main_unit_contact_frostbite_upgraded	0	10	2.0		false
wh3_main_ksl_kossar_axe_pro	0	8	30	10	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	2.1		false
wh3_main_ksl_kossar_spear_pro	15	0	20	5	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	2.1		false
wh3_main_ksl_lance_gryphon_legion_pro	20	0	31	15	1.0000	lance	spear		1	1.0000	0.5000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	0.0		false
wh3_main_ksl_lance_winged_lancers_pro	0	20	21	9	1.0000	lance	spear		1	1.0000	0.7500	0.0000	false		0	10	0.0		false
wh3_main_ksl_streltsi_gun_halberd_pro	0	0	9	25	1.0000	axe	axe	medium	3	0.2000	1.2500	0.0000	false		0	10	0.0		false
wh3_main_ksl_sword_horse_archers_pro	0	0	21	7	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.55		false
wh3_main_ksl_tzar_guard_greatsword_pros	20	0	20	27	2.0000	spear	halberd		1	1.0000	1.0000	0.0000	true	wh2_dlc12_unit_passive_zzzap	0	10	1.7		false
wh3_main_ksl_tzar_guard_sword_pro	0	0	24	23	1.0000	sword	sword		1	1.0000	0.8500	0.0000	false		0	10	0.5		false
wh3_main_nur_beast_of_nurgle_ror	0	0	150	150	4.0000	axe	creatures_claws	medium	4	1.0000	1.2500	0.0000	true	wh2_main_unit_contact_plague_monk_censer_morale	0	10	0.0		false
wh3_main_nur_claws_chaos_spawn_	25	0	190	140	4.0000	sword	creatures_claws	medium	8	1.8000	2.0000	0.0000	false	wh2_main_unit_contact_plague_monk_censer_morale	5	10	0.0		false
wh3_main_nur_forsaken_rors	0	10	44	14	2.0000	axe	creatures_claws	small	2	0.5000	1.0000	0.0000	false	wh2_main_unit_contact_plague_monk_censer_morale	0	10	0.0		false
wh3_main_nur_nurglings_ror	0	0	24	4	3.0000	axe	creatures_claws	small	3	0.2000	1.2500	0.0000	true	wh2_main_unit_contact_plague_monk_censer_morale	0	10	0.0		false
wh3_main_nur_plague_drone_stinger_ror	0	0	30	75	4.0000	sword	creatures_claws	medium	4	1.0000	0.7500	0.0000	true	wh2_main_unit_contact_noxious_breath	0	10	2.0		false
wh3_main_nur_plaguesword_exalted_ror	0	0	24	28	1.0000	sword	sword		1	1.0000	1.0000	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	0.0		false
wh3_main_nur_plaguesword_exalted_rors	20	0	27	30	2.0000	sword	sword	small	2	0.5000	1.0000	0.0000	true	wh2_main_unit_contact_plague_monk_censer_morale	0	10	0.0		false
wh3_main_nur_pox_rider_maw_ror	0	7	31	33	4.0000	sword	creatures_claws	medium	3	1.0000	0.7500	0.0000	true	wh2_main_unit_contact_plague_monk_censer_morale	0	10	2.0		false
wh3_main_sla_claws_chaos_spawn_ror	0	0	93	67	2.0000	sword	creatures_claws	medium	6	1.3000	1.0000	1.0000	true	wh_main_unit_contact_poison	0	10	1.9		false
wh3_main_sla_daemonette_exalted_claws_ror	0	0	34	14	1.0000	axe	creatures_claws	small	2	0.5000	0.7500	0.0000	true	wh2_dlc11_unit_contact_charmed	0	0	0.0		false
wh3_main_sla_exalted_seeker_chariot_ror	0	30	75	225	7.0000	axe	creatures_claws	very_large	12	1.0000	1.2500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	12	4	0.0		false
wh3_main_sla_heartseekers_claws_ror	20	0	12	34	1.0000	axe	creatures_claws		1	1.0000	1.2500	0.0000	true	wh_main_unit_contact_poison	0	0	0.0		false
wh3_main_sla_hellstriders_hellscourge_whip_ror	0	15	14	34	2.0000	sword	sword	small	2	0.5000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	0	0.0		false
wh3_main_sla_marauders_spear_claw_ror	24	0	14	30	1.0000	spear	spear		1	1.0000	0.5500	0.0000	false		0	10	0.0		false
wh3_main_sla_tongue_fiends_ror	20	0	25	75	4.0000	axe	creatures_claws	medium	5	1.0000	1.2500	0.0000	true	wh2_dlc17_unit_contact_slow_death	4	10	0.0		false
wh3_main_tze_blue_horror_pro	0	0	22	10	1.0000	sword	sword		1	1.0000	1.0000	1.0000	true	wh3_main_unit_contact_warpflame	0	10	1.0		false
wh3_main_tze_flamers_flame_pro	0	0	115	250	7.0000	sword	drakegun	medium	6	1.0000	1.0000	1.0000	true	wh_main_unit_contact_morale	0	10	0.0		false
wh3_main_tze_flamers_flame_pros	0	0	28	42	3.0000	sword	drakegun	medium	4	1.0000	1.0000	10.0000	true	wh3_main_unit_contact_warpflame	0	10	0.0		false
wh3_main_tze_forsaken_pro	0	0	46	14	2.0000	axe	creatures_claws	small	2	0.3000	1.0000	0.0000	true		0	10	0.0		false
wh3_main_tze_pink_horror_pro	0	0	40	20	2.0000	axe	axe	small	3	1.0000	1.2500	1.0000	true	wh_main_unit_contact_morale	0	10	0.0		false
wh3_main_tze_sword_chaos_knight_pro	20	0	21	25	1.0000	lance	spear		1	1.0000	0.7500	0.0000	true	wh_dlc06_unit_contact_discouraged	0	10	0.0		false
