key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_!alshua_go_squig_or_go_home
als_squig_bitey	0	7	8	13	1.0000	sword	creatures_claws	small	1	1.0000	0.7500	0.0000	false		0	10	2.05		false
als_squig_flappy	0	6	6	18	0.0000	sword	creatures_claws	small	1	1.0000	0.7500	0.0000	false		0	10	1.9		false
als_squig_flappy_big	0	11	9	24	1.0000	sword	creatures_claws	small	1	1.0000	0.7500	0.0000	false		0	10	1.9		false
als_squig_great_cave	0	14	35	95	4.0000	sword	creatures_claws	medium	2	1.3000	1.2500	0.0000	false		0	10	1.9		false
als_squig_horned	11	0	10	26	1.0000	spear	creatures_claws	medium	1	1.0000	1.0000	0.0000	false		0	10	2.15		false
als_squig_tomb	0	11	9	24	1.0000	sword	creatures_claws	medium	1	1.0000	0.7500	0.0000	false		0	10	2.15		false
wh3_dlc26_grn_cav_mangler_squig	0	16	55	110	6.0000	sword	creatures_claws	medium	4	1.8000	1.2500	0.0000	false		0	10	1.6		false
wh3_dlc26_grn_cha_night_goblin_big_boss_squigREF	0	0	140	200	3.0000	sword	sword	medium	3	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	2.0		false
wh3_dlc26_grn_mon_colossal_squigREF	0	20	120	340	7.0000	axe	creatures_claws	large	5	1.5000	1.2500	0.0000	false		4	10	1.6		false
wh_dlc06_grn_goblin_sword_squig_hopperREF	0	10	10	22	0.0000	sword	sword		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	2.0		false
wh_dlc06_grn_spear_squig_heroREF	0	20	140	260	3.0000	spear	spear	medium	4	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	2.0		false
wh_dlc06_grn_squig_heroREF	0	0	145	260	3.0000	spear	spear	medium	4	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	2.0		false
wh_dlc06_grn_squig_mawREF	0	11	9	24	1.0000	sword	creatures_claws	medium	1	1.0000	0.7500	0.0000	false		0	10	2.15		false
