key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_ovn_fimir																			
fim_death_quest	0	0	25	20	2.0000	axe	hammer		1	1.0000	0.7500	0.0000	false		0	10	1.9500		false
fim_bog_beast	0	0	65	45	3.0000	axe	claw	medium	4	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	1.8000		false
wooden_arms	0	0	30	60	2.0000	sword	claw	medium	6	1.3000	0.7500	0.0000	false		0	10	1.9000		false
fim_skattach_staff	0	0	90	320	1.0000	spear	staff	medium	4	1.0000	0.5000	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	2.0000		false
fim_fimirach_noble_dual_maces	0	0	120	340	3.0000	axe	axe	medium	4	1.5000	1.0000	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	1.9000		false
fim_fimirach_noble_bog_beast	0	0	120	340	3.0000	axe	claw	medium	4	1.5000	0.7500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	1.8000		false
fim_gharnus_daemon_ror	0	15	25	63	2.0000	axe	axe	medium	4	1.3000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	1.9000		false
fim_finmor_mace	0	20	220	180	3.0000	axe	hammer	medium	4	1.0000	1.2500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	2.0000		false
fim_shearl	0	0	28	8	1.0000	axe	claw		1	1.0000	0.7500	0.0000	false		0	10	1.9500		false
fim_moor_hound_fangs	0	0	17	3	1.0000	knife	claw		1	1.0000	0.7500	0.0000	true		0	10	2.1500		false
fim_swamp_daemons	0	0	42	14	2.0000	axe	claw		1	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	2.1500		false
fim_daemonomaniac	30	0	100	400	6.0000	axe	axe_huge	large	5	1.0000	1.2500	1.0000	true		0	10	2.0000		false
fim_daemonomaniac_ror	30	0	120	420	7.0000	axe	sword_huge	large	5	1.0000	1.2500	1.0000	true		0	10	2.0000		false
fim_moor_hound_ror_fangs	0	0	32	13	1.0000	axe	claw	medium	1	1.0000	1.0000	0.0000	true		0	10	2.0000		false
fim_bog_octopus	0	17	145	375	8.0000	axe	claw	large	5	1.0000	1.2500	0.0000	false		5	5	1.6000		false
fim_bog_octopus_summon	0	17	100	100	4.0000	axe	claw	large	3	1.0000	1.2500	0.0000	false		0	10	1.6000		false
fim_daemon_octopus_kroll	0	20	140	440	9.0000	axe	claw	large	6	1.0000	1.2500	0.0000	false		5	5	1.6000		false
fim_nuckelavee_sword	0	0	12	38	1.0000	sword	sword		1	1.0000	0.7500	1.0000	true		0	10	2.1500		false
fim_boglar_spear	0	0	17	4	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	2.0000		false
