key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_!!!!calm_kislev_erengrad
calm_kreml_guard_bardiche	0	0	11	32	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	2.15		false
calm_ksl_cannon	0	0	20	6	3.0000	axe	unarmed	very_large	4	1.0000	1.0000	0.0000	false		3	2	2.0		false
calm_ksl_kovnik_sabre	0	0	230	120	3.0000	sword	sword	medium	3	1.0000	0.7500	0.0000	false		0	10	2.0		false
calm_ksl_voivoda_staff_sled	0	30	130	240	5.0000	axe	creatures_claws	very_large	5	1.8000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	5	5	2.0		false
calm_ksl_voyin_bardiche	0	0	110	340	1.0000	axe	axe	medium	8	1.5000	1.0000	0.0000	false		0	10	2.0		false
calm_sarmatyr_sabre	0	6	20	6	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.4		false
calm_sarmatyrs	0	15	16	18	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.0		false
calm_storozhi_bayonet	16	0	10	16	1.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	2.8		false
calm_straznik_sabre	0	0	25	9	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.0		false
calm_voivoda_sabre	0	15	250	140	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	false		0	10	2.0		false
kislev_pike	17	0	19	6	2.0000	long_spear	spear		1	1.0000	0.5000	0.0000	false		0	10	2.0		false
mounted_kirasir_sabre	0	8	28	12	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.15		false
wh3_main_ksl_streltsi_gun_halberd	0	0	9	25	1.0000	axe	axe	small	1	1.0000	1.0000	0.0000	false		0	10	2.0		false
