key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_Great_Harmony_Sentinel																			
rhd_land_skv_inf_pickaxe_melee_weapon	0	0	6	16	1.0000	axe	axe		5	1.0000	1.5000	0.0000	false		0	10	2.1500		false
rhd_land_skv_inf_pickaxe_melee_weapon_slave	0	0	6	10	1.0000	axe	axe		5	1.0000	1.5000	0.0000	false		0	10	2.1500		false
rhd_land_skv_inf_tesla_trooper_0_melee_weapon	20	0	20	70	1.0000	spear	halberd	medium	4	1.3000	0.7500	0.0000	true	wh2_dlc12_unit_passive_zzzap	0	10	2.0000		false
rhd_land_skv_veh_screaming_bell_0_melee_weapon	0	20	30	70	6.0000	axe	unarmed	medium	5	1.0000	1.2500	0.0000	false		4	4	2.6000		false
rhd_land_skv_inf_skv_slave_powder_ror_melee_weapon	0	0	6	12	1.0000	axe	axe	small	5	1.0000	1.5000	0.0000	false		0	10	2.1500		false
rhd_land_skv_mon_bonebreaker_0_melee_weapon	0	0	30	80	5.0000	sword	sword	medium	5	1.5000	1.2500	0.0000	false		0	10	1.9000		false
rhd_land_skv_inf_plague_monk_warpstone_0_melee_weapon	0	0	18	46	1.0000	axe	flail	small	5	1.0000	1.2500	0.0000	true	wh2_main_unit_contact_plague_monk_censer_morale	0	10	2.2000		false
rhd_land_skv_inf_warp_grinder_ror_melee_weapon	0	0	18	78	4.0000	spear	halberd	medium	4	1.3000	0.7500	0.0000	true	rhd_unit_contact_melt	0	10	2.8500		false
rhd_land_skv_inf_night_runners_ror_melee_weapon	0	0	20	6	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	2.1500		false
ghs_chd_kdaai_halberd	24	0	68	52	2.0000	spear	halberd	medium	2	1.0000	0.5000	0.0000	true		0	10	2.0000		false
dwf_warrior_spear	5	0	12	10	8.0000	long_spear	spear		1	1.0000	1.2500	0.0000	false		0	10	2.0000		false
dwf_spear_ironbreakers	5	0	20	12	8.0000	long_spear	spear		1	1.0000	1.2500	0.0000	false		0	10	2.0000		false
dwf_longbeards_spear	5	0	22	7	8.0000	long_spear	spear		1	1.0000	1.2500	0.0000	false		0	10	2.0000		false
dwf_poleaxe_ironbreakers	5	0	23	20	8.0000	long_spear	halberd	small	3	0.7500	1.2500	0.0000	false		0	10	2.0000		false
dwf_main_dwf_hammerers_polehammer	5	0	24	31	8.0000	axe	hammer_dwarf	small	3	0.7500	1.2500	0.0000	true		0	10	2.0000		false
dwf_warriors_javelin_warboar	5	0	20	15	5.0000	lance	spear	small	2	0.8000	1.2500	0.0000	false		0	10	2.0000		false
dwf_warriors_spear_warboar	5	0	25	20	10.0000	lance	spear	small	2	0.8000	1.2500	0.0000	false		0	10	2.0000		false
dwf_spear_ironbreakers_warboar	5	0	35	20	10.0000	lance	axe_2h	small	3	0.7500	1.2500	0.0000	false		0	10	2.5000		false
