key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_bodyguards_allinone_en
assassin_bodyguard1	0	0	45	15	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
assassin_bodyguard2	0	0	45	15	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
assassin_bodyguard3	0	10	25	65	1.0000	sword	sword	medium	2	0.5000	2.0000	0.0000	false	wh2_main_unit_contact_weeping_blade	0	10	1.25	skv_bodyguard_scale_1_25	false
assassin_bodyguard4	20	0	25	65	2.0000	spear	halberd	medium	3	0.5000	2.0000	0.0000	false	wh2_main_unit_contact_weeping_blade	0	10	2.0		false
banshee_bodyguard1	0	0	0	100	1.0000	knife	creatures_claws	medium	3	0.5000	1.0000	0.0000	true	banshee_bodyguard1_contact	0	10	1.5		false
banshee_bodyguard2	0	0	0	150	1.0000	axe	halberd	medium	4	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0		false
banshee_mount1	0	20	80	200	5.0000	axe	halberd	very_large	4	1.0000	1.5000	1.0000	true		5	5	1.5		false
brt_alberic_bordeleaux_bodyguard1	25	0	150	75	3.0000	spear	spear	medium	4	1.0000	1.0000	0.0000	false		0	10	2.0		false
brt_alberic_bordeleaux_bodyguard2	25	0	130	65	3.0000	spear	spear	medium	4	1.0000	1.0000	0.0000	false		0	10	2.0		false
brt_alberic_bordeleaux_bodyguard3	25	0	120	60	3.0000	spear	spear	medium	4	1.0000	1.0000	0.0000	false		0	10	2.0		false
brt_alberic_bordeleaux_bodyguard4	25	0	75	150	9.0000	axe	axe	large	5	1.2500	1.0000	0.0000	false		0	10	2.0		false
brt_damsel_bodyguard1	0	0	36	54	3.0000	sword	sword	medium	3	0.5000	1.0000	0.0000	true		0	10	2.0		false
brt_damsel_bodyguard2	0	0	32	48	3.0000	sword	sword	medium	3	0.5000	0.5000	0.0000	true		0	10	2.0		false
brt_damsel_bodyguard3	20	0	20	40	3.0000	lance	spear	large	4	1.0000	0.5000	0.0000	true		0	10	2.5		false
brt_damsel_bodyguard4	20	0	50	20	1.0000	lance	spear	medium	2	0.5000	0.5000	0.0000	true		0	10	2.25		false
brt_fay_enchantress_bodyguard1	0	0	125	75	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	true		0	10	2.0		false
brt_fay_enchantress_bodyguard2	0	0	110	65	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	true		0	10	2.0		false
brt_henri_le_massif_bodyguard1	0	15	20	60	3.0000	sword	sword	medium	3	0.5000	1.0000	0.0000	false		0	10	2.25		false
brt_henri_le_massif_bodyguard2	0	10	50	25	3.0000	sword	sword	medium	3	0.5000	0.5000	0.0000	false		0	10	2.0		false
brt_henri_le_massif_bodyguard3	15	0	10	40	3.0000	lance	spear	large	4	1.0000	0.5000	0.0000	false		0	10	2.5		false
brt_henri_le_massif_bodyguard4	15	0	40	20	1.0000	lance	spear	medium	2	0.5000	0.5000	0.0000	false		0	10	2.25		false
brt_king_louen_leoncoeur_bodyguard1	0	0	150	75	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	true		0	10	2.0		false
brt_king_louen_leoncoeur_bodyguard2	0	0	125	75	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	true		0	10	2.0		false
brt_king_louen_leoncoeur_bodyguard3	0	0	115	65	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	true		0	10	2.0		false
brt_king_louen_leoncoeur_bodyguard4	0	0	80	160	9.0000	axe	axe	large	5	1.2500	1.0000	0.0000	true		0	10	2.0		false
brt_lord_bodyguard1	0	0	150	75	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	false		0	10	2.0		false
brt_lord_bodyguard2	0	0	125	75	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	false		0	10	2.0		false
brt_lord_bodyguard3	0	0	115	65	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	false		0	10	2.0		false
brt_lord_bodyguard4	0	0	75	150	9.0000	axe	axe	large	5	1.2500	1.0000	0.0000	false		0	10	2.0		false
brt_paladin_bodyguard1	0	15	20	60	3.0000	sword	sword	medium	3	0.5000	1.0000	0.0000	false		0	10	2.25		false
brt_paladin_bodyguard2	0	10	50	25	3.0000	sword	sword	medium	3	0.5000	0.5000	0.0000	false		0	10	2.0		false
brt_paladin_bodyguard3	15	0	10	40	3.0000	lance	spear	large	4	1.0000	0.5000	0.0000	false		0	10	2.5		false
brt_paladin_bodyguard4	15	0	40	20	1.0000	lance	spear	medium	2	0.5000	0.5000	0.0000	false		0	10	2.25		false
brt_prophetess_bodyguard1	0	0	125	75	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	true		0	10	2.0		false
brt_prophetess_bodyguard2	0	0	100	50	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	true		0	10	2.0		false
brt_prophetess_bodyguard3	0	0	125	75	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	true		0	10	2.0		false
brt_prophetess_bodyguard4	0	0	115	65	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	true		0	10	2.0		false
brt_repanse_de_lyonesse_bodyguard1	0	15	75	150	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	false		0	10	2.0		false
brt_repanse_de_lyonesse_bodyguard2	0	15	75	125	3.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	false		0	10	2.0		false
chd_bull_centaur_taurruk_bodyguard1	25	0	40	100	5.0000	axe	axe_2h	medium	4	1.5000	1.5000	0.0000	false		0	10	2.0		false
chd_castellan_bodyguard1	0	0	60	30	1.0000	axe	axe	medium	2	0.2500	1.0000	0.0000	false		0	10	2.0		false
chd_castellan_bodyguard2	5	0	20	65	1.0000	axe	halberd	medium	2	0.2500	1.0000	1.0000	false		0	10	2.0		false
chd_castellan_war_machine1	0	20	70	180	4.0000	axe	unarmed	very_large	6	1.5000	2.0000	0.0000	false		1	2	2.0		false
chd_castellan_war_machine2	0	20	100	150	4.0000	axe	unarmed	very_large	6	1.0000	2.0000	0.0000	false		4	4	2.0		false
chd_castellan_war_machine3	0	0	130	40	4.0000	axe	unarmed	very_large	4	1.0000	1.2500	0.0000	false		4	4	2.0		false
chd_castellan_war_machine4	0	0	130	40	4.0000	axe	unarmed	very_large	4	1.0000	1.2500	0.0000	false		4	4	2.0		false
chd_daemonsmith_sorcerer_war_machine1	0	20	70	180	4.0000	axe	unarmed	very_large	6	1.5000	2.0000	1.0000	false		4	4	2.0		false
chd_overseer_bodyguard1	0	0	25	70	1.0000	axe	axe	medium	3	0.5000	1.5000	0.0000	false		0	10	2.25		false
chd_overseer_bodyguard2	0	0	60	20	1.0000	axe	axe	medium	2	0.2500	1.0000	0.0000	false		0	10	2.0		false
chd_overseer_war_machine1	0	20	70	180	4.0000	axe	unarmed	very_large	6	1.5000	4.0000	1.0000	false		1	2	2.0		false
chd_overseer_war_machine2	0	20	100	150	4.0000	axe	unarmed	very_large	6	1.0000	4.0000	1.0000	false		4	4	2.0		false
chd_overseer_war_machine3	0	20	100	100	4.0000	axe	unarmed	very_large	6	1.0000	4.0000	1.0000	false		4	4	3.0		false
chd_overseer_war_machine4	0	0	130	40	4.0000	axe	unarmed	very_large	4	1.0000	1.2500	0.0000	false		4	4	2.0		false
chd_overseer_war_machine5	0	0	130	40	4.0000	axe	unarmed	very_large	4	1.0000	1.2500	0.0000	false		4	4	2.0		false
chd_sorcerer_prophet_bodyguard1	0	0	60	30	1.0000	axe	axe	medium	2	0.2500	1.0000	1.0000	true		0	10	2.0		false
chd_sorcerer_prophet_bodyguard2	0	0	40	10	1.0000	sword	drakegun		1	1.0000	1.0000	1.0000	false		0	10	2.0		false
chd_zhatan_war_machine1	0	20	100	250	4.0000	axe	unarmed	very_large	6	1.5000	8.0000	0.0000	false		4	4	2.0		false
chieftain_bodyguard1	0	0	35	20	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	1.75		false
chieftain_bodyguard2	15	0	30	15	1.0000	spear	spear		1	1.0000	1.0000	0.0000	false		0	10	2.25		false
chieftain_bodyguard3	0	0	60	30	1.0000	sword	sword	medium	2	0.5000	1.0000	0.0000	false		0	10	1.75		false
chieftain_bodyguard4	20	0	20	60	1.0000	spear	halberd	medium	3	0.5000	1.2500	0.0000	false		0	10	2.25		false
cst_damned_paladin_bodyguard1	0	10	0	70	3.0000	sword	sword	medium	3	0.5000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0		false
cst_damned_paladin_bodyguard2	15	0	0	70	1.0000	lance	spear	medium	3	0.5000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.5		false
cst_gunnery_wight_bodyguard1	0	0	10	5	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.0		false
cst_gunnery_wight_bodyguard2	15	0	10	20	2.0000	spear	halberd		1	1.0000	1.0000	0.0000	false		0	10	2.25		false
cst_gunnery_wight_bodyguard3	0	0	0	15	1.0000	sword	sword		1	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0		false
cst_gunnery_wight_bodyguard4	0	0	30	20	1.0000	knife	creatures_claws	medium	2	1.0000	0.5000	0.0000	false		0	10	2.0		false
cst_gunnery_wight_bodyguard5	0	0	25	60	3.0000	axe	creatures_claws	medium	5	1.0000	1.5000	0.0000	false		0	10	1.75		false
cst_gunnery_wight_mount1	0	0	125	350	6.0000	axe	club_huge	large	6	1.5000	1.5000	0.0000	false		0	10	2.0		false
cst_gunnery_wight_mount2	0	15	120	360	10.0000	axe	creatures_claws	large	6	1.5000	2.0000	0.0000	false		5	5	1.5		false
cst_mourngul_haunter_bodyguard1	0	20	35	105	3.0000	axe	creatures_claws	medium	5	1.2500	1.5000	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	2.0		false
cst_vampire_fleet_admiral_bodyguard1	0	5	70	30	1.0000	axe	axe	medium	2	0.2500	1.0000	0.0000	false		0	10	1.75		false
cst_vampire_fleet_admiral_bodyguard2	30	0	25	55	2.0000	spear	halberd	medium	3	0.2500	1.0000	0.0000	false		0	10	2.0		false
cst_vampire_fleet_admiral_bodyguard3	20	0	15	75	3.0000	axe	creatures_claws	medium	5	1.0000	1.5000	0.0000	false		0	10	1.75		false
cst_vampire_fleet_admiral_female_mount1	0	0	125	350	6.0000	axe	club_huge	large	6	1.5000	1.5000	0.0000	false		0	10	2.0		false
cst_vampire_fleet_admiral_female_mount2	0	15	120	360	10.0000	axe	creatures_claws	large	6	2.0000	2.0000	0.0000	false		5	5	1.5		false
