key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_jade_vamp_pol_IotM																			
jbv_hei_lianhua	0	0	140	275	7.0000	sword	drakegun	medium	6	1.0000	1.0000	0.0000	true	wh3_main_unit_contact_cursed_attacks	0	10	2.0000		false
jbv_hei_lianhua_nongchang	0	0	306	215	9.0000	axe	Hierotitan_Scales	very_large	20	3.0000	2.0000	0.0000	true	wh3_main_unit_contact_cursed_attacks	0	10	1.9000		false
jbv_jade_blooded_01	0	0	230	195	5.0000	sword	club_huge	medium	4	1.0000	1.0000	0.0000	true		0	10	1.8000		false
jbv_matron_01	0	0	296	147	3.0000	sword	sword_huge	medium	5	2.0000	1.0000	0.0000	true		0	10	1.6000		false
jbv_matron_queen	0	15	310	180	5.0000	axe	Bite_Large	large	7	2.0000	1.0000	0.0000	true	wh_main_unit_contact_poison	0	10	2.1000		false
jbv_witch_lord	0	0	0	340	6.0000	sword	unarmed	large	6	1.3000	1.0000	0.0000	true	wh3_main_unit_contact_cursed_attacks	0	10	1.7000		false
jbv_channeler_01	0	0	180	140	3.0000	sword	axe_medium	small	3	1.0000	1.0000	0.0000	true		0	10	1.6500		false
jbv_jiangjun	15	0	215	170	5.0000	spear	halberd_medium	medium	5	1.5000	1.0000	0.0000	true		0	10	1.9000		false
jbv_courtesan	0	12	179	194	2.0000	sword	ice_sword	small	3	1.2000	1.0000	0.0000	true	wh2_dlc11_unit_contact_charmed	0	10	1.4000		false
cth_ghost	0	0	0	310	4.0000	knife	claw	medium	4	0.8000	0.7500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	1.5000		false
cth_revenant	0	0	18	7	2.0000	spear	hammer	small	1	0.0000	5.0000	0.0000	false		0	10	1.5000		false
cth_revenant_ror	0	0	16	9	2.0000	spear	hammer	small	1	0.0000	5.0000	10.0000	true	wh3_main_unit_contact_warpflame	0	10	1.5000		false
cth_skeleton	0	6	20	5	1.5000	sword	sword	small	1	0.0000	1.0000	0.0000	false		0	10	1.2500		false
cth_skeleton_spear	8	0	20	7	4.0000	spear	spear	small	1	0.0000	1.0000	0.0000	false		0	10	1.5000		false
cth_cannibal	0	8	0	68	7.0000	axe	claw	large	8	1.5000	1.2500	0.0000	true		0	10	1.2500		false
cth_buddha	0	0	20	125	6.0000	axe	claw	very_large	15	2.0000	0.5000	0.0000	true		0	10	1.0000		false
cth_legion	20	0	10	29	3.0000	spear	halberd	medium	1	1.0000	0.7500	0.0000	true		0	10	1.7500		false
cth_dummy	20	0	10	29	3.0000	spear	halberd	medium	1	1.0000	0.7500	0.0000	true		0	10	1.7500		false
cth_jiangshi_p	0	0	50	34	2.0000	axe	claw	large	8	3.0000	0.7500	0.0000	true	wh3_main_unit_contact_cursed_attacks_weak	0	10	2.0000		false
cth_jiangshi_p_ror	0	0	50	34	3.0000	axe	claw	large	8	3.0000	0.7500	0.0000	true	wh3_main_unit_contact_cursed_attacks	0	10	2.0000		false
jbv_ghost_host	0	0	0	9	3.0000	axe	ice_sword	small	1	0.5000	1.0000	0.0000	true	wh3_main_unit_contact_cursed_attacks_weak	0	10	2.2500		false
jbv_ghost_host_2	0	4	0	12	3.0000	axe	ice_sword	small	1	0.5000	1.0000	0.0000	true	wh3_main_unit_contact_cursed_attacks_weak	0	10	2.2500		false
jbv_faithuls_mace	0	0	19	6	3.0000	axe	staff	small	1	0.0000	1.0000	0.0000	true		0	10	1.7500		false
jbv_faithuls_dagger	0	0	20	4	1.0000	axe	sword_claws	small	1	0.0000	1.0000	0.0000	false		0	10	1.5000		false
jbv_halberd_0	15	0	26	16	3.0000	spear	halberd		1	1.0000	0.7500	0.0000	true		0	10	2.2000		false
jbv_2h_mace	0	0	15	29	4.0000	axe	club_huge	very_large	4	2.0000	1.0000	0.0000	true		0	10	2.0000		false
jbv_yaoguai_claws	15	0	320	140	4.0000	axe	claw	very_large	20	2.0000	1.2500	0.0000	true		0	10	2.1000		false
jbv_youxia_swords	0	15	21	19	3.0000	sword	sword		1	1.0000	1.0000	0.0000	true		0	10	1.8000		false
jbv_youxia_guandao	15	0	16	26	4.0000	axe	halberd	medium	3	0.6000	1.0000	0.0000	true		0	10	2.0000		false
jbv_mogwai_club	0	0	85	38	5.0000	axe	club_medium	large	6	1.0000	2.0000	10.0000	true	wh2_dlc12_unit_contact_flammable	0	10	2.5000		false
jbv_carriage_stomp	0	20	28	260	4.0000	axe	halberd	very_large	8	1.0000	1.2500	0.0000	true		12	12	2.0000		false
jbv_guardian_axe	0	0	0	440	7.0000	axe	club_huge	very_large	30	3.0000	1.2500	0.0000	true	jbv_soul_harvest_dummy	0	10	3.0000		false
jbv_pale_claws	0	0	0	320	7.0000	axe	claw	large	14	1.5000	1.2500	0.0000	true	jbv_madness	0	10	1.2500		false
jbv_devil_claws	0	0	188	50	5.0000	axe	Leviathan_Claw	very_large	12	2.0000	1.2500	0.0000	true		0	10	2.1000		false
jbv_blood_lions_spear	10	0	20	29	1.5000	spear	lance	small	2	0.4000	1.0000	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	1.7500		false
jbv_diaosigui	0	0	0	240	5.0000	axe	claw	very_large	14	3.0000	1.2500	0.0000	true	jbv_ghost_choke	0	10	1.6000		false
jbv_newbloods	0	8	28	12	1.5000	sword	sword	small	1	0.0000	1.0000	0.0000	false		0	10	1.2500		false
jbv_xiang_men_gs	0	4	15	18	3.0000	sword	sword		1	1.0000	1.0000	0.0000	true		0	10	1.8000		false
jbv_undead_hag	0	0	38	8	1.5000	axe	axe_medium	medium	3	1.0000	1.0000	0.0000	true	wh_main_unit_contact_poison	0	10	1.3000		false
jbv_xu_yaoji	0	0	0	395	4.0000	knife	flail	medium	7	1.5000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	1.5000		false
jbv_wraith	0	0	0	28	1.0000	axe	claw	small	1	1.0000	1.0000	0.0000	true	jbv2_ghost_poison	0	10	1.7500		false
