key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_!kitties
2hsw_melee	0	0	22	45	1.0000	sword	sword_ogre	medium	3	1.0000	0.5000	0.0000	false		0	10	1.75		false
berstiga_melee	0	0	49	40	1.0000	mace	sword_ogre	medium	1	1.0000	1.0000	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	1.75		false
commandertiga_melee	0	0	200	180	1.0000	sword	sword_ogre	medium	5	2.5000	1.0000	0.0000	false		0	10	1.75		false
cthcommander_melee	0	0	160	300	1.0000	sword	sword_ogre	medium	10	3.0000	1.0000	0.0000	false		0	3	1.75		false
dagatiga_melee	0	24	26	16	1.0000	sword	sword_ogre	medium	1	1.0000	0.5000	0.0000	false		0	10	1.75		false
durgalion_melee	0	0	100	220	1.0000	mace	club_huge	medium	3	1.0000	1.0000	0.0000	true		0	3	1.5		false
gorilla1_melee	0	0	50	55	8.0000	sword	creatures_claws	medium	4	1.3000	0.7500	0.0000	false	wh2_dlc17_unit_contact_dazed	0	10	1.9		false
halberdtiga_melee	22	0	15	37	1.0000	halberd	halberd_medium	medium	1	1.0000	1.0000	0.0000	false		0	10	1.75		false
herojag_melee	0	25	300	110	1.0000	sword	sword_ogre	medium	3	0.5000	0.5000	0.0000	false	wh2_main_unit_contact_weeping_blade	0	10	1.5		false
hfat_melee	0	0	270	230	1.0000	sword	sword_ogre	medium	10	4.0000	1.0000	0.0000	false	wh2_dlc17_unit_contact_dazed	0	10	1.5		false
hyena1_melee	0	20	15	8	1.0000	sword	sword	medium	1	1.0000	0.2000	0.0000	false	wh_main_unit_contact_poison	0	10	1.75		false
hyena2_melee	0	0	15	30	1.0000	club	club_medium	medium	1	1.0000	1.0000	0.0000	false		0	10	1.75		false
hyena2ror_melee	21	0	15	25	1.0000	halberd	halberd_medium	medium	1	1.0000	1.0000	0.0000	false		0	10	1.75		false
hyena4_melee	0	14	30	10	1.0000	sword	sword_ogre	medium	1	1.0000	0.5000	0.0000	false		0	10	1.75		false
hyenacaster_melee	0	0	180	40	1.0000	mace	hammer	medium	4	0.5000	0.5000	0.0000	false		0	10	1.75		false
hyenaland_melee	0	0	15	16	1.0000	claw	creatures_claws	very_small	1	1.0000	0.3000	0.0000	false		0	10	1.75		false
hyenaskull_melee	0	0	32	10	1.0000	sword	sword_ogre	medium	1	1.0000	0.5000	0.0000	false		0	10	1.75		false
jag_melee	0	19	27	20	1.0000	sword	sword_ogre	medium	1	0.1000	0.5000	0.0000	false	wh2_main_unit_contact_weeping_blade	0	10	1.75		false
kitty_melee	0	17	22	18	1.0000	sword	sword_ogre	medium	3	1.0000	1.0000	0.0000	false		0	10	1.75		false
kitty_melee1	24	0	25	12	1.0000	spear	halberd_medium	medium	1	1.0000	0.5000	0.0000	false		0	10	1.75		false
leo1_melee	20	0	15	30	1.0000	halberd	halberd_medium	medium	1	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	1.5		false
rhino1_melee	0	0	65	100	3.0000	mace	club_huge	medium	4	1.0000	1.0000	0.0000	false		0	10	1.5		false
shieldtiga_melee	0	0	34	20	1.0000	sword	sword_ogre	medium	1	1.0000	1.0000	0.0000	false		0	10	1.75		false
speartiga_melee	26	0	32	17	1.0000	spear	halberd_medium	medium	1	1.0000	0.5000	0.0000	false		0	10	1.75		false
sumata_melee	0	0	190	60	1.0000	mace	hammer	medium	4	0.5000	0.5000	0.0000	false		0	10	1.75		false
sutala_melee	0	0	190	180	1.0000	mace	sword_ogre	medium	6	2.5000	1.0000	0.0000	false		0	10	1.75		false
tigaror1_melee	35	0	55	36	1.0000	spear	halberd_medium	medium	1	1.0000	1.0000	0.0000	false		0	10	1.75		false
