key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_!!!laf_dwarfs
laf_dwf_crank_gun	0	0	17	3	1.0000	sword	drakegun		1	1.0000	1.0000	0.0000	false		0	10	2.0		false
laf_dwf_dual_drakefire_pistol	0	0	17	3	1.0000	sword	drakegun		1	1.0000	1.0000	0.0000	false		0	10	2.0		false
laf_dwf_ghost_dwarf_warriors_axe	0	0	0	15	1.0000	axe	axe		1	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.15		false
laf_dwf_ghost_ironbreakers_axe	0	0	0	18	1.0000	axe	axe		1	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.15		false
laf_dwf_ghost_longbeards_axe	0	0	0	18	1.0000	axe	axe		1	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.15		false
laf_dwf_lord_2h_axe	0	0	140	290	3.0000	axe	axe	medium	6	1.0000	1.2500	0.0000	false		0	10	2.0		false
laf_dwf_lord_shield_bearer_1h_axe	0	0	270	150	4.0000	axe	axe	medium	6	1.0000	1.2500	0.0000	false		0	10	2.0		false
laf_dwf_steam_drill	14	0	14	50	4.0000	spear	Rat_Ogre_Drill	medium	4	1.5000	0.7500	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	2.0		false
laf_dwf_thane_2h_axe	0	0	130	280	3.0000	axe	axe	medium	6	1.0000	1.2500	0.0000	false		0	10	2.0		false
laf_mining_drill	30	0	140	460	16.0000	spear	Rat_Ogre_Drill	very_large	8	1.2000	1.0000	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	2.8		false
wh_main_dwf_miners_pickaxe	0	8	7	19	1.0000	axe	axe		1	1.0000	3.0000	0.0000	false		0	10	2.15		false
