key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!!!!!double_projectile_velocity_compat_ab_unwashed_masses
gnob_rustbucket_crossbow_bolt	arrow	small_arm_default		none	1	dual_low_fixed	145	0	88	90.0	10.0000	0.0000	8	12	false	false	0.1000	13.0000	110.0000	4.7000	0	0	wh_dwf_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
gnob_rhinox_riders_throwing_dagger	axe	small_arm_default		axe_spin	1	dual_low_fixed	70	0	88	64.0	10.0000	0.0000	41	14	false	false	0.1000	8.0000	40.0000	2.7000	0	0	wh3_main_ogr_gnoblar_throwing_dagger		wh3_throwing_knife	-1.0000	false		-1.0000	1	0.0000	2.0000			0.0000	false	true	true	50	low	200	false	false	false	false	1	false	false	false	true	0.5000		false	1.3000	0.4000		placeholder
gnob_gorespittles_throwing_axe	axe	small_arm_default		axe_spin	1	dual_low_fixed	70	0	88	64.0	10.0000	0.0000	2	10	false	false	0.1000	8.0000	40.0000	2.7000	0	0	gnob_gorespittles_throwing_axe		wh_throwing_axe	-1.0000	false	wh_dlc06_unit_contact_sundered_armour	-1.0000	1	0.0000	2.0000			0.0000	false	true	true	50	low	200	false	false	false	false	1	false	false	false	true	0.5000		false	1.3000	0.4000		placeholder
gnob_pigback_riders_javelin	javelin	small_arm_default		none	1	low	80	0	75	80.0	10.0000	0.0000	12	4	false	false	0.1000	10.0000	50.0000	2.9000	0	0	gnob_pigback_rider_javelin		wh_javelin	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	1.0500	0.4000		placeholder
gnob_powder_sniffers_grenade	grenade	explosives	gnob_powder_sniffers_grenade_explosion	grenade_spin	1	dual_low_fixed	55	7	88	56.0	10.0000	0.0000	1	0	true	false	0.2000	10.0000	50.0000	2.0000	0	0	wh2_dlc11_cst_zombie_gunnery_grenade		wh2_dlc11_grenade	-1.0000	true		-1.0000	1	0.0000	3.0000			10.0000	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	true	0.2500		false	1.5000	0.4000		placeholder
gnob_ror_boom_squad_scrap_launcher	artillery	artillery_explosive	gnob_ror_boom_squad_scrap_launcher_explosion	grenade_spin	3	low	420	35	65	138.0	10.0000	3.0000	110	50	false	false	0.2000	14.0000	340.0000	80.0000	0	0	gnob_ror_boom_squad_scrap_launcher		wh_flame_cannon_flame	1.0000	true		-1.0000	1	0.0000	150.0000			10.0000	false	true	true	45	high	700	false	false	false	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
gnob_bloodnose_throwing_dagger	axe	small_arm_default		axe_spin	1	dual_low_fixed	70	0	88	64.0	30.0000	0.0000	135	45	false	false	0.1000	8.0000	40.0000	2.7000	0	0	wh3_main_ogr_gnoblar_throwing_dagger		wh3_throwing_knife	-1.0000	false		-1.0000	1	0.0000	2.0000			0.0000	false	true	true	50	low_3	200	false	false	false	false	1	false	false	false	true	0.5000		false	1.3000	0.4000		placeholder
gnob_rustbucket_crossbow_bolt_stir_river	arrow	small_arm_default		none	1	dual_low_fixed	145	0	88	90.0	10.0000	0.0000	20	6	false	false	0.1000	13.0000	110.0000	4.7000	0	0	wh2_dlc13_emp_crossbow_bolt_ror		wh2_crossbow_bolt_flaming_new	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	5.0000			1.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
gnob_scraplauncher_hammer_of_maw	artillery	artillery_default	wh_main_grn_rock_lobber_explosion	grenade_spin	3	low	420	35	65	138.0	10.0000	3.0000	35	135	false	false	0.2000	17.0000	340.0000	80.0000	0	0	wh3_main_ogr_gnoblar_scraplauncher		wh3_catapult_scrap	0.5000	true	wh_dlc06_unit_contact_blinded	-1.0000	1	0.0000	150.0000			0.0000	false	true	true	45	high	700	false	false	false	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
gnob_flinger_sling_poison	sling	small_arm_default		grenade_spin	1	dual_low_fixed	120	0	88	100.0	10.0000	0.0000	7	1	false	false	0.1000	9.0000	85.0000	4.8000	0	0	wh2_main_skv_sling_bullet_poison		wh2_slingshot_rock_small	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.8400	0.4000		placeholder
gnob_pigback_riders_javelin_boomstick	javelin	small_arm_default	gnob_pigback_riders_javelin_boomstick	none	1	low	80	0	75	48.0	10.0000	0.0000	11	4	false	false	0.1000	8.0000	45.0000	6.0000	0	0	gnob_pigback_riders_javelin_boomstick		wh2_bolas	-1.0000	false		5.0000	1	0.0000	10.0000			1.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	1.7500	0.4000		placeholder
gnob_skullflingers_sling	sling	small_arm_default		grenade_spin	1	dual_low_fixed	120	0	88	100.0	10.0000	0.0000	2	8	false	false	0.1000	9.0000	85.0000	4.8000	0	0	gnob_skullflinger_sling_bullet_01		wh2_slingshot_rock_small	-1.0000	false	wh_main_unit_contact_overhead_morale	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.8400	0.4000		placeholder
gnob_sabretusk_riders_throwing_dagger	axe	small_arm_default		axe_spin	1	dual_low_fixed	70	0	88	64.0	10.0000	0.0000	16	6	false	false	0.1000	8.0000	40.0000	2.7000	0	0	wh3_main_ogr_gnoblar_throwing_dagger		wh_throwing_axe	-1.0000	false		-1.0000	1	0.0000	2.0000			0.0000	false	true	true	50	low	200	false	false	false	false	1	false	false	false	true	0.5000		false	1.3000	0.4000		placeholder
gnob_torch_gnoblar_grenade	grenade	explosives	gnob_torch_gnoblar_grenade	grenade_spin	1	dual_low_fixed	55	7	88	80.0	10.0000	0.0000	50	50	false	false	0.1000	10.0000	100.0000	5.0000	0	0	wh2_dlc11_cst_zombie_gunnery_grenade		wh2_dlc11_grenade	-1.0000	false		-1.0000	1	0.0000	25.0000			10.0000	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	true	0.2500		false	1.5000	0.4000		placeholder
gnob_ror_phut_gun_pistol	musket	small_arm_default		none	1	low	90	0	45	180.0	10.0000	0.0000	10	12	false	false	0.0500	5.0000	65.0000	1.6000	0	0	wh_dwf_rifle_bullet		wh_bullet	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	low	200	false	false	false	false	1	false	false	false	true	0.5000		false	0.4700	0.4000		placeholder
gnob_torch_gnoblar_bang_bang	misc	artillery_explosive	gnob_torch_gnoblar_bang_bang	none	1	low	1	0	5	-1.0000	5.0000	0.0000	0	0	false	true	0.1000	27.0000	2.0000	2.0000	0	0	wh_main_unit_abilities_gyrocopter_grenade			1.0000	true		-1.0000	1	0.0000	10.0000			0.0000	false	false	true	45		-1	false	false	false	false	1	false	false	false	true	1.0000		false	1.2000	0.4000		placeholder
gnob_torch_gnoblar_big_bang	misc	small_arm_default	gnob_torch_gnoblar_big_bang	shell_spin	1	high	40	5	88	30.0	0.0000	10.0000	0	48	false	false	0.5000	1.0000	250.0000	1.0000	0	0	wh3_dlc23_hashut_flames_of_azgorh		wh3_dlc23_spell_hashut_flames_of_azgorh	2.0000	true		-30.0000	1	0.0000	25.0000			1.0000	true	true	true	65	all	-1	false	false	false	true	1	false	false	true	true	1.0000		true	4.2000	0.4000		placeholder
gnob_bunsen_ability_volcanic_eruption	misc	artillery_explosive	gnob_bunsen_ability_volcanic_eruption	shell_spin	1	high	80	40	88	50.0	0.0000	25.0000	0	96	false	false	0.5000	1.0000	250.0000	10.0000	0	0	wh3_dlc23_hashut_flames_of_azgorh		wh3_dlc23_spell_hashut_flames_of_azgorh	2.0000	true		-30.0000	1	0.0000	25.0000			1.0000	true	true	true	65	all	-1	false	false	false	true	1	false	false	true	false	1.0000		true	4.2000	0.4000		placeholder
gnob_scraplauncher_flaming_shot	artillery	artillery_default	wh2_dlc17_dwf_rune_of_burning_grudge_thrower	axe_spin	3	low	420	35	65	138.0	10.0000	3.0000	30	140	false	false	0.2000	17.0000	340.0000	80.0000	0	0	gnob_scrap_launcher_flaming		wh3_catapult_scrap	0.6000	true	wh_main_unit_contact_morale	-1.0000	1	0.0000	150.0000			1.0000	false	true	true	45	high	700	false	false	false	true	1	true	false	true	true	1.5000		false	0.0000	0.4000		placeholder
