key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!!!!!double_projectile_velocity_compat_derpy_chd_units																																																									
chd_blunderbuss_rider	musket	small_arm_default		none	6	low	90	0	88	280.0000	10.0000	2.0000	4	6	false	false	0.1000	9.0000	55.0000	2.0000	0	0	chd_shotgun		wh2_bullet_multi_impact_large	0.5000	false	wh2_dlc12_unit_contact_suppressive_fire	30.0000	1	0.0000	2.0000			0.0000	false	true	true	45	very_low	-1	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
chd_blunderbuss_ror_rider	musket	small_arm_default		none	6	low	90	0	88	280.0000	10.0000	2.0000	6	8	false	false	0.1000	10.0000	55.0000	2.0000	0	0	chd_shotgun		wh2_bullet_multi_impact_large	0.5000	false	wh2_dlc12_unit_contact_suppressive_fire	30.0000	1	0.0000	2.0000			0.0000	false	true	true	45	very_low	-1	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
chd_cannon_small_tank	artillery	artillery_flammable	chd_turrtle_tank_magma_cannon_explosion	shell_spin	1	low	400	0	40	400.0000	30.0000	0.0000	50	70	false	false	1.0000	25.0000	250.0000	15.0000	0	20	chd_turtle_tank_multi_cannon_ror		wh3_dlc23_chd_magma_cannon_ball	1.3000	true	wh_main_unit_contact_morale	30.0000	1	0.0000	350.0000			1.0000	false	true	true	45	very_low_magic	-1	false	false	false	false	1	false	false	false	true	5.0000		false	0.0000	0.4000	chd_turtle_tank_multi_cannon_vortex	placeholder
chd_cannon_tank	artillery	artillery_flammable	chd_turrtle_tank_magma_cannon_explosion	shell_spin	1	low	440	0	40	400.0000	30.0000	0.0000	200	350	false	false	1.0000	25.0000	250.0000	15.0000	0	0	chd_turtle_tank_magma_cannon		wh3_dlc23_chd_magma_cannon_ball	1.3000	true	wh_main_unit_contact_morale	30.0000	1	0.0000	350.0000			1.0000	false	true	true	45	very_low_magic	-1	false	false	false	false	1	false	false	false	true	5.0000		false	0.0000	0.4000	chd_turtle_tank_magma_cannon_vortex	placeholder
chd_flame_turret	artillery	artillery_flammable	chd_flames_of_hashut_exp	chain_shot_spin	1	low	350	40	60	160.0000	10.0000	2.0000	15	15	false	false	1.0000	12.0000	100.0000	1.4000	0	0	wh3_dlc23_iron_daemon_flamethrower		wh3_dlc23_chd_iron_daemon_flamethrower_flame	1.5000	true	wh_main_unit_contact_morale	3.0000	1	0.0000	40.0000			1.0000	false	true	true	45	high	-1	false	false	false	false	12	false	true	true	true	1.2500		false	1.4000	0.4000		placeholder
chd_flame_turret_tank	artillery	artillery_flammable	chd_flame_turret_tank_exp	shell_spin	1	low	300	40	60	360.0000	10.0000	1.0000	30	15	false	false	1.0000	12.0000	100.0000	1.4000	0	0	chd_flame_cannon		wh3_dlc23_chd_iron_daemon_flamethrower_flame	1.5000	true	wh_main_unit_contact_morale	3.0000	1	0.0000	40.0000			1.0000	false	true	true	45	high	-1	false	false	false	false	12	false	true	true	true	1.2500		false	1.4000	0.4000		placeholder
chd_huge_rifle_bullet	musket	small_arm_default		shell_spin	1	low	150	0	88	320.0000	10.0000	0.0000	20	40	false	false	0.0500	12.0000	100.0000	1.7000	0	0	chd_huge_rifle		wh3_dlc23_chd_fireglaive_bullet	0.3000	false		30.0000	1	0.0000	3.0000			1.0000	false	true	true	45	low	-1	false	false	false	false	1	false	false	false	true	0.5000		false	0.4200	0.4000		placeholder
chd_laser_large_turret	artillery	artillery_flammable		none	1	low	500	40	60	800.0000	100.0000	0.0000	0	50	false	false	2.0000	20.0000	100.0000	1.0000	0	0	chd_large_laser		wh3_dlc23_chd_iron_daemon_flamethrower_flame	2.0000	true	wh_dlc06_unit_contact_sundered_armour	0.1000	1	0.0000	1.0000			5.0000	true	true	true	45	all	-1	true	false	false	true	20	false	false	false	true	2.0000		false	999.0000	0.4000		placeholder
chd_laser_large_turret_tank	artillery	artillery_flammable	chd_flame_turret_tank_exp	shell_spin	1	low	320	40	60	360.0000	10.0000	1.0000	0	50	false	false	2.0000	12.0000	100.0000	1.0000	0	0	chd_laser_cannon		wh3_dlc23_chd_iron_daemon_flamethrower_flame	2.0000	true	wh_dlc06_unit_contact_sundered_armour	3.0000	1	0.0000	1.0000			5.0000	true	true	true	45	all	-1	true	false	false	true	20	false	false	false	true	2.0000		false	999.0000	0.4000		placeholder
chd_laser_rifle_bullet	musket	small_arm_default		none	1	low	140	0	88	400.0000	10.0000	0.0000	8	10	false	false	0.0500	12.0000	100.0000	1.7000	0	0	chd_rifle_laser		wh2_dlc13_luminark_bolt	0.1000	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0000	1	0.0000	5.0000			1.0000	false	true	true	45	high	-1	false	false	false	false	4	false	false	false	true	0.5000		false	0.4200	0.4000		placeholder
chd_laser_sniper_bullet	musket	small_arm_default		none	1	low	320	0	88	640.0000	40.0000	0.0000	25	35	false	false	0.2000	12.0000	100.0000	1.7000	0	0	chd_sniper_laser		wh2_dlc13_luminark_bolt	0.1000	false	wh_dlc06_unit_contact_sundered_armour	-1.0000	1	0.0000	5.0000			1.0000	false	true	true	45	all	-1	false	false	false	false	1	false	false	false	true	0.5000		false	0.4200	0.4000		placeholder
