key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!!!!!double_projectile_velocity_compat_snek_guns_of_the_empire
snek_emp_gote_jaegerkorps	musket	small_arm_default		none	1	low	150	0	88	360.0	10.0000	0.0000	12	10	false	false	0.0500	12.0000	140.0000	0.2000	0	0	snek_emp_gote_inf_ersatzsolder		wh_bullet_multi	-1.0000	false		0.3000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0000		false	0.4200	0.4000		placeholder
snek_emp_gote_art_hellhammer	artillery	artillery_default	snek_emp_gote_art_hellhammer	none	1	fixed	500	80	60	380.0	90.0000	0.0000	160	600	true	false	6.0000	22.0000	700.0000	1.0000	0	0	snek_emp_gote_art_hellhammer		wh2_dlc11_queen_bess	8.0000	true	wh2_dlc11_unit_contact_monstrous_impact	-1.0000	1	0.0000	600.0000			1.0000	false	true	true	50	medium	2000	false	false	false	false	1	false	false	true	true	8.0000		false	0.4200	0.8000		placeholder
snek_emp_gote_hellhammer_shrapnel	artillery	artillery_default		shell_spin	1	low	500	0	88	60.0	20.0000	10.0000	0	60	true	false	0.5000	1.0000	40.0000	5.0000	0	0	snek_emp_gote_art_hellhammer_shrapnel		wh_cannon_cannonball_scrap	2.5000	true		-1.0000	1	0.0000	90.0000			0.0000	false	true	true	55	very_high	700	false	false	true	false	1	false	false	true	true	1.0000		false	2.1000	0.4000		placeholder
snek_emp_gote_veh_hellblaster_wagon	artillery	artillery_default		none	1	low	250	0	35	260.0	20.0000	0.0000	18	57	false	false	0.0500	12.0000	250.0000	7.0000	0	0	wh_emp_volley_gun_shot		wh2_helblaster_bullet_multi_impact_large	0.3000	true		-1.0000	1	0.0000	8.0000			0.0000	false	true	true	45	medium_2	440	false	false	false	false	9	false	false	false	true	1.0000		false	0.4200	0.4000		snek_empire_cannon
snek_emp_gote_inf_longrifles	musket	small_arm_default		shell_spin	1	low	330	0	88	300.0	10.0000	0.0000	5	40	false	false	0.0500	19.0000	200.0000	0.5000	0	0	snek_emp_gote_inf_longrifles		wh2_bullet_multi_impact_large	-1.0000	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0000	1	0.0000	6.0000			0.0000	false	true	false	45	medium_2	600	false	false	false	false	1	false	false	false	true	1.0000		false	0.4000	0.4000		placeholder
snek_emp_gote_inf_longrifle_rider	musket	small_arm_default		shell_spin	1	low	240	0	88	380.0	10.0000	0.0000	12	45	false	false	0.0500	9.0000	240.0000	0.2000	0	0	snek_emp_gote_inf_longrifles_rider		wh2_bullet_multi_impact_large	-1.0000	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0000	1	0.0000	8.0000			0.0000	false	true	true	45	medium_2	600	false	false	false	false	1	false	false	false	true	1.0000		false	0.4000	0.4000		placeholder
snek_ogr_juggernaut	musket	small_arm_default		none	8	low	80	0	88	200.0	10.0000	6.0000	19	34	false	false	0.0500	11.0000	100.0000	1.0000	0	0	wh_emp_volley_gun_shot		wh_bullet	-1.0000	false		-1.0000	1	0.0000	15.0000			0.0000	false	true	true	45	medium_3	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
snek_emp_gote_art_baloon_gunners	musket	small_arm_default		none	1	low	275	10	88	260.0	10.0000	0.0000	24	110	false	false	0.0500	12.0000	150.0000	3.0000	0	0	snek_emp_gote_art_baloon_gunners		wh2_bullet_multi_impact_large	-1.0000	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0000	1	0.0000	6.0000			0.0000	false	true	true	45	medium_2	600	false	false	false	false	1	false	false	false	true	1.0000		false	0.4000	0.4000		placeholder
snek_emp_gote_art_war_baloon	artillery	artillery_explosive	wh3_main_cth_rocket_explosion	none	1	low	360	20	65	144.0	10.0000	0.0000	63	27	false	false	0.2500	20.0000	240.0000	180.0000	0	0	wh3_main_cth_rocket		wh_helstorm_rocket	0.4000	true		-1.0000	1	0.0000	1.0000			1.0000	false	true	true	45	low	800	false	false	false	false	7	true	false	false	true	2.0000		false	0.0000	0.4000		placeholder
snek_emp_gote_inf_leadbelchers	artillery	small_arm_poison		none	1	low	200	0	45	200.0	0.0000	0.0000	33	77	true	false	0.0500	15.0000	180.0000	2.6000	0	0	wh3_main_ogr_leadbelcher_cannon_ball		wh_cannon_leadbelcher_scrap	0.2500	true		0.5000	1	0.0000	150.0000			0.0000	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	2.0000		false	0.5000	0.4000		snek_emp_gote_inf_leadbelchers
snek_emp_gote_inf_leadbelchers_shot	artillery	torch		none	24	low	160	0	45	240.0	0.0000	6.0000	4	12	true	false	0.0500	16.0000	180.0000	2.6000	0	0	wh_dwf_rifle_bullet		wh_bullet_multi	0.2500	false		0.5000	1	0.0000	10.0000			0.0000	false	true	true	45	medium	-1	false	true	false	false	1	false	false	false	true	1.0000		false	0.5000	0.4000		snek_emp_gote_inf_leadbelchers_shot
snek_emp_gote_inf_eisenbombers	arrow	explosives	snek_emp_eisenbomber_grenade_explosion	grenade_spin	1	dual_low_fixed	100	7	88	80.0	10.0000	0.0000	10	2	false	false	0.0500	10.0000	100.0000	10.0000	0	0	wh_emp_grenade		wh_grenade	0.0500	false		-1.0000	1	0.0000	1.0000			0.0000	false	false	true	55		230	false	false	false	false	1	false	false	false	true	0.2500		false	1.0500	0.4000		snek_empire_explosive
snek_emp_gote_munitions_crew	musket	small_arm_default		none	1	low	150	0	88	260.0	10.0000	0.0000	60	80	false	false	0.0500	13.0000	100.0000	1.8000	0	0	snek_emp_gote_inf_jaegerkorps		wh_bullet	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0000		false	0.4200	0.4000		snek_empire_cannon
