key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!!!!!double_projectile_velocity_compat_!!!lost_calm_jurassic_normal
lzd_expedition_leader	arrow	small_arm_default		none	2	low	140	0	75	140.0	100.0000	0.0000	90	35	false	false	0.1000	6.0000	85.0000	0.6000	0	0	wh2_lzd_blowpipe_dart_hero		wh2_dart_normal	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	210	false	false	false	false	1	false	false	false	false	1.0000		false	0.6000	0.4000		placeholder
lzd_expedition_leader_slow_death	arrow	small_arm_default		none	2	low	140	0	75	140.0	100.0000	0.0000	90	35	false	false	0.1000	6.0000	85.0000	0.6000	0	0	wh2_lzd_blowpipe_dart_hero		wh2_dart_normal	-1.0000	false	wh2_dlc17_unit_contact_slow_death	-1.0000	1	0.0000	1.0000			0.0000	true	true	true	50	low	210	false	false	false	false	1	false	false	false	false	1.0000		false	0.6000	0.4000		placeholder
calm_elite_terradon	javelin	small_arm_default		none	1	low	90	0	75	90.0	10.0000	0.0000	27	13	false	false	0.1000	6.0000	50.0000	2.9000	0	12	wh2_lzd_javelin		wh_javelin	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	5.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
calm_cham_snipe_projectile	musket	small_arm_default		none	3	low	200	0	75	140.0	100.0000	3.0000	38	122	false	false	0.2500	6.0000	100.0000	0.2000	0	0	wh2_dlc17_lzd_blowpipe_dart_hero		wh2_dlc17_ability_golden_blowpipe_dart	-1.0000	false	wh2_dlc17_unit_contact_slow_death	-1.0000	1	0.0000	1.0000			0.0000	true	true	true	50	large_3	300	false	false	false	false	3	false	false	false	false	1.0000		false	0.7000	0.4000		placeholder
calm_spitter_proto	musket	small_arm_default		none	3	low	90	0	45	112.0	20.0000	0.0000	5	13	false	false	0.1000	8.0000	55.0000	2.0000	0	0	calm_dilo_spit		wh_dlc08_abilities_copious_vomit	-1.0000	false	contact_spitter_gekolo	-1.0000	1	0.0000	1.0000			1.0000	false	true	true	45	very_low	100	false	false	false	false	1	false	false	false	false	0.2500		false	0.6500	0.4000		placeholder
cherupin_giant_blowpipe	musket	small_arm_default		none	1	low	225	0	88	320.0	15.0000	0.0000	8	32	false	false	0.0500	12.0000	150.0000	0.6000	0	0	calm_cherupin_gunner_trail		wh3_main_tze_projectile_pink_exhalted_horror_fire_bolt	0.4000	false	wh2_dlc09_unit_contact_shieldbreaker	1.0000	1	0.0000	6.0000			0.0000	false	true	true	45	medium_1	600	false	false	false	true	1	false	false	false	true	1.0000		false	0.4000	0.4000		placeholder
dilophiraptor_spit	misc	artillery_explosive	dilophiraptor_spit	shell_spin	1	low	50	5	88	60.0	30.0000	0.0000	4	0	false	false	1.0000	14.0000	40.0000	16.0000	0	0	calm_dilo_spit		wh_dlc08_abilities_copious_vomit	1.0000	false	wh_dlc06_unit_contact_blinded	-1.0000	1	0.0000	20.0000			0.0000	false	true	true	45	low	90	false	true	false	true	1	false	true	true	true	1.0000		false	1.4000	0.4000		placeholder
calm_nuatl	musket	small_arm_default	calm_nuatl_explosion	none	1	dual_low_fixed	125	0	88	110.0	10.0000	0.0000	80	17	false	false	0.0500	12.0000	85.0000	2.9000	0	26	calm_nuatl		wh2_dlc13_razordon_spike_ror	-1.0000	false	wh2_dlc11_spell_deep_tidecall	-1.0000	1	0.0000	160.0000			0.0000	true	true	true	45	very_low	160	false	true	false	false	1	false	false	false	true	2.0000		false	0.7600	0.4000		placeholder
calm_cerapod_bola	javelin	small_arm_default	calm_cerapod_bola_explosion	chain_shot_spin	1	low	80	0	75	48.0	10.0000	0.0000	11	4	false	false	0.1000	8.0000	45.0000	6.0000	0	0	calm_cerapod_bola		wh2_bolas	-1.0000	false	wh2_dlc17_unit_contact_dazed	5.0000	1	0.0000	10.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	2.0000		false	1.7500	0.4000		placeholder
