key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!!!!!double_projectile_velocity_compat_ovn_albion																																																									
javelins_anti_shield	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	80.0000	10.0000	0.0000	17	5	false	false	0.1000	8.0000	70.0000	2.0000	0	15	wh_chs_javelin		wh_javelin	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	false	0.2500		false	0.9100	0.4000		placeholder
stonethrower_rock	artillery	artillery_default	stonethrower_explosion	axe_spin	1	low	400	35	60	140.0000	10.0000	0.0000	40	150	false	false	0.2000	20.0000	300.0000	90.0000	0	0	wh_brt_trebuchet_stone		wh_catapult_rock_normal	0.5000	true		-1.0000	1	0.0000	120.0000			0.0000	false	false	true	45	high	700	false	false	false	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		placeholder
albion_hunting_bow	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	90.0000	10.0000	0.0000	16	4	false	false	0.1000	11.0000	120.0000	4.5000	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	false	0.2500		false	0.9300	0.4000		placeholder
ravenfeather_arrows	arrow	small_arm_default		none	1	dual_low_fixed	180	0	88	90.0000	15.0000	0.0000	16	8	false	false	0.1000	11.0000	120.0000	4.5000	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	false	0.2500		false	0.9300	0.4000		placeholder
albion_riders_javelins	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	92.0000	10.0000	0.0000	17	7	false	false	0.1000	8.0000	55.0000	2.3000	0	0	wh_chs_javelin		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	false	0.2500		false	0.9100	0.4000		placeholder
wings_fate	misc	small_arm_default	ovn_alb_wings_fate_explosion	none	3	dual_low_fixed	250	0	88	100.0000	20.0000	15.0000	30	70	false	false	0.2500	1.0000	250.0000	10.0000	0	0	crow_projectile		wh_magic_burning_gaze	1.0000	false		5.0000	1	1.0000	50.0000	ovn_alb_wings_fate		0.0000	true	true	true	45	medium_magic	-1	false	false	false	true	1	false	false	true	false	1.0000		true	0.5600	0.4000		placeholder
wings_fate_upgraded	misc	small_arm_default	ovn_alb_wings_fate_explosion	none	6	dual_low_fixed	250	0	88	100.0000	20.0000	15.0000	35	75	false	false	0.2500	1.0000	250.0000	10.0000	0	0	crow_projectile		wh_magic_burning_gaze	1.0000	false		5.0000	1	1.0000	50.0000	ovn_alb_wings_fate		0.0000	true	true	true	45	medium_magic	-1	false	false	false	true	1	false	false	true	false	1.0000		true	0.5600	0.4000		placeholder
albion_warden_bow	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	90.0000	15.0000	0.0000	9	18	false	false	0.1000	11.0000	120.0000	4.5000	0	0	wh_dlc05_wef_swiftshiver_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	false	0.2500		false	0.9300	0.4000		placeholder
centaur_hunter_axes	arrow	small_arm_default		none	1	dual_low_fixed	140	0	88	90.0000	15.0000	0.0000	16	20	false	false	0.1000	10.0000	90.0000	3.7000	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.5000		false	1.3100	0.4000		placeholder
