key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!!!!!double_projectile_velocity_compat_bodyguards_allinone_en
chd_castellan_bodyguard1	grenade	explosives	chd_castellan_bodyguard1	grenade_spin	1	dual_low_fixed	70	7	88	60.0	10.0000	0.0000	5	5	true	false	0.2000	8.0000	50.0000	2.0000	0	0	wh3_dlc23_chd_naptha_bombs		wh3_dlc23_chd_naptha_bomb	-1.0000	false	wh_main_unit_contact_morale	-1.0000	1	0.0000	3.0000			10.0000	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	true	true	20.0000		false	1.0000	0.4000		placeholder
chd_castellan_bodyguard2	musket	small_arm_default	chd_castellan_bodyguard2	none	1	low	145	0	88	200.0	30.0000	0.0000	16	64	false	false	0.1000	8.0000	100.0000	1.0000	0	0	wh3_dlc23_fireglaive		wh3_dlc23_chd_fireglaive_bullet	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	25.0000			1.0000	false	true	true	45	very_low	600	false	false	false	false	1	false	false	false	true	0.5000		false	1.0000	0.4000		placeholder
chd_overseer_bodyguard2	musket	small_arm_default	chd_overseer_bodyguard2	none	6	low	90	0	88	200.0	10.0000	2.0000	5	20	false	false	0.1000	10.0000	55.0000	2.0000	0	0	wh3_dlc23_chd_blunderbuss		wh2_bullet_multi_impact_large	1.5000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	10.0000			0.0000	false	true	true	45	very_low	200	false	false	false	false	1	false	false	false	true	0.5000		false	1.0000	0.4000		placeholder
chd_overseer_bodyguard_main	grenade	explosives	chd_overseer_bodyguard_main	grenade_spin	1	dual_low_fixed	60	7	88	60.0	10.0000	0.0000	1	0	true	false	0.1000	10.0000	50.0000	2.0000	0	0	wh_dwf_miners_blasting_charge		wh_miners_blasting_charge	-1.0000	false	wh_main_unit_contact_morale	-1.0000	1	0.0000	5.0000			1.0000	false	false	true	35	very_low	-1	false	false	true	false	1	false	true	true	true	1.0000		false	0.0000	0.4000		placeholder
chd_bodyguard_iron_daemon	misc	artillery_canister	chd_bodyguard_iron_daemon	none	3	low	120	0	88	240.0	10.0000	3.0000	25	50	false	false	1.0000	10.0000	80.0000	10.0000	0	0	wh3_dlc23_iron_daemon_cannonade		wh3_dlc23_chd_iron_daemon_carronade_shrapnel	3.0000	true	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	100.0000			0.0000	false	true	true	45	low	400	false	true	false	false	2	false	false	true	true	1.0000		false	1.0000	0.4000		placeholder
chd_bodyguard_daemon_tongue	misc	artillery_flammable	chd_bodyguard_daemon_tongue	none	1	low	80	0	55	60.0	10.0000	0.0000	30	15	false	false	1.0000	10.0000	55.0000	1.5000	0	0	wh3_dlc23_iron_daemon_flamethrower		wh3_dlc23_chd_iron_daemon_flamethrower_flame	1.5000	true	wh_main_unit_contact_morale	3.0000	1	0.0000	40.0000			1.0000	false	true	true	45	high	200	false	false	false	false	24	false	true	true	true	2.0000		false	1.0000	0.4000		placeholder
chd_bodyguard_iron_daemon_daemonsmith	misc	artillery_flammable	chd_bodyguard_iron_daemon_daemonsmith	none	1	low	250	25	40	160.0	30.0000	0.0000	125	250	false	false	0.2500	12.0000	200.0000	10.0000	0	250	chd_bodyguard_iron_daemon_daemonsmith		wh3_dlc23_chd_deathshrieker_rocket_demolition	1.5000	true	wh2_dlc12_unit_contact_flammable	-1.0000	1	0.0000	350.0000	homing_medium_artillery_fast		1.0000	true	true	true	45	very_high_6	600	false	false	false	true	2	false	false	true	true	2.0000		false	0.0000	0.4000		placeholder
chd_castellan_bodyguard2_up	musket	small_arm_default	chd_castellan_bodyguard2_up	none	1	low	180	0	88	200.0	30.0000	0.0000	16	64	false	false	0.1000	8.0000	220.0000	1.5000	0	0	wh3_dlc23_fireglaive		wh3_dlc23_chd_fireglaive_bullet_LH_explosive	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	25.0000			1.0000	false	true	true	45	low	600	false	false	false	false	1	false	false	false	true	0.5000		false	1.0000	0.4000		placeholder
chd_castellan_bodyguard1_shout	misc	artillery_flammable	chd_castellan_bodyguard1_shout	grenade_spin	1	dual_low_fixed	100	0	88	60.0	10.0000	0.0000	0	1	true	false	0.2000	10.0000	50.0000	2.0000	0	0	chd_castellan_bodyguard1_shout		wh3_dlc23_chd_naptha_bomb	-1.0000	false	chd_castellan_skill1_contact	-1.0000	1	0.0000	3.0000			10.0000	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	true	1.0000		false	2.0000	0.4000		placeholder
chd_castellan_bodyguard2_shout	misc	artillery_explosive	chd_castellan_bodyguard2_shout	none	1	dual_low_fixed	200	0	88	200.0	100.0000	0.0000	40	40	false	false	0.2500	10.0000	200.0000	0.1000	0	40	wh3_dlc23_wheelock_pistol_flare_trail		wh3_dlc23_chd_wheelock_pistol_flare	1.0000	false	chd_castellan_skill2_contact	5.0000	1	1.0000	25.0000	homing_strong_magical		10.0000	false	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	false	2.0000		false	2.0000	0.4000		placeholder
chd_castellan_war_machine_dreadquake_mortar_shell	artillery	artillery_explosive	chd_castellan_war_machine_dreadquake_mortar_shell	axe_spin	1	fixed	450	60	56	136.0	20.0000	0.0000	50	350	false	false	0.5000	25.0000	275.0000	120.0000	0	0	wh3_dlc23_dreadquake_projectile		wh3_dlc23_dreadquake_mortar_projectile	1.0000	true	wh2_dlc11_unit_contact_monstrous_impact	-1.0000	1	0.0000	350.0000			0.0000	false	true	true	50	all	-1	false	false	false	false	1	false	false	true	true	10.0000		false	0.0000	0.8000	wh3_dlc23_chd_dreadquake_mortar	placeholder
chd_overseer_war_machine_dreadquake_mortar_shell	artillery	artillery_explosive	chd_overseer_war_machine_dreadquake_mortar_shell	axe_spin	1	fixed	450	60	56	136.0	20.0000	0.0000	50	350	false	false	0.5000	25.0000	275.0000	120.0000	0	0	wh3_dlc23_dreadquake_projectile_ror		wh3_dlc23_dreadquake_mortar_projectile	1.0000	true	wh2_dlc11_unit_contact_monstrous_impact	-1.0000	1	0.0000	350.0000			0.0000	false	true	true	50	all	-1	false	false	false	false	1	false	false	true	true	10.0000		false	0.0000	0.8000	wh3_dlc23_chd_dreadquake_mortar	placeholder
chd_sorcerer_prophet_bodyguard1	grenade	explosives	chd_sorcerer_prophet_bodyguard1	grenade_spin	1	dual_low_fixed	70	7	88	60.0	10.0000	0.0000	5	5	true	false	0.2000	8.0000	50.0000	2.0000	0	0	wh3_dlc23_chd_naptha_bombs		wh3_dlc23_chd_naptha_bomb	-1.0000	false	wh2_dlc12_unit_contact_flammable	-1.0000	1	0.0000	3.0000			10.0000	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	true	true	20.0000		false	1.0000	0.4000		placeholder
chd_sorcerer_prophet_bodyguard2_1	misc	small_arm_default	chd_sorcerer_prophet_bodyguard2_1	none	1	dual_low_fixed	90	0	88	70.0	10.0000	0.0000	25	75	false	false	0.0500	12.0000	40.0000	1.5000	0	25	wh3_dlc23_deathshrieker_rocket_part_2		wh_cannon_leadbelcher_scrap	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	200.0000			1.0000	true	true	true	45	very_low	200	false	true	false	false	1	false	false	false	true	2.0000		false	0.0000	0.4000		chd_sorcerer_prophet_bodyguard2_1
