key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!!!!!double_projectile_velocity_compat_!!snek_dawi_thunder
snek_dwf_art_sappers_bolt_thrower	artillery	artillery_default		none	1	low	400	8	40	140.0	30.0000	0.0000	20	90	false	false	0.1000	5.0000	320.0000	1.0000	0	50	wh_dwf_bolt_thrower_bolt		wh_bolt_thrower	-1.0000	true		-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	large_3	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.0000	0.4000		placeholder
snek_dwf_art_sappers_goblin_hewer	misc	small_arm_default		axe_spin	1	dual_low_fixed	120	0	60	88.0	10.0000	0.0000	6	26	false	false	0.2000	0.0000	90.0000	6.0000	0	10	wh_dlc06_dwf_rangers_throwing_axe		wh3_DLC25_dwf_goblin_hewer_throwing_axe	1.2000	false		19.6000	1	0.0000	30.0000			0.0000	false	true	true	45	low	140	false	false	false	false	38	false	false	false	true	0.5000		false	1.3100	0.4000		placeholder
snek_dwf_art_sappers_organ_gun	artillery	artillery_default		none	1	low	360	0	35	200.0	30.0000	0.0000	22	68	true	false	0.1000	3.0000	240.0000	2.0000	0	0	wh_dwf_organ_gun_shot		wh_cannon_rock_cluster	-1.0000	true		-1.0000	1	0.0000	25.0000			0.0000	false	true	true	45	very_high_low_entity	-1	false	false	true	false	4	false	false	false	true	1.2500		false	0.0000	0.4000		placeholder
snek_dwf_bombard	artillery	artillery_explosive	wh_main_emp_mortar_explosion	axe_spin	1	fixed	380	60	56	136.0	10.0000	0.0000	100	30	false	false	0.1600	19.0000	300.0000	10.0000	0	0	wh_emp_mortar		wh_mortar_cannonball	0.2000	true		-1.0000	1	0.0000	50.0000			0.0000	false	true	true	50	low	600	false	false	false	false	1	false	false	true	true	1.0000		false	1.0000	0.4000		snek_dwf_bombard
snek_dwf_breaker_cannon	artillery	artillery_default		none	1	low	250	10	40	200.0	30.0000	0.0000	56	225	true	false	1.0000	16.0000	265.0000	1.0000	0	0	wh_dwf_breaker_cannon_ball		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	350.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		snek_dwf_breaker_cannon
snek_dwf_crank_gunners	musket	small_arm_default		none	1	low	145	0	88	200.0	10.0000	0.6000	3	6	false	false	0.0500	7.0000	70.0000	2.0000	0	0	snek_dwf_crank_gunners		wh_bullet_multi_impact	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	18	0.0100	2.0000			0.0000	false	true	true	45	medium_1	300	false	false	false	false	1	false	false	false	false	1.0000		false	0.4200	0.4000		placeholder
snek_dwf_cycle_rider	musket	small_arm_default		none	4	low	100	0	88	280.0	10.0000	2.6000	4	8	false	false	0.0500	13.0000	55.0000	1.8000	0	0	wh_emp_rifle_bullet		wh2_bullet_multi_impact_large	-1.0000	false		-1.0000	1	0.0000	20.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0000		false	0.4000	0.4000		placeholder
snek_dwf_expeditionaries	musket	small_arm_default		shell_spin	1	low	260	0	88	240.0	10.0000	0.0000	7	30	false	false	0.0500	11.0000	180.0000	0.6000	0	0	snek_dwf_expeditionaries		wh2_bullet_multi_impact_large	-1.0000	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	medium_1	600	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
snek_dwf_githammers	musket	small_arm_default	snek_dwf_githammers_mortar	shell_spin	1	fixed	190	60	60	160.0	10.0000	0.0000	6	0	false	false	0.3000	20.0000	300.0000	380.0000	0	0	snek_dwf_githammers_mortar		wh_mortar_cannonball	0.2000	false		-1.0000	1	0.0000	50.0000			0.0000	false	true	true	50	low	600	false	false	false	false	1	false	false	true	true	1.0000		false	0.5000	0.4000		placeholder
