key	text	tooltip
#Loc;1;text/@@@Deer24HEF/db/deer24hef_0.loc		
unit_description_short_texts_text_DEERHEF_NVQISHI	These female knights are the guardians of the sacred land of Avelorn, exemplifying the Queen's glory with their courage.	true
unit_description_short_texts_text_DEERHEF_BAITAJIANSHENG	The Swordmasters of the White Tower hone their skills in this sacred place, striving to master the infinite depths of swordsmanship.	true
unit_description_short_texts_text_DEERHEF_FENGHUANGSHOUWEI	The Phoenix Guard are the mighty sentinels of this supreme temple, their strength commanding respect and fear across the lands.	true
unit_description_short_texts_text_DEERHEF_SHOUWANGZHE	The Skyward Watchers sit high above, their piercing gaze ever vigilant. Guardians of Ulthuan's sacred lands, they strike with unerring precision against any who threaten their realm.	true
unit_description_short_texts_text_DEERHEF_AISAANGQISHI	The Luminants of Ellyrion are the finest riders of the Elven realm, growing alongside their steeds and becoming one in battle, unstoppable on the field.	true
unit_description_short_texts_text_DEERHEF_DIGONGTONGWEI	The Tidemancers are the swordmasters of Cothique's nobles. These proud warriors have roamed the world with Cothique's renowned naval forces for centuries, perfecting their craft through duels with the strongest foes.	true
unit_description_short_texts_text_DEERHEF_NAJIARUISIHEIWEI	The Throne Guard of Anlec are the palace's elite defenders. To protect the throne, these stern sentinels will fight to the death in every corridor and room of the royal palace.	true
unit_description_short_texts_text_DEERHEF_BAISHILIECHANG	The Lion Heralds are the proudest warriors of the northern palace, the idols of the Phoenix King's pride of lions. Their lives are intertwined with the great beasts, sometimes as adversaries, often as kin, and always as the deadliest hunters in Ulthuan.	true
unit_description_short_texts_text_DEERHEF_HAIMEN	The Windcallers are the elite defenders of the Sea Gates. Comprised of highly skilled Lothern nobles, they stand as the realm's most reliable protectors in times of peril.	true
unit_description_short_texts_text_DEERHEF_LONGZHU	The Dragonlords march into battle alongside their noble allies, showcasing to the world the eternal bond between these two magnificent races.	true
