key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
#battle_entities_tables;38;db/battle_entities_tables/!!!!!!!firing_arc_120_compat_singe_units_wh_all
singe_ancient_razordon_body	giant	2.5000	7.5000	4.5000	6.0000	10.5000	50.0000	40.0000	35.0000	3.8000	capsule	0.3600	3700.0000	3.0000	360.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh2_dlc12_Ancient_salamander	6.0000	giant_effects	70	60	0.0000	false	1.2500	0.7500	5			0.5000	1.4500	8	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
singe_bm_razorgor_behemoth	giant	2.4000	7.0000	5.0000	5.0000	11.0000	50.0000	50.0000	35.0000	5.0000	capsule	0.5000	4700.0000	5.5000	120	160.0000	8	true	true	1.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh_boar	2.0000	cavalry_effects	60	50	0.0000	false	1.0000	0.8500	5			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
singe_chaos_gorebeasts	giant	2.4000	7.0000	5.0000	5.0000	11.0000	35.0000	40.0000	35.0000	5.0000	capsule	0.5000	2100.0000	5.5000	120	160.0000	530	true	true	1.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh_boar	2.0000	cavalry_effects	60	50	0.0000	false	1.0000	0.8500	5			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
singe_grn_entity_giant_spider	giant	1.8000	7.4000	6.5000	7.0000	10.6000	35.0000	30.0000	30.0000	1.0000	circle	1.0000	1050.0000	1.5000	360.0000	120.0000	8	true	true	0.5000	0.0000	0.0000	medium	3.0000	rotation	wh_spider_large	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8500	3			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
singe_grn_spider_chariot_record	giant	1.5000	7.6000	6.1000	6.5000	10.6000	35.0000	30.0000	30.0000	0.9500	circle	1.0000	1080.0000	1.6000	360.0000	80.0000	8	true	true	2.2000	0.0000	0.0000	large	1.0000	rotation	wh_grn_wolf_chariot	3.0000	artillery_effects	0	0	-0.0500	false	1.0000	0.7500	4			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
singe_grn_spider_chariot_record_articulation	chariot	1.5000	7.6000	6.1000	6.5000	10.6000	35.0000	30.0000	30.0000	1.0000	capsule	0.9500	1080.0000	1.6000	360.0000	80.0000	8	true	true	2.2000	0.0000	0.0000	large	1.0000	rotation	wh2_chariot_articulation_wood	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	20			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	articulated_entity	false	1.0000	1.0000	1.0000	1.0000		false
singe_manticore_body	giant	2.2000	7.0000	8.0000	10.0000	10.0000	35.0000	35.0000	35.0000	2.3000	capsule	0.3500	2900.0000	3.0000	120.0000	120.0000	8	true	true	0.0000	8.5000	13.0000	large	1.0000	rotation_x	wh_dlc_manticore	4.0000	war_beast_effects	50	50	0.0000	false	1.2000	0.8000	4			0.0000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
singe_nur_monstrous_toad_entity	giant	2.0000	6.5000	4.0000	4.0000	8.0000	30.0000	25.0000	25.0000	2.0000	capsule	0.6000	2700.0000	2.9000	120	120.0000	8	true	true	1.0000	0.0000	0.0000	medium	1.0000	rotation_x	wh_dlc_squig	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9500	1			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	0.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000	very_large	false
singe_sla_exalted_fiend_entity	giant	3.0000	9.5000	5.0000	6.0000	13.0000	40.0000	35.0000	35.0000	2.2000	capsule	0.6500	2300.0000	2.9000	120	180.0000	8	true	true	0.0000	0.0000	0.0000	large	3.0000	rotation_x	wh_dlc_dragon_ogre_small	4.0000	monstrous_infantry_effects	50	30	-0.2000	false	1.0000	0.7500	4			0.5000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
singe_slaanesh_cultist_entity	man	1.5000	4.4000	4.0000	5.0000	5.2000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	100.0000	1.8000	120	160.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_female	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
singe_tze_exalted_screamer_entity	giant	3.0000	9.2000	6.0000	10.0000	11.0000	20.0000	20.0000	20.0000	1.5000	circle	1.0000	700.0000	2.3000	120	180.0000	8	true	true	1.0000	10.5000	13.0000	medium	1.0000	ignore	wh2_tmb_carrion	0.0000	hovering_effects	0	0	0.0000	false	1.0000	0.9000	2			0.0000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
singe_vc_spirit_host	man	1.5000	2.7000	2.0000	4.0000	3.5000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	80.0000	1.8000	120	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_wraith	0.0000	ethereal_effects	0	0	0.0000	true	0.7500	0.9000	1			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
singe_zpotvc_deck_snatchers	giant	1.5000	4.8000	6.0000	8.0000	8.8000	35.0000	35.0000	35.0000	1.3000	circle	1.0000	400.0000	2.5000	120.0000	160.0000	200	true	true	1.0000	10.0000	12.0000	large	1.5000	rotation_x	wh_fell_bat	3.0000	war_beast_effects	0	0	0.0000	false	0.9000	0.8500	3			0.0000	2.0000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc13_lzd_inf_razordon_blood	man	2.0000	7.5000	4.0000	6.0000	10.5000	40.0000	35.0000	35.0000	2.5000	capsule	0.5000	700.0000	1.0000	360.0000	90.0000	8	true	true	1.0000	0.0000	0.0000	medium	1.0000	rotation_x	wh2_dlc13_razordon	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8500	2			0.5000	1.6000	91	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh_dlc03_bst_inf_ungor_blood_dismembers	man	1.5000	3.6000	3.5000	4.0000	4.2000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	100.0000	1.4000	360.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
