key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
#battle_entities_tables;38;db/battle_entities_tables/!!!!!!!firing_arc_120_compat_loupi_ten_kingdoms_IE																																																								
loupi_anlec_knight_steed	horse	1.6000	8.4000	6.0000	7.0000	11.2000	35.0000	30.0000	30.0000	1.4000	ellipse	0.5000	1100.0000	2.0000	360.0000	90.0000	8	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh_horse_segmented	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8500	3			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
loupi_chracian_pikeman	man	1.5000	3.3000	3.0000	4.0000	4.0000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	100.0000	1.8000	170.0000	140.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
loupi_swordmaster_ror	man	1.5000	3.3000	3.0000	4.0000	4.0000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	200.0000	1.8000	120.0000	140.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
loupi_shadow_knight	man	1.5000	3.3000	2.0000	4.0000	4.5000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	360.0000	90.0000	8	true	true	0.0000	0.0000	0.0000	medium	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
loupi_silverin_ror	man	1.5000	3.3000	4.0000	5.0000	4.0000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	150.0000	1.8000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
loupi_dragon_prince_foot	man	1.5000	3.3000	3.0000	4.0000	4.0000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	110.0000	1.8000	170.0000	140.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	23	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
loupi_shore_rider_barded_steed	horse	1.6000	7.8000	5.0000	6.0000	10.8000	35.0000	30.0000	30.0000	1.4000	ellipse	0.5000	1000.0000	2.0000	360.0000	90.0000	8	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh_horse_segmented	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8500	3			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
loupi_saphery_pegasus	giant	1.6000	6.5000	8.0000	10.0000	9.5000	35.0000	35.0000	35.0000	1.4000	ellipse	0.5000	1000.0000	2.3000	120.0000	120.0000	8	true	true	1.0000	11.5000	14.0000	medium	1.0000	rotation_x	wh_horse_pegasus	0.0000	ethereal_effects	0	0	0.0000	false	1.3000	0.8500	3			0.0000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
loupi_avelorn_cav	man	2.0000	3.3000	2.0000	4.0000	4.5000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.5000	360.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	medium	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.6000	35	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
