key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
#battle_entities_tables;38;db/battle_entities_tables/!!!!!!!firing_arc_120_compat_ovn_fimir																																																								
ovn_fim_cavalry_bog_beast_blood	giant	2.0000	7.0000	4.0000	5.5000	11.0000	50.0000	40.0000	30.0000	3.8000	capsule	0.5000	3000.0000	2.0000	120.0000	90.0000	8	true	true	1.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh2_dlc12_salamander	0.0000	war_beast_effects	35	35	-0.2000	false	1.0000	0.8500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
ovn_mistmor	giant	2.0000	4.6000	4.0000	5.0000	7.8000	45.0000	30.0000	30.0000	1.2000	circle	1.0000	1300.0000	3.0000	120.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh2_kroxigor_ancient_LH	3.0000	monstrous_infantry_effects	30	30	0.0000	false	0.8000	0.7500	3			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
aky_chief_fimir_great_weapons	giant	2.0000	4.5000	3.0000	3.0000	6.5000	40.0000	35.0000	35.0000	1.2000	circle	1.0000	4000.0000	3.0000	120.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_troll	3.0000	monstrous_infantry_effects	70	60	0.0000	false	0.8000	0.7500	5			0.5000	1.4500	26	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
fim_daemonomaniac	giant	2.6000	4.6000	4.0000	5.0000	6.5000	45.0000	35.0000	35.0000	2.4000	circle	1.0000	6500.0000	8.0000	120.0000	70.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	none	6.0000	giant_effects	50	50	0.0000	false	0.8000	0.7500	5			0.3000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		true
fim_swamp_daemons	man	1.5000	4.6000	4.0000	5.0000	5.0000	35.0000	30.0000	30.0000	0.7500	circle	1.0000	230.0000	2.0000	120.0000	90.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
fim_skattach_palanquin	giant	1.3000	3.0000	2.0000	4.0000	4.0000	30.0000	30.0000	30.0000	1.6000	capsule	0.8500	2500.0000	6.0000	120.0000	80.0000	8	true	true	1.0000	0.0000	0.0000	large	1.0000	rotation	wh_dwarf_throne_of_power_LH	3.0000	infantry_effects_noblood	70	80	0.0000	false	1.0000	0.8000	4	wh_main_generic_character_aura		0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		true
ovn_fim_mon_bog_octopus_blood	giant	2.0000	5.0000	2.6000	4.0000	8.0000	35.0000	30.0000	30.0000	4.6000	capsule	0.6500	5500.0000	6.0000	120.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh2_dlc11_cst_rotting_leviathan	7.0000	war_beast_effects	70	60	-1.7000	false	0.8000	0.7500	5			0.2500	1.4500	61	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	15	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		true
ovn_fim_mon_kroll_blood	giant	2.0000	5.0000	2.6000	4.0000	8.0000	40.0000	35.0000	35.0000	7.0000	capsule	0.6500	6000.0000	8.0000	120.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh2_dlc11_cst_rotting_leviathan	7.0000	war_beast_effects	70	60	-1.7000	false	0.8000	0.7500	5	wh_main_generic_character_aura		0.2500	1.4500	61	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	15	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
ovn_fim_shrine_balor_eye_turret	man	1.6000	4.8000	3.0000	6.0000	8.4000	50.0000	40.0000	40.0000	1.3000	circle	1.0000	100.0000	1.0000	120.0000	0.0000	0	true	true	0.0000	0.0000	0.0000	small	1.0000	rotation	wh_war_machine_wood_small	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	3			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
ovn_fim_cavalry_bog_beast_draught	giant	1.9000	3.0000	3.0000	4.0000	8.0000	35.0000	30.0000	30.0000	3.8000	capsule	0.5000	3000.0000	2.0000	120.0000	90.0000	8	true	true	1.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh_chariot_metal	0.0000	war_beast_effects	0	0	0.0000	false	1.0000	0.8500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
ovn_shearl	man	1.5000	3.5000	3.0000	4.0000	4.3000	35.0000	30.0000	30.0000	0.7200	circle	1.0000	140.0000	2.0000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	2			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
ovn_fimm_warrior	man	1.5000	3.5000	3.0000	4.0000	4.3000	35.0000	30.0000	30.0000	0.8300	circle	1.0000	220.0000	2.0000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	15	0	0.0000	true	1.0000	0.9000	2			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
