key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
#battle_entities_tables;38;db/battle_entities_tables/!!!!!!!firing_arc_120_compat_scm_skaven_clans																																																								
liger_skv_veh_gyrobomber	giant	3.0000	6.0000	5.0000	8.0000	8.0000	30.0000	25.0000	25.0000	3.1000	capsule	0.5500	1100.0000	2.7000	120.0000	160.0000	8	true	true	0.0000	9.0000	11.0000	large	1.0000	rotation	wh_gyrobomber	0.0000	ethereal_effects	40	0	0.0000	false	0.9000	0.8000	4			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false
liger_skv_veh_gyrocopter	giant	3.0000	7.0000	6.0000	10.0000	9.0000	30.0000	25.0000	25.0000	1.5000	circle	1.0000	700.0000	2.5000	120.0000	220.0000	8	true	true	0.0000	10.5000	12.0000	very_large	1.0000	rotation	wh_copter	0.0000	ethereal_effects	40	0	0.0000	false	1.1000	0.8000	4			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc11_cst_mon_rotting_leviathan_blood	giant	2.0000	5.0000	2.6000	4.0000	8.0000	35.0000	30.0000	30.0000	5.3000	capsule	0.7000	5500.0000	8.0000	120.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh2_dlc11_cst_rotting_leviathan	7.0000	war_beast_effects	70	60	-1.7000	false	0.8000	0.7500	5			0.2500	1.4500	61	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	15	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
liger_skv_infantry_slave_blood	man	1.5000	2.3000	2.0000	3.0000	2.6000	30.0000	25.0000	25.0000	0.5000	circle	1.0000	90.0000	1.7000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_skaven	2.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	0.5000	0.5000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
liger_skurvy_skv_art_warp_lightning_cannon	artillery	1.9000	2.0000	1.5000	3.0000	2.0000	30.0000	20.0000	20.0000	3.5000	capsule	0.5000	3000.0000	4.5000	120.0000	60.0000	500	false	false	0.0000	0.0000	0.0000	very_large	1.2000	rotation	wh_war_machine_metal_large	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5		skv_warp_lightning_cannon	0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false
liger_skurvy_skv_art_warpcannon	artillery	1.9000	2.0000	1.5000	3.0000	2.0000	30.0000	20.0000	20.0000	3.5000	capsule	0.5000	3000.0000	4.5000	120.0000	60.0000	500	false	false	0.0000	0.0000	0.0000	very_large	1.2000	rotation	wh_war_machine_metal_large	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5		skv_clan_rats_20_degrees	0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false
cr_skv_portaged_ship	chariot	1.5000	8.4000	6.0000	7.0000	10.8000	35.0000	30.0000	25.0000	1.3000	capsule	0.9000	3000.0000	6.0000	360.0000	60.0000	8	true	true	2.8000	0.0000	0.0000	large	3.0000	rotation	wh_war_machine_steamtank	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	4		skv_clan_rats	0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false
liger_art_mortar	artillery	2.0000	2.0000	2.0000	3.0000	2.0000	30.0000	20.0000	20.0000	1.5000	capsule	0.7000	3000.0000	1.7000	120.0000	45.0000	425	true	true	0.0000	0.0000	0.0000	very_large	1.2000	rotation	wh_war_machine_wood_small	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5		emp_mortar	0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_crooktail_lord_kou_vfx_mon_nakai	giant	2.0000	5.0000	4.0000	5.0000	8.5000	45.0000	30.0000	30.0000	1.6000	circle	1.0000	4000.0000	3.6000	120.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh2_dlc13_kroxigor_nakai_LORD	5.0000	monstrous_infantry_effects	75	80	0.0000	false	1.0000	0.7500	6	wh_main_generic_character_aura		0.5000	1.6000	81	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
cr_skv_monster_giant_rat_blood	horse	1.5000	5.4000	4.5000	6.0000	6.0000	30.0000	25.0000	25.0000	1.0000	capsule	0.3600	150.0000	1.2000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	rotation_x	cr_skv_giant_rat	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_gnaw_scorpions	giant	2.0000	4.6000	6.0000	7.0000	6.8000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	250.0000	0.9000	360.0000	120.0000	8	true	true	0.5000	0.0000	0.0000	small	3.0000	rotation	wh_spider_small	0.0000	infantry_effects	0	0	0.0000	false	1.0000	0.8500	1			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_gnaw_entity	man	1.5000	5.4000	5.0000	6.0000	6.0000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	150.0000	1.6000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_gnaw_wyvern	giant	3.0000	7.0000	10.0000	10.0000	10.0000	35.0000	35.0000	35.0000	2.3000	capsule	0.3500	1600.0000	3.0000	120.0000	120.0000	8	true	true	1.0000	11.0000	12.0000	large	1.0000	rotation_x	wh_fell_bat	4.0000	hovering_effects	40	40	0.0000	false	1.2000	0.8000	4			0.0000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_gnaw_spear_chukka	artillery	1.4000	2.0000	3.0000	4.0000	2.4000	30.0000	20.0000	20.0000	2.1000	capsule	0.5000	2000.0000	1.8000	120.0000	65.0000	375	false	false	0.0000	0.0000	0.0000	very_large	1.2000	rotation	wh_war_machine_wood_small	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5		dwf_cannon	0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false
str_gnaw_duneskulk_clone	man	1.5000	5.4000	5.0000	6.0000	7.5000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	550.0000	1.9000	120.0000	240.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	100	100	0.0000	true	0.8000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	30	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
cr_skv_monster_giant_rat_blood	horse	1.5000	5.4000	4.5000	6.0000	6.0000	30.0000	25.0000	25.0000	1.0000	capsule	0.3600	150.0000	1.2000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	rotation_x	cr_skv_giant_rat	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_gnaw_giant_rats	horse	1.7000	5.4000	4.5000	6.5000	6.8000	45.0000	35.0000	25.0000	1.6000	capsule	0.5000	450.0000	1.9000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	medium	3.0000	rotation_x	cr_skv_giant_rat	2.0000	cavalry_effects	15	15	0.0000	false	1.0000	0.8500	3			0.5000	1.4500	100	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
nathan_rat_mount_cart_battle_en	man	2.0000	4.5000	4.0000	4.0000	4.9000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	350.0000	1.6000	120.0000	120.0000	8	true	true	2.8000	0.0000	0.0000	small	28.0000	ignore	none	0.0000	infantry_light_effects	60	20	0.0000	false	1.0000	0.9500	1	wh_main_generic_character_aura		0.5000	1.6000	30	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_kreepus_shadow_ogre	giant	2.3000	6.8000	3.5000	5.0000	8.0000	40.0000	35.0000	35.0000	1.0000	circle	1.0000	1250.0000	2.8000	120.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	none	3.0000	monstrous_infantry_effects	20	20	0.0000	false	0.8000	0.7500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
bc_cauldron	chariot	3.0000	4.4000	3.0000	4.0000	5.0000	35.0000	30.0000	30.0000	4.2000	capsule	0.6000	1700.0000	9.2000	120.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh2_war_machine_SKV_plague_furnace	5.0000	war_beast_effects	0	0	0.0000	false	1.0000	0.7500	5			0.2500	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	articulated_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_giant_pox_rat	giant	3.5000	7.0000	4.5000	6.0000	12.0000	50.0000	40.0000	35.0000	3.8000	capsule	0.3600	1700.0000	3.0000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh2_dlc16_brood_horror	6.0000	giant_effects	70	60	0.0000	false	1.2500	0.7500	5			0.5000	1.4500	8	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	true	1.0000	1.0000	1.0000	1.0000		false
hcs_warlock_engineer	man	1.5000	4.2000	2.0000	4.0000	4.8000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	250.0000	1.6000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	60	20	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	5	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_skully_slinger	man	1.5000	3.8000	2.0000	5.0000	4.5000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	150.0000	1.5000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_skully_skirmisher	man	1.5000	3.8000	2.0000	5.0000	4.5000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	150.0000	1.5000	360.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_shadow_ogre	giant	2.3000	6.8000	3.5000	5.0000	8.0000	40.0000	35.0000	35.0000	1.0000	circle	1.0000	1250.0000	2.8000	120.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	none	3.0000	monstrous_infantry_effects	20	20	0.0000	false	0.8000	0.7500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_treecherik_gristl_clone	man	1.5000	5.4000	5.0000	6.0000	7.5000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	550.0000	1.9000	120.0000	240.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	100	100	0.0000	true	0.8000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	30	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_urgat_wolf_chariot	giant	1.5000	9.0000	5.6000	6.5000	10.8000	35.0000	30.0000	30.0000	1.3000	capsule	0.6000	880.0000	1.4000	360.0000	80.0000	8	true	true	2.8000	0.0000	0.0000	large	1.0000	rotation	wh_grn_wolf_chariot	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_urgat_wolf_chariot_articulation	chariot	1.5000	9.0000	5.6000	6.5000	10.8000	35.0000	30.0000	30.0000	2.0000	capsule	0.5500	880.0000	1.6000	360.0000	80.0000	8	true	true	2.8000	0.0000	0.0000	large	1.0000	rotation	wh2_chariot_articulation_wood	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	20			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	articulated_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_verms_scorpions	giant	2.0000	4.6000	6.0000	7.0000	6.8000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	250.0000	0.9000	360.0000	120.0000	8	true	true	0.5000	0.0000	0.0000	small	3.0000	rotation	wh_spider_small	0.0000	infantry_effects	0	0	0.0000	false	1.0000	0.8500	1			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_verms_giant_bat	giant	3.0000	7.0000	10.0000	10.0000	10.0000	35.0000	35.0000	35.0000	2.3000	capsule	0.3500	1600.0000	3.0000	120.0000	120.0000	8	true	true	1.0000	11.0000	12.0000	large	1.0000	rotation_x	wh_fell_bat	4.0000	hovering_effects	40	40	0.0000	false	1.2000	0.8000	4			0.0000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_verms_flies	man	3.0000	7.0000	7.0000	10.0000	9.0000	35.0000	35.0000	35.0000	0.7000	circle	1.0000	100.0000	1.4000	120.0000	180.0000	8	true	true	1.0000	9.0000	10.5000	small	1.0000	rotation_x	none	0.0000	hovering_effects	0	0	0.0000	false	1.3000	0.8500	2			0.0000	1.4500	666	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
cr_skv_monster_giant_rat_blood	horse	1.5000	5.4000	4.5000	6.0000	6.0000	30.0000	25.0000	25.0000	1.0000	capsule	0.3600	150.0000	1.2000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	rotation_x	cr_skv_giant_rat	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_verms_giant_rats	horse	1.7000	5.4000	4.5000	6.5000	6.8000	45.0000	35.0000	25.0000	1.6000	capsule	0.5000	450.0000	1.9000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	medium	3.0000	rotation_x	cr_skv_giant_rat	2.0000	cavalry_effects	15	15	0.0000	false	1.0000	0.8500	3			0.5000	1.4500	100	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
trikstab_gribnode	man	1.5000	3.8000	3.0000	5.0000	4.5000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	650.0000	1.6000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	2.0000	infantry_light_effects	75	75	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	12	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
clan_vrrtkin_masterglobe	man	1.5000	4.2000	2.0000	4.0000	4.8000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	250.0000	1.6000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	60	60	0.0000	true	1.0000	0.9500	1	wh_main_generic_character_aura		0.5000	1.6000	5	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
str_gnaw_entity	man	1.5000	5.4000	5.0000	6.0000	6.0000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	150.0000	1.6000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
