key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
#battle_entities_tables;38;db/battle_entities_tables/!!!!!!!firing_arc_120_compat_!!!3_legendary_mount																																																								
grimgor_immotulz	man	1.5000	3.8000	4.0000	5.0000	4.6000	35.0000	30.0000	30.0000	0.8900	circle	1.0000	3000.0000	2.3000	120.0000	120.0000	4008	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_orc	2.0000	infantry_effects	85	80	0.0000	true	1.0000	0.7500	5	wh_main_generic_character_aura		0.5000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	4.0000	1.0000	1.0000	1.0000		false
queek_red_guard	man	1.5000	4.0000	3.0000	4.0000	4.7000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	950.0000	1.9000	120.0000	180.0000	2958	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	75	40	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	30	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
queek_mutant_rat_ogre	giant	2.5000	7.0000	4.5000	5.0000	9.2000	40.0000	35.0000	35.0000	2.0000	circle	1.0000	2600.0000	4.0000	120.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	none	6.0000	monstrous_infantry_effects	65	65	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	121	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	true	1.0000	1.0000	1.0000	1.0000		false
arkhan_mortis_engine	chariot	1.8000	6.2000	6.0000	7.0000	8.2000	35.0000	30.0000	30.0000	3.7000	capsule	0.3700	2800.0000	7.0000	120.0000	80.0000	8	true	true	2.8000	6.5000	7.8000	large	1.6000	rotation	wh_dlc_mortis_engine	6.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	20			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	articulated_entity	false	1.0000	1.0000	1.0000	1.0000		false
stonehorn_rogue_idol	giant	2.6000	3.8000	4.0000	5.0000	5.2000	35.0000	30.0000	35.0000	4.0000	circle	1.0000	12000.0000	13.5000	120.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh2_dlc15_rogue_idol	6.0000	giant_effects	90	85	0.0000	false	1.0000	0.7500	5			0.3000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
giant_squig	giant	2.6000	8.2000	6.0000	7.0000	12.0000	50.0000	40.0000	35.0000	5.8000	circle	0.6500	5500.0000	9.0000	120.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh_dlc_squig	6.0000	giant_effects	80	60	0.0000	false	1.0000	0.7500	5			0.3000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
isabella_varghulf	giant	1.9000	8.0000	7.0000	7.0000	9.5000	40.0000	35.0000	35.0000	2.2000	circle	1.0000	4000.0000	5.0000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_varghulf	6.0000	war_beast_effects	65	60	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	2	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
khazrak_minotaurs	giant	2.3000	6.6000	5.0000	5.0000	9.0000	45.0000	35.0000	35.0000	1.3000	ellipse	0.9000	4000.0000	4.2000	120.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh2_dlc17_doombull_LH	4.0000	monstrous_infantry_effects	65	60	0.0000	false	1.0000	0.8000	4	wh_main_generic_character_aura		0.5000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
azhag_skullmuncha_upgrade	giant	3.0000	7.0000	6.0000	10.0000	9.5000	35.0000	35.0000	35.0000	4.5000	capsule	0.4500	4000.0000	7.7000	120.0000	100.0000	8	true	true	0.0000	11.0000	14.0000	very_large	1.5000	rotation	wh_dragon_small_wyvern	0.0000	war_beast_effects	70	50	0.0000	false	1.1000	0.8000	5			0.5000	1.4500	2	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
