key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
#battle_entities_tables;38;db/battle_entities_tables/!!!!!!!firing_arc_120_compat_Bretonnia_Royal_Lake_Guard																																																								
wh_main_infantry_standard_blood_dismembers_brt_lake_guard_spears	man	1.5000	2.1000	2.1000	3.0000	2.5000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	170.0000	1.8000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh_main_infantry_standard_blood_dismembers_brt_lake_guard_1h_hammer	man	1.5000	2.8000	2.5000	3.0000	3.0000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	170.0000	1.8000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh_main_infantry_standard_blood_dismembers_brt_lake_guard_2h_sword	man	1.5000	3.0000	2.8000	3.0000	3.5000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	170.0000	1.8000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh_main_infantry_standard_blood_dismembers_brt_lake_guard_lion_sarrosh	giant	2.0000	8.0000	6.0000	5.0000	12.5000	40.0000	30.0000	35.0000	3.0000	capsule	0.6500	7500.0000	6.0000	120.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh2_dlc15_war_lion	5.0000	giant_effects	60	60	-1.7500	false	1.0000	0.7500	5			0.5000	1.4500	2	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	15	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh_main_infantry_standard_blood_dismembers_brt_lake_guard_circle_mages_support	man	1.5000	3.0000	3.0000	3.0000	3.0000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	140.0000	1.8000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh_main_infantry_standard_blood_dismembers_brt_lake_guard_crossbow	man	1.5000	3.0000	3.0000	3.0000	3.0000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	170.0000	1.8000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh_main_infantry_standard_blood_dismembers_brt_lake_guard_trebuchet_cluster	man	2.0000	3.0000	3.0000	4.0000	3.8000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	100.0000	1.8000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
driblex_brt_royal_lake_guard_trebuchet_cluster_engine	artillery	2.0000	2.0000	2.0000	3.0000	2.0000	30.0000	20.0000	20.0000	3.0000	capsule	0.6500	3000.0000	3.8000	120.0000	45.0000	500	false	false	0.0000	0.0000	0.0000	large	1.2000	rotation	wh_war_machine_wood_medium	0.0000	artillery_effects	0	0	0.0000	false	0.9000	0.7000	4			0.5000	1.4500	0	false	composite_scene\porthole\trebuchet_porthole_01.csc	false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false
wh_main_infantry_standard_blood_dismembers_brt_lake_guard_trebuchet_sunflare	man	2.0000	3.0000	3.0000	4.0000	3.8000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	100.0000	1.8000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
driblex_brt_royal_lake_guard_trebuchet_sunflare_engine	artillery	2.0000	2.0000	2.0000	3.0000	2.0000	30.0000	20.0000	20.0000	3.0000	capsule	0.6500	3000.0000	3.8000	120.0000	45.0000	500	false	false	0.0000	0.0000	0.0000	large	1.2000	rotation	wh_war_machine_wood_medium	0.0000	artillery_effects	0	0	0.0000	false	0.9000	0.7000	4			0.5000	1.4500	0	false	composite_scene\porthole\trebuchet_porthole_01.csc	false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false
wh_main_infantry_standard_blood_dismembers_brt_lake_guard_lion_sorcha	giant	2.0000	8.0000	6.0000	5.0000	10.0000	40.0000	30.0000	35.0000	3.0000	capsule	0.6500	5500.0000	5.5000	120.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh2_dlc15_war_lion	5.0000	giant_effects	60	60	-1.7500	false	1.0000	0.7500	5			0.5000	1.4500	2	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	15	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh_main_infantry_standard_blood_dismembers_brt_lake_guard_trebuchet_starbreaker	man	2.0000	3.0000	3.0000	4.0000	3.8000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	100.0000	1.8000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
driblex_brt_royal_lake_guard_trebuchet_starbreaker_engine	artillery	2.0000	2.0000	2.0000	3.0000	2.0000	30.0000	20.0000	20.0000	3.0000	capsule	0.6500	3000.0000	3.8000	120.0000	45.0000	500	false	false	0.0000	0.0000	0.0000	large	1.2000	rotation	wh_war_machine_wood_medium	0.0000	artillery_effects	0	0	0.0000	false	0.9000	0.7000	4			0.5000	1.4500	0	false	composite_scene\porthole\trebuchet_porthole_01.csc	false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false
brt_driblex_royal_castellan_hero_blood_dismembers	man	1.7500	2.5000	2.0000	3.0000	3.0000	25.0000	20.0000	20.0000	0.7000	circle	1.0000	250.0000	2.4000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	2.0000	infantry_light_effects	70	60	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	60	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh_main_infantry_standard_blood_dismembers_brt_lake_guard_javelin	man	2.0000	3.5000	4.0000	4.0000	6.5000	30.0000	25.0000	25.0000	1.0000	circle	1.0000	350.0000	2.0000	120.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	monstrous_infantry_effects	25	25	0.0000	true	1.0000	0.9000	3			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
