key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
#battle_entities_tables;38;db/battle_entities_tables/!!!!!!!firing_arc_120_compat_!!scm_motm
blaut_maneaters	giant	1.8500	5.4000	2.8000	4.0000	8.5000	50.0000	40.0000	35.0000	1.2000	circle	1.0000	1700.0000	3.1000	120	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_ogr_maneater	5.0000	monstrous_infantry_effects	20	20	0.0000	false	1.0000	0.7500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
blaut_maneaters_ror	giant	1.8500	5.4000	2.8000	4.0000	8.5000	50.0000	40.0000	35.0000	1.2000	circle	1.0000	1700.0000	3.1000	120	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_ogr_maneater	5.0000	monstrous_infantry_effects	20	20	0.0000	false	1.0000	0.7500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
blautfang_warbeasts	horse	2.0000	7.5000	5.0000	5.0000	10.8000	45.0000	35.0000	25.0000	1.7000	capsule	0.4500	1500.0000	1.9000	120	120.0000	8	true	true	1.0000	0.0000	0.0000	medium	1.0000	rotation_x	wh_boar	2.0000	cavalry_effects	15	15	-0.2000	false	1.0000	0.8500	3			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
fleshrender_hunters	giant	1.8500	5.4000	2.8000	4.0000	8.5000	50.0000	40.0000	35.0000	1.2000	circle	1.0000	1500.0000	2.9000	180.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_ogr_units	5.0000	monstrous_infantry_effects	20	20	0.0000	false	1.0000	0.7500	3			0.5000	1.6000	3	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
frb_chaos_ogre_khorne_entity	giant	1.8500	4.6000	2.8000	4.0000	8.5000	50.0000	40.0000	35.0000	1.2000	circle	1.0000	2000.0000	3.2000	120	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_ogr_units	5.0000	monstrous_infantry_effects	20	20	0.0000	false	1.0000	0.7500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	15	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
fulg_irongut	giant	1.8500	5.4000	2.8000	4.0000	8.5000	50.0000	40.0000	35.0000	1.2000	circle	1.0000	1800.0000	3.2000	120	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_ogr_irongut	5.0000	monstrous_infantry_effects	20	20	0.0000	false	1.0000	0.7500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	15	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
gnoblar_spider_chariot	giant	1.5000	7.6000	6.1000	6.5000	10.6000	35.0000	30.0000	30.0000	0.9500	circle	1.0000	1080.0000	1.6000	360.0000	80.0000	8	true	true	1.5000	0.0000	0.0000	large	1.0000	rotation	wh_grn_wolf_chariot	3.0000	artillery_effects	0	0	-0.0500	false	1.0000	0.7500	4			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
gnoblar_spider_chariot_articulation	chariot	1.5000	7.6000	6.1000	6.5000	10.6000	35.0000	30.0000	30.0000	1.0000	capsule	0.9500	1080.0000	1.6000	360.0000	80.0000	8	true	true	1.5000	0.0000	0.0000	large	1.0000	rotation	wh2_chariot_articulation_wood	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	20			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	articulated_entity	false	1.0000	1.0000	1.0000	1.0000		false
gnoblar_spider_rider	man	1.5000	3.3000	3.0000	4.0000	4.0000	35.0000	30.0000	30.0000	0.5000	circle	1.0000	90.0000	1.2000	360.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_goblin	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	2			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
