key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
#battle_entities_tables;38;db/battle_entities_tables/!!!!!!!firing_arc_120_compat_cth_yinyin_pol
cth_ansatsu	man	1.5000	5.0000	5.0000	6.0000	9.0000	40.0000	40.0000	40.0000	0.6000	circle	1.0000	200.0000	1.5000	360.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
cth_golden_heron	giant	1.2000	2.5000	3.0000	5.0000	3.2000	30.0000	25.0000	25.0000	4.1000	ellipse	1.0000	4000.0000	15.0000	120	10.0000	8	true	true	0.0000	3.0000	3.6000	very_large	1.0000	ignore_and_disable_banking	wh3_cth_war_machine_kong_ming_sky_junk	0.0000	ethereal_effects	80	80	0.0000	false	0.9000	0.8000	4			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	hovering_entity	false	1.0000	1.0000	1.0000	1.0000		true
cth_marines	man	2.0000	3.8000	4.0000	5.0000	5.0000	30.0000	30.0000	30.0000	0.6000	circle	1.0000	100.0000	1.8000	120	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh3_cth_human_female	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
cth_sam	man	2.0000	3.6000	4.3000	4.0000	7.0000	40.0000	40.0000	40.0000	0.6800	circle	1.0000	600.0000	1.8000	120	140.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
cth_whalers	giant	1.8500	3.7000	3.0000	4.0000	6.0000	50.0000	40.0000	35.0000	1.2000	circle	1.0000	1500.0000	3.1000	120	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_troll	5.0000	monstrous_infantry_effects	20	20	0.0000	false	1.0000	0.7500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
cth_wokou	man	1.5000	3.6000	3.0000	4.0000	6.0000	40.0000	40.0000	40.0000	0.6500	circle	1.0000	400.0000	1.8000	120	240.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
npn_kaiju	giant	3.0000	4.0000	5.5000	6.0000	6.0000	80.0000	80.0000	80.0000	12.0000	capsule	0.3500	12000.0000	9.0000	120	60.0000	12	true	false	0.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh2_dlc13_feral_dread_saurian	40.0000	giant_effects	80	80	0.0000	false	0.9000	0.7500	5			0.5000	1.4500	2	false		false	false	wh_main_unit_impact_heavy	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
npn_kaiju_2	giant	3.0000	3.5000	5.5000	6.0000	5.0000	80.0000	80.0000	80.0000	10.0000	capsule	0.3500	12000.0000	16.0000	120	60.0000	12	true	false	0.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh2_dlc13_feral_dread_saurian	40.0000	giant_effects	80	80	0.0000	false	0.9000	0.7500	5			0.5000	1.4500	2	false		false	false	wh_main_unit_impact_heavy	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
npn_kaiju_3	giant	3.0000	4.5000	5.5000	6.0000	6.0000	80.0000	80.0000	80.0000	14.0000	capsule	0.3500	12000.0000	11.0000	120	60.0000	12	true	false	0.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh2_dlc13_feral_dread_saurian	40.0000	giant_effects	80	80	0.0000	false	0.9000	0.7500	5			0.5000	1.4500	2	false		false	false	wh_main_unit_impact_heavy	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
