vortex_key	change_max_angle	contact_effect	damage	damage_ap	duration	expansion_speed	goal_radius	infinite_height	move_change_freq	movement_speed	start_radius	ignition_amount	is_magical	composite_scene	detonation_force	launch_source	building_collision	launch_vfx	height_off_ground	delay	num_vortexes	composite_scene_blood	affects_allies	launch_source_offset	composite_scene_group	delay_between_vortexes	is_spell	shape	start_height	goal_height	affects_enemies	follow_target
#battle_vortexs_tables;19;db/battle_vortexs_tables/!!!!!!!double_projectile_velocity_compat_!!scm_motm
um_motm_vazgrat_fart	0	wh3_dlc20_unit_contact_corrosion	0	0	1.0000	25.0000	25.0000	false	0.0000	0.0000	1.0000	0.0000	false	composite_scene\spells_and_abilities\wh2_main_abilities_verminous_valour.csc	200.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
um_ogr_fulg_poison	0	um_ogr_fulg_poison_contact	23	0	2.0000	6.0000	12.0000	false	0.0000	24.0000	0.1000	0.0000	true	composite_scene/spells_and_abilities/wh3_dlc24_cursed_cauldron_fulg.csc	200.0000	target_near_edge	1.ignore		0.0000	0.3000	1		true	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
um_ogr_blaut_pot	90	um_ogr_blaut_pot	15	5	22.0000	-25.0000	7.0000	true	0.8000	3.5000	7.0000	0.0000	true	composite_scene/spells_and_abilities/ogr_blau.csc	40.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
motm_magma_storm	0		1	5	10.0000	10.0000	25.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene/spells_and_abilities/wh3_cataclysm_magma_storm.csc	40.0000	target_centre	1.ignore		0.0000	2.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
um_ogr_morg_spirits_explosion	0		11	4	1.0000	25.0000	3.0000	false	0.0000	0.0000	0.1000	1.0000	false	composite_scene/spells_and_abilities/wh3_dlc24_pink_sourguts_flame_vortex.csc	200.0000	target_near_edge	1.ignore		0.0000	0.0000	1	composite_scene/spells_and_abilities/wh3_dlc24_pink_sourguts_flame_vortex.csc	false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
um_motm_marn_brutal_smash	0		0	12	0.5000	18.0000	12.0000	false	0.0000	80.0000	3.0000	0.0000	true	composite_scene/spells_and_abilities/wh3_main_slaanesh_marn_of_slaanesh.csc	135.0000	target_near_edge	1.ignore		0.0000	0.7000	1		true	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
um_motm_marn_brutal_smash_upgraded	0		0	12	1.5000	15.0000	15.0000	false	0.0000	80.0000	3.0000	0.0000	true	composite_scene/spells_and_abilities/wh3_main_slaanesh_marn_of_slaanesh.csc	135.0000	target_near_edge	1.ignore		0.0000	0.7000	3		true	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
um_ogr_gragtar_eruption	0	wh2_dlc12_unit_contact_flammable	25	5	1.5000	12.0000	15.0000	false	0.0000	0.0000	0.1000	1.0000	true	composite_scene\spells_and_abilities\wh3_abilities_eruption.csc	200.0000	target_centre	1.ignore		0.0000	2.0000	3		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
um_ogr_gragtar_fire_breath	0		0	7	6.0000	-20.0000	8.0000	false	0.0000	0.0000	12.0000	1.0000	false	composite_scene\spells_and_abilities\wh3_dlc23_magma_cannon_vortex.csc	40.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
