key	text	tooltip
#Loc;1;text/!!!db/ghs_ui_unit_group.loc		
ui_unit_groupings_onscreen_lzd_temple	Temple of the Old Ones	true
ui_unit_groupings_onscreen_def_black_ark	Black Ark	true
ui_unit_groupings_onscreen_def_sea_dragon	Sea Monster	true
ui_unit_groupings_onscreen_ghs_cth_onyx_crowmen	Onyx Crowman	false
ui_unit_groupings_onscreen_missile_flying_chariot	Flying Missile Chariot	true
ui_unit_groupings_onscreen_missile_infantry_bayonet	Line Infantry	false
ui_unit_groupings_tooltip_missile_infantry_bayonet	Line Infantry	false
ui_unit_groupings_onscreen_missile_field_engineers	Combat Engineers	false
ui_unit_groupings_tooltip_missile_field_engineers	Combat Engineers	false
ui_unit_groupings_onscreen_missile_infantry_fire	Grenadiers (Incendiary)	false
ui_unit_groupings_tooltip_missile_infantry_fire	Grenadiers (Incendiary)	false
ui_unit_groupings_onscreen_missile_infantry_skirmish	Skirmish Infantry	false
ui_unit_groupings_tooltip_missile_infantry_skirmish	Skirmish Infantry	false
ui_unit_groupings_onscreen_missile_infantry_close_quarters	Close-Combat Infantry	false
ui_unit_groupings_tooltip_missile_infantry_close_quarters	Close-Combat Infantry	false
ui_unit_groupings_onscreen_missile_infantry_sharpshooter	Veteran Marksmen	false
ui_unit_groupings_tooltip_missile_infantry_sharpshooter	Veteran Marksmen	false
ui_unit_groupings_onscreen_missile_cavalry_hybrid	Hybrid Weapon Cavalry	false
ui_unit_groupings_tooltip_missile_cavalry_hybrid	Hybrid Weapon Cavalry	false
ui_unit_groupings_onscreen_missile_cavalry_longrifle	Long-Range Infantry	false
ui_unit_groupings_tooltip_missile_cavalry_longrifle	Long-Range Infantry	false
ui_unit_groupings_onscreen_missile_infantry_pistol_close_quarters	Close-Combat Infantry	false
ui_unit_groupings_tooltip_missile_infantry_pistol_close_quarters	Close-Combat Infantry	false
ui_unit_groupings_onscreen_missile_infantry_gatling_gun	Field Artillery	false
ui_unit_groupings_tooltip_missile_infantry_gatling_gun	Field Artillery	false
ui_unit_groupings_onscreen_missile_infantry_grenade	Grenade Infantry	false
ui_unit_groupings_tooltip_missile_infantry_grenade	Grenade Infantry	false
ui_unit_groupings_onscreen_construction	Construction	false
ui_unit_groupings_tooltip_construction	Construction	false
ui_unit_groupings_onscreen_cody_monster_dwf_warbear	Ranged Monster	false
ui_unit_groupings_onscreen_dwf_airship	Airship	false
ui_unit_groupings_onscreen_ghs_dwf_mon_rune_guard_axe_and_cannon	Rune Colossus	false
ui_unit_groupings_onscreen_ghs_dwf_mon_rune_guard_axe_and_shield	Rune Colossus	false
ui_unit_groupings_onscreen_ghs_dwf_mon_rune_guard_dual_hammer	Rune Colossus	false
ui_unit_groupings_onscreen_dwf_runeguard_catling	Rune Colossus	false
ui_unit_groupings_onscreen_ghs_dwf_mon_rune_guard_giant	Rune Colossus	false
ui_unit_groupings_onscreen_ghs_cth_mon_terracotta_sashoujian	Monstrous Infantry	false
ui_unit_groupings_onscreen_ghs_cth_mon_terracotta_giant_axe	Monstrous Infantry	false
ui_unit_groupings_onscreen_ghs_kdaai_hero	Hero	false
