key	text	tooltip
#Loc;1;text/!!!db/wyc_building_culture_variants__.loc		
building_culture_variants_name_wyc_phoenix_altar_1	Altar of the Flame-Mother	true
building_culture_variants_name_wyc_phoenix_altar_2	Temple of the Flame-Mother	true
building_culture_variants_name_wyc_abomination_altar_1	Bloodhorn Hell Altar	true
building_culture_variants_name_wyc_abomination_altar_2	Bloodhorn Hell Temple	true
building_culture_variants_name_wyc_frost_wyrm_altar_1	Frozen Void Altar	true
building_culture_variants_name_wyc_frost_wyrm_altar_2	Frozen Void Temple	true
building_culture_variants_name_wyc_cygor_altar_1	Soul-Eater Altar	true
building_culture_variants_name_wyc_cygor_altar_2	Soul-Eater Temple	true
building_culture_variants_name_wyc_giant_altar_1	Mad Titan Altar	true
building_culture_variants_name_wyc_giant_altar_2	Mad Titan Temple	true
building_culture_variants_name_wyc_war_hydra_altar_1	Altar of Leymah	true
building_culture_variants_name_wyc_war_hydra_altar_2	Temple of Leymah	true
building_culture_variants_name_wyc_shaggoth_altar_1	Mountainbreaker Altar	true
building_culture_variants_name_wyc_shaggoth_altar_2	Mountainbreaker Temple	true
building_culture_variants_name_wyc_terrorgheist_altar_1	Abyssal Screech Altar	true
building_culture_variants_name_wyc_terrorgheist_altar_2	Abyssal Screech Temple	true
building_culture_variants_name_wyc_carnosaur_altar_1	Altar of Kagantuzan	true
building_culture_variants_name_wyc_carnosaur_altar_2	Temple of Kagantuzan	true
building_culture_variants_name_wyc_arachnarok_spider_altar_1	Broodmother Altar	true
building_culture_variants_name_wyc_arachnarok_spider_altar_2	Broodmother Temple	true
building_culture_variants_name_wyc_abomination_altar_wef_2	Bloodhorn Hell Temple	true
building_culture_variants_name_wyc_frost_wyrm_altar_wef_2	Frozen Void Temple	true
building_culture_variants_name_wyc_cygor_altar_wef_2	Soul-Eater Temple	true
building_culture_variants_name_wyc_giant_altar_wef_2	Mad Titan Temple	true
building_culture_variants_name_wyc_war_hydra_altar_wef_2	Temple of Leymah	true
building_culture_variants_name_wyc_shaggoth_altar_wef_2	Mountainbreaker Temple	true
building_culture_variants_name_wyc_terrorgheist_altar_wef_2	Abyssal Screech Temple	true
building_culture_variants_name_wyc_carnosaur_altar_wef_2	Temple of Kagantuzan	true
building_culture_variants_name_wyc_arachnarok_spider_altar_wef_2	Broodmother Temple	true
building_culture_variants_name_wyc_abomination_altar_wef_1	Bloodhorn Hell Altar	true
building_culture_variants_name_wyc_frost_wyrm_altar_wef_1	Frozen Void Altar	true
building_culture_variants_name_wyc_cygor_altar_wef_1	Soul-Eater Altar	true
building_culture_variants_name_wyc_giant_altar_wef_1	Mad Titan Altar	true
building_culture_variants_name_wyc_war_hydra_altar_wef_1	Altar of Leymah	true
building_culture_variants_name_wyc_shaggoth_altar_wef_1	Mountainbreaker Altar	true
building_culture_variants_name_wyc_terrorgheist_altar_wef_1	Abyssal Screech Altar	true
building_culture_variants_name_wyc_carnosaur_altar_wef_1	Altar of Kagantuzan	true
building_culture_variants_name_wyc_arachnarok_spider_altar_wef_1	Broodmother Altar	true
building_culture_variants_name_wyc_phoenix_altar_wef_1	Altar of the Flame-Mother	true
building_culture_variants_name_wyc_phoenix_altar_wef_2	Temple of the Flame-Mother	true
building_culture_variants_name_wyc_war_mammoth_altar_wef_1	Gutmaw Altar	true
building_culture_variants_name_wyc_war_mammoth_altar_wef_2	Gutmaw Temple	true
building_culture_variants_name_wyc_war_mammoth_altar_1	Gutmaw Altar	true
building_culture_variants_name_wyc_war_mammoth_altar_2	Gutmaw Temple	true
