key	text	tooltip
#Loc;1;text/!!!db/ghs_land_units.loc		
land_units_onscreen_name_ghs_main_cth_inf_snow_guard_mo	Ink Snow Retinue (Guandao)	false
land_units_onscreen_name_ghs_main_cth_inf_snow_guard_miao	Ink Snow Retinue (Miaodao)	false
land_units_onscreen_name_ghs_main_cth_inf_snow_guard_crossbow_shield	Ink Snow Retinue (Shield Crossbow)	false
land_units_onscreen_name_ghs_main_cth_cav_snow_guard_guandao_rider	Ink Snow Riders (Guandao)	false
land_units_onscreen_name_ghs_main_cth_cav_snow_guard_longma_missile	Ink Snow Riders (Longma Crossbow)	false
land_units_onscreen_name_ghs_main_cth_inf_secret_follower	Moonlight Division	false
land_units_onscreen_name_ghs_main_cth_inf_jade_sword_master_blood	Jade-Blooded Swordmasters	false
land_units_onscreen_name_ghs_main_cth_inf_nangau_firework_trops	Nan-Gau Fire Dragon Guard	false
land_units_onscreen_name_ghs_main_cth_cav_nangau_fire_lance	Nan-Gau Sunflame Riders	false
land_units_onscreen_name_ghs_main_cth_inf_dragon_guard_sword	Celestial Dragon Guard (Sword and Shield)	false
land_units_onscreen_name_ghs_main_cth_cav_celestial_mighty_axe_guard	Mounted Celestial Dragon Guard (Axes)	false
land_units_onscreen_name_ghs_main_cth_cav_jade_lion_rider	Jade Lion Riders	false
land_units_onscreen_name_ghs_main_cth_cav_jet_lion_rider	Jet Lion Riders	false
land_units_onscreen_name_ghs_main_cth_mon_terracotta_giant_axe	Terracotta Guardians (Axe)	false
land_units_onscreen_name_ghs_main_cth_mon_terracotta_archer	Jet Terracotta Archers (Great Bow)	false
land_units_onscreen_name_ghs_main_cth_mon_terracotta_cannon	Skybreaking Terracotta Warrior	false
land_units_onscreen_name_ghs_main_cth_mon_terracotta_ancestor	Bastion Nightwatcher	false
land_units_onscreen_name_ghs_main_cth_cav_panda_rider	Iron Devourers	true
land_units_onscreen_name_ghs_main_cth_inf_eagle_rifle	Eagle Gunners	true
land_units_onscreen_name_ghs_main_cth_cav_jade_rider_rifle	Jade Braves (Eagle Gunners)	true
land_units_onscreen_name_ghs_main_cth_cav_jade_rider_grenade	Jade Braves (Dragonfire)	true
land_units_onscreen_name_ghs_main_cth_veh_warchariot	Azure War Chariots	true
land_units_onscreen_name_ghs_main_cth_veh_warchariot_missle	Azure War Chariots (Dragonfire)	true
land_units_onscreen_name_ghs_main_cth_mon_soul_dragon	Soul Jiao	true
land_units_onscreen_name_ghs_main_cth_mon_dragon_turtle	Heaven's Bulwark	true
land_units_onscreen_name_ghs_main_cth_veh_dragon_emperor_boat	Dragon Emperor's Skyship	true
land_units_onscreen_name_ghs_main_cth_cav_unarmour_giant_ox	Southern Oxen	true
land_units_onscreen_name_ghs_main_cth_cav_armour_giant_ox	Ploughbreakers	true
land_units_onscreen_name_ghs_main_cth_cav_armour_giant_ox_ror	Wrath of Supplication	true
land_units_onscreen_name_ghs_main_cth_mon_dragon_titan	Dragon Emperor's Colossus	true
land_units_onscreen_name_ghs_main_kho_mon_titan	Khorne's Wrath Titan	true
land_units_onscreen_name_ghs_main_tze_mon_titan	Tzeentch's Deceiver Titan	true
land_units_onscreen_name_ghs_main_sla_mon_titan	Slaanesh's Enigmatic Titan	true
land_units_onscreen_name_ghs_main_nur_mon_titan	Nurgle's Plague Titan	true
land_units_onscreen_name_ghs_main_dwf_mon_goat_mad	Rampaging Goats	true
land_units_onscreen_name_ghs_main_dwf_cav_goat_warrior	Fortress Patrol	true
land_units_onscreen_name_ghs_main_dwf_cav_goat_ranger	Bugman Rangers	true
land_units_onscreen_name_ghs_main_dwf_cav_goat_slayer	Karak Kadrin Riders	true
