key	text	tooltip
#Loc;1;text/!!!db/ghs_building.loc		
building_culture_variants_name_wh3_main_sch_special_weijin_wu_1	Tian Duwei's Office	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_wu_1		true
building_culture_variants_name_wh3_main_sch_special_weijin_wu_2	Imperial Forbidden City	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_wu_2		true
building_culture_variants_name_wh3_main_sch_special_weijin_wu_3	Sealed Marquis Altar	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_wu_3		false
building_culture_variants_name_wh3_main_sch_special_weijin_wen_1	Wanluo Scripture Pavilion	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_wen_1		false
building_culture_variants_name_wh3_main_sch_special_weijin_wen_2	Weijing Grand Academy	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_wen_2		false
building_culture_variants_name_wh3_main_sch_special_weijin_wen_3	Baixiang Courtyard	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_wen_3		false
building_culture_variants_name_wh3_main_sch_special_weijin_long_1	Exotic Exhibition Garden	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_long_1		false
building_culture_variants_name_wh3_main_sch_special_weijin_long_2	Mythical Beast Foothills	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_long_2		false
building_culture_variants_name_wh3_main_sch_special_weijin_long_3	Crouching Dragon Summit	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_long_3		false
building_culture_variants_name_wh3_main_sch_special_weijin_fa_1	Source of Law Pavilion	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_fa_1		false
building_culture_variants_name_wh3_main_sch_special_weijin_fa_2	Eye of the Gathering Winds	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_fa_2		false
building_culture_variants_name_wh3_main_sch_special_weijin_fa_3	Dragon's Magic Well	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_fa_3		false
building_culture_variants_name_wh3_main_sch_special_weijin_tang_1	Central Treasury Bank	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_tang_1		false
building_culture_variants_name_wh3_main_sch_special_weijin_tang_2	Financial Core	true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_tang_2	PLACEHOLDER	false
building_culture_variants_name_wh3_main_sch_special_weijin_tang_3		true
building_short_description_texts_short_description_wh3_main_sch_special_weijin_tang_3	Within the celestial palace of jade and gold lie infinite treasures. Yet, the Dragon Emperor’s greatest treasures are for the common people.	false
building_culture_variants_name_wh3_ghs_cth_farm_1	Settlement Farmland	true
building_short_description_texts_short_description_wh3_ghs_cth_farm_1	In lands of plenty, farmers still starve.	true
building_culture_variants_name_wh3_ghs_cth_farm_2	Field Grid Agriculture	true
building_short_description_texts_short_description_wh3_ghs_cth_farm_2	Every grain of rice in the dish comes from hard toil.	true
building_culture_variants_name_wh3_ghs_cth_farm_3	Public Cultivated Farmland	true
building_short_description_texts_short_description_wh3_ghs_cth_farm_3	Proper boundaries and diligent care yield fertile lands.	true
building_culture_variants_name_wh3_ghs_cth_farm_4	Crop Rotation Fields	true
building_short_description_texts_short_description_wh3_ghs_cth_farm_4	All fertile black soil requires careful tending for prosperity through the ages.	true
building_culture_variants_name_wh3_ghs_cth_farm_5	Seasonal Academic	true
building_short_description_texts_short_description_wh3_ghs_cth_farm_5	Five days make a climate, three climates form a phase, six phases a season, and four seasons a year.	true
building_culture_variants_name_wh3_ghs_cth_military_cavalry_1	Racing Grounds	true
building_short_description_texts_short_description_wh3_ghs_cth_military_cavalry_1		false
building_culture_variants_name_wh3_ghs_cth_military_cavalry_2	Breeding Base	true
building_short_description_texts_short_description_wh3_ghs_cth_military_cavalry_2		false
building_culture_variants_name_wh3_ghs_cth_military_cavalry_3	Knights' Courtyard	true
building_short_description_texts_short_description_wh3_ghs_cth_military_cavalry_3		false
building_culture_variants_name_wh3_ghs_cth_military_cavalry_4	Champion's Manor	true
building_short_description_texts_short_description_wh3_ghs_cth_military_cavalry_4		false
building_culture_variants_name_wh3_ghs_cth_military_cavalry_5	Dragon Marshal's Mansion	true
building_short_description_texts_short_description_wh3_ghs_cth_military_cavalry_5		false
building_culture_variants_name_wh3_ghs_cth_military_infantry_1	Drill Grounds	true
building_short_description_texts_short_description_wh3_ghs_cth_military_infantry_1		false
building_culture_variants_name_wh3_ghs_cth_military_infantry_2	Training Fields	true
building_short_description_texts_short_description_wh3_ghs_cth_military_infantry_2		false
building_culture_variants_name_wh3_ghs_cth_military_infantry_3	Veteran Garrison	true
building_short_description_texts_short_description_wh3_ghs_cth_military_infantry_3		false
building_culture_variants_name_wh3_ghs_cth_military_infantry_4	Imperial Guard Camp	true
building_short_description_texts_short_description_wh3_ghs_cth_military_infantry_4		false
building_culture_variants_name_wh3_ghs_cth_military_infantry_5	Dragon's Gate Fortress	true
building_short_description_texts_short_description_wh3_ghs_cth_military_infantry_5		false
building_culture_variants_name_wh3_ghs_cth_military_warbeast_1	Training Cages	true
building_short_description_texts_short_description_wh3_ghs_cth_military_warbeast_1	Strong chains and sturdy cages are essential for beast training.	false
building_culture_variants_name_wh3_ghs_cth_military_warbeast_2	Forest Ranch	true
building_short_description_texts_short_description_wh3_ghs_cth_military_warbeast_2	Dense forests are fraught with danger, yielding fierce and untamed beasts.	false
building_culture_variants_name_wh3_ghs_cth_military_warbeast_3	Exotic Beast Exhibition	true
building_short_description_texts_short_description_wh3_ghs_cth_military_warbeast_3	Unique beasts gather here, attracting countless visitors and merchants.	false
building_culture_variants_name_wh3_ghs_cth_military_warbeast_4	Taming Grounds	true
building_short_description_texts_short_description_wh3_ghs_cth_military_warbeast_4	Hard and soft tactics alike can bring down tigers and yoke dragons.	false
building_culture_variants_name_wh3_ghs_cth_military_warbeast_5	Universal Beast Museum	true
building_short_description_texts_short_description_wh3_ghs_cth_military_warbeast_5	Study and utilize mythical beasts from across the realms.	false
building_culture_variants_name_wh3_ghs_cth_military_warmachine_1	Artisan's Workshop	true
building_short_description_texts_short_description_wh3_ghs_cth_military_warmachine_1		false
building_culture_variants_name_wh3_ghs_cth_military_warmachine_2	Lever Foundry	true
building_short_description_texts_short_description_wh3_ghs_cth_military_warmachine_2		false
