key	text	tooltip
#Loc;1;text/!!!db/ghs_def_black_tower_effect_bundle.loc		
effect_bundles_localised_title_ghs_def_black_tower_chd_toz_tier_1_reward	Black Tower Authority Level: I	false
effect_bundles_localised_title_ghs_def_black_tower_chd_toz_tier_2_reward	Black Tower Authority Level: II	false
effect_bundles_localised_title_ghs_def_black_tower_chd_toz_tier_3_reward	Black Tower Authority Level: III	false
effect_bundles_localised_title_ghs_def_black_tower_chd_toz_tier_4_reward	Black Tower Authority Level: IV	false
effects_description_ghs_def_black_tower_effect_chd_toz_tier_unlock_dummy	Black Tower Authority Level %+n: Region Unlocked	false
effects_description_ghs_def_black_tower_usurped_wh2_main_def_hag_graef	Diplomatic Relations: %+n with [[img:ui/flags/wh2_main_def_hag_graef/mon_24.png]][[/img]]Hag Graef	false
effects_description_ghs_def_black_tower_usurped_wh2_main_def_naggarond	Diplomatic Relations: %+n with [[img:ui/flags/wh2_main_def_naggarond/mon_24.png]][[/img]]Naggarond	false
effects_description_ghs_def_black_tower_usurped_wh2_main_def_cult_of_pleasure	Diplomatic Relations: %+n with [[img:ui/flags/wh2_main_def_cult_of_pleasure/mon_24.png]][[/img]]Cult of Pleasure	false
effects_description_ghs_def_black_tower_usurped_wh2_twa03_def_rakarth	Diplomatic Relations: %+n with [[img:ui/flags/wh2_twa03_def_rakarth/mon_24.png]][[/img]]Thousand Maw	false
effects_description_ghs_def_black_tower_usurped_wh2_dlc11_def_the_blessed_dread	Diplomatic Relations: %+n with [[img:ui/flags/wh2_dlc11_def_the_blessed_dread/mon_24.png]][[/img]]The Blessed Dread	false
effects_description_ghs_def_black_tower_usurped_wh2_main_def_har_ganeth	Diplomatic Relations: %+n with [[img:ui/flags/wh2_main_def_har_ganeth/mon_24.png]][[/img]]Har Ganeth	false
effects_description_ghs_def_black_tower_industry_ancilliary_dummy	[[col:yellow]]Grants a random follower or banner every %n turns.	false
effects_description_ghs_def_black_tower_t3_industry_dummy	Construction Cost: %+n% for each [[col:yellow]]Industry[[/col]] seat seized in the Black Tower of the Witch King.	false
effects_description_ghs_def_black_tower_t3_sorcery_dummy	Magic Winds Reserve: %+n for each [[col:yellow]]Sorcery[[/col]] seat occupied in the Black Tower of the Witch King.	false
effects_description_ghs_def_black_tower_t3_military_dummy	Upkeep: %+n% for each [[col:yellow]]Military[[/col]] seat seized in the Black Tower of the Witch King.	false
effects_description_ghs_def_black_tower_effect_rule_gain	Dark Power Gained: %+n per turn	false
effects_description_ghs_def_black_tower_rule_gained_characters	Dark Power from Characters: %+n per turn	false
effects_description_ghs_def_black_tower_rule_gained_buildings	Dark Power from Buildings: %+n per turn	false
effects_description_ghs_def_black_tower_rule_gained_faction	Dark Power from Faction: %+n per turn	false
effects_description_ghs_def_black_tower_rule_gained_bonus	Dark Power from Witch King Rewards: %+n per turn	false
effects_description_ghs_def_black_tower_rule_gained_confederation	Dark Power from Confederation: %+n per turn	false
pooled_resources_display_name_ghs_def_black_tower_rule	Dark Power	false
pooled_resources_description_ghs_def_black_tower_rule	Dark Power represents your capital for seizing power in the Black Tower of Naggarond.\\n\\n[[col:yellow]][[img:icon_ghs_def_black_tower_rule]][[/img]]Dark Power can be gained from constructing buildings, faction mechanics, characters, and confederations. It can also be converted into slave resources via Slave Orders.\\n\\n[[col:yellow]][[img:icon_ghs_def_black_tower_rule]][[/img]]In the Black Tower at the heart of Naggarond, Dark Power can be spent to gain powerful rewards.[[/col]]	false
pooled_resources_positive_factors_display_name_ghs_def_black_tower_rule_factor	Gain from Characters	false
pooled_resources_negative_factors_display_name_ghs_def_black_tower_rule_factor	Consumption	false
pooled_resource_factors_display_name_negative_ghs_def_black_tower_base_factor	Loss	false
pooled_resource_factors_display_name_positive_ghs_def_black_tower_base_factor	Gain	false
cdir_events_dilemma_choice_details_localised_choice_label_ghs_def_black_tower_exchange_dilemmaFIRST	Gain Power	false
cdir_events_dilemma_choice_details_localised_choice_title_ghs_def_black_tower_exchange_dilemmaFIRST	We need Dark Power! Crush those insolent fools in the Black Tower of the Witch King!	false
cdir_events_dilemma_choice_details_localised_choice_label_ghs_def_black_tower_exchange_dilemmaSECOND	Retain Slaves	false
cdir_events_dilemma_choice_details_localised_choice_title_ghs_def_black_tower_exchange_dilemmaSECOND	We must maintain control over the slaves. Slow the pace of conquest in the Black Tower for now.	false
dilemmas_localised_title_ghs_def_black_tower_exchange_dilemma	The Black Tower of the Witch King	false
dilemmas_localised_description_ghs_def_black_tower_exchange_dilemma	The Black Tower of the Witch King rises at the center of Naggarond, a labyrinth of palaces, walls, and spires that brings wealth and prestige to its owner. The Witch King is an unpredictable ruler, generous when fortune smiles, but unrelenting and brutal when plans falter.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t1_industry_1	Veil of Deceit	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t1_industry_1	Some indolent Dreadlords die wondering which audacious rebels dared to strike them down!	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t1_industry_2	Prisoner Camps	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t1_industry_2	Defeated foes, regardless of rank, are stripped bare and sent to mines, often revealing unexpected treasures.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t1_industry_3	Black Tower Envoys	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t1_industry_3	Thinking what I am thinking? The slave pens are almost empty! For the joy of all Druchii, let the blood flow today!	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t1_industry_4	Slave Traders	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t1_industry_4	There is no such thing as too many slaves. Mines eternally demand laborers, and the Witch King’s grand plans consume vast resources.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t1_military_1	Thirst for Bloodshed	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t1_military_1	The feeling of slicing through defenses, slitting throats, and stabbing hearts is so delightful!	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t1_military_2	Warmongers	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t1_military_2	Swift and decisive strikes are key to conquest, and only this seat holds the resources necessary to sustain the army's advance.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t1_military_3	Trusted Quartermaster	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t1_military_3	The one holding the armory’s keys is the most trusted by the Dreadlord, though that trust invites constant scrutiny.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t1_military_4	Black Tower Horn	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t1_military_4	In response to the Black Tower Lord's call, warriors gather from all directions.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t1_sorcery_1	Chaos Sorcery	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t1_sorcery_1	On the Tower of Prophecy in Ghrond, sorceresses of the Dark Convent study vile Chaos magic. This power is potent enough to disrupt the Great Vortex.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t1_sorcery_2	Warlocks	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t1_sorcery_2	Those who can manipulate the Winds of Magic to serve the Witch King's interests achieve elevated positions—though under increased scrutiny.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t1_sorcery_3	Medusa Prophets	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t1_sorcery_3	For the Druchii, the scent of agony is like the finest perfume, and nothing sounds more despairing than the twisted prophecies of Medusa Prophets.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t1_sorcery_4	Forbidden Sorceress	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t1_sorcery_4	Spells forged with Dhar, or raw dark magic, are among the most destructive. These are drawn from unrefined Winds of Magic but exact a terrible price on their users.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t2_industry_1	Master Architect	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t2_industry_1	Slave master, whip wielder, and the direct source of Black Tower lords' taxation revenues.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t2_industry_2	Slave Holds	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t2_industry_2	The massive holds of the Black Arks carry slaves, destined for Naggarond or to serve their cruel masters aboard.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t2_industry_3	Endless Raids	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t2_industry_3	Once again, the Druchii sail to distant shores for plunder and pillage. The mines of Naggaroth always hunger for fresh flesh!	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t2_military_1	Slaughter Frenzy	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t2_military_1	They require no aid, and danger is but a fleeting thought. Their only cure is the exhilaration of unrestrained carnage.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t2_military_2	Replenish Troops	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t2_military_2	Warriors devoid of mercy struggle for survival in the twisted streets of Naggaroth’s cities, most of whom are conscripted.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t2_military_3	Shadowy Speed	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t2_military_3	The Shadows glide ghostlike through petrified forests and jagged rocks. Even by Druchii standards, their existence is a living hell.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t2_sorcery_1	Bloody Power	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t2_sorcery_1	Competition for positions in the Dark Convent is both bloody and fierce. Only those who survive their ambition learn the most potent magic in the world.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t2_sorcery_2	Malevolent Curses	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t2_sorcery_2	The so-called masters of the Winds of Magic in the White Tower could never imagine that their every word is heard with perfect clarity in the shadows.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t2_sorcery_3	Archives of Ghrond	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t2_sorcery_3	The ancient records of Ghrond contain secrets that could save—or end—lives.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t3_industry_1	Midnight Revelry	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t3_industry_1	Midnight demands offerings of vicious and vile sacrifices. Perhaps appeasing the gods will ensure our survival.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t3_industry_2	Endless Toil	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t3_industry_2	Beaten, starved, and endlessly worked, the slaves are exploited to the very limit of their endurance.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t3_military_1	Blades of Hatred	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t3_military_1	The High Elves exiled the Druchii, dividing them irreparably. Brother wars cannot mend the rift, and hatred festers eternally.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t3_military_2	Venomous Resolve	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t3_military_2	Malekith’s life is sustained by dark powers. The Witch King vows to witness the final Phoenix King’s downfall, even if it takes an eternity.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t3_sorcery_1	Death's Pull	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t3_sorcery_1	Death follows all who wield the Winds of Magic, but those attuned to Shyish are particularly adept at mastering the art of slaughter.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t3_sorcery_2	Dark Yearning	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t3_sorcery_2	Most sorceresses dwell in absolute darkness, crafting cruel illusions to ensnare their prey and claim the souls they crave.	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t4_malus	Quell the Whispers!	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t4_malus	[[col:green]]You will confederate with Hag Graef.[[/col]]	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t4_malekith	Hail the Witch King!	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t4_malekith	[[col:green]]You will confederate with Naggarond.[[/col]]	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t4_morathi	Pleasure No More!	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t4_morathi	[[col:green]]You will confederate with the Cult of Pleasure.[[/col]]	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t4_rakarth	Whip the Beasts!	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t4_rakarth	[[col:green]]You will confederate with the Thousand Maw.[[/col]]	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t4_lokhir	Lord of the Deeps!	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t4_lokhir	[[col:green]]You will confederate with the Blessed Dread.[[/col]]	false
rituals_display_name_ghs_def_black_tower_ritual_chd_toz_slot_t4_hellebron	Dedication to Khaine!	false
rituals_description_ghs_def_black_tower_ritual_chd_toz_slot_t4_hellebron	[[col:green]]You will confederate with Har Ganeth.[[/col]]	false
ritual_categories_display_name_GHS_DEF_BLACK_TOWER_T4	Confederation	false
ritual_categories_display_name_GHS_DEF_BLACK_TOWER_INDUSTRY_T1	Economy	false
ritual_categories_display_name_GHS_DEF_BLACK_TOWER_INDUSTRY_T2	Economy	false
ritual_categories_display_name_GHS_DEF_BLACK_TOWER_INDUSTRY_T3	Economy	false
ritual_categories_display_name_GHS_DEF_BLACK_TOWER_MILITARY_T1	Military	false
