key	text	tooltip
#Loc;1;text/!!!db/ghs_effects_redline.loc		
effects_description_ghs_effect_force_stat_speed_cth_infantry_1	Speed: Jade-Blooded Swordmasters %+n%	true
effects_description_ghs_effect_force_stat_physical_resistance_cth_infantry_1	Physical resistance: Jade-Blooded Swordmasters %n%	true
effects_description_ghs_effect_force_stat_melee_attack_cth_compass_terracotta_sentinel_1	Melee attack: Jade Lions, Jet Lions, Onyx Crowmen, and Dragon Emperor's Colossus units %+n	true
effects_description_ghs_effect_force_stat_melee_defence_cth_compass_terracotta_sentinel_1	Melee defense: Jade Lions, Jet Lions, Onyx Crowmen, and Dragon Emperor's Colossus units %+n	true
effects_description_ghs_effect_force_stat_melee_attack_cth_infantry_rank7_1	Melee attack: Ink Snow Riders (Guandao) and Jade-Blooded Swordmasters units {{tr:rank7}} %+n	true
effects_description_ghs_effect_force_stat_charge_bonus_cth_infantry_rank7_1	Charge bonus: Ink Snow Riders (Guandao) and Jade-Blooded Swordmasters units {{tr:rank7}} %+n%	true
effects_description_ghs_effect_force_stat_ap_damage_cth_cavalry_rank7_1	Armour-Piercing Weapon Damage: Azure War Chariots, Azure War Chariots (Dragonfire), Jade Lions, Jet Lions, Onyx Crowmen, and Dragon Emperor's Colossus units {{tr:rank7}} %+n	true
effects_description_ghs_effect_force_stat_charge_bonus_cth_cavalry_rank7_1	Charge bonus: Azure War Chariots, Azure War Chariots (Dragonfire), Jade Lions, Jet Lions, Onyx Crowmen, and Dragon Emperor's Colossus units {{tr:rank7}} %+n%	true
effects_description_wh3_main_effect_force_stat_melee_attack_cth_infantry	Melee attack: Peasant Long Spearmen, Celestial Dragon Guards, Jade Warriors, and Ink Snow Retinue units %+n	true
effects_description_wh3_main_effect_force_stat_melee_defence_cth_infantry	Melee defense: Peasant Long Spearmen, Celestial Dragon Guards, Jade Warriors, and Ink Snow Retinue units %+n	true
effects_description_wh3_main_effect_force_stat_missile_damage_cth_archers	Missile strength: Peasant Archers, Celestial Dragon Crossbowmen, Jade Warrior Crossbowmen, Ink Snow Riders (Longma Crossbow), and Ink Snow Retinue (Shield Crossbow) units %+n%	true
effects_description_wh3_main_effect_force_stat_range_cth_archers	Range: Peasant Archers, Celestial Dragon Crossbowmen, Jade Warrior Crossbowmen, Ink Snow Riders (Longma Crossbow), and Ink Snow Retinue (Shield Crossbow) units %+n%	true
effects_description_wh3_main_effect_force_stat_missile_damage_cth_gunners_artillery	Missile strength: Iron Hail Gunners, Eagle Gunners, Crane Gunners, Great Cannons, Fire Rain Rocket Battery, Skybreaking Terracotta Warrior, Azure War Chariots (Dragonfire), Heaven's Bulwark, Ink Snow Riders (Longma Crossbow), and Nan-Gau Fire Dragon Guard units %+n%	true
effects_description_wh3_main_effect_force_stat_ammunition_cth_gunners_artillery	Ammunition: Iron Hail Gunners, Eagle Gunners, Crane Gunners, Great Cannons, Fire Rain Rocket Battery, Skybreaking Terracotta Warrior, Azure War Chariots (Dragonfire), Heaven's Bulwark, Ink Snow Riders (Longma Crossbow), and Nan-Gau Fire Dragon Guard units %+n%	true
effects_description_wh3_main_effect_force_stat_charge_bonus_pct_cth_cavalry	Charge bonus: Peasant Horsemen, Jade Lancers, Southern Oxen, Ploughbreakers, Great Longma Riders, Azure War Chariots, Ink Snow Riders (Guandao), and Iron Devourers units %+n%	true
effects_description_wh3_main_effect_force_stat_weapon_strength_cth_cavalry	Weapon strength: Peasant Horsemen, Jade Lancers, Southern Oxen, Ploughbreakers, Great Longma Riders, Azure War Chariots, Ink Snow Riders (Guandao), and Iron Devourers units %+n%	true
effects_description_wh3_main_effect_force_stat_armour_cth_compass_terracotta_sentinel	Armour: Bastion Nightwatcher, Wu Xing War Compass, and Terracotta units %+n	true
effects_description_wh3_main_effect_force_stat_weapon_strength_cth_compass_terracotta_sentinel	Weapon strength: Bastion Nightwatcher, Wu Xing War Compass, and Terracotta units %+n%	true
effects_description_wh3_main_effect_force_stat_missile_strength_cth_flyers	Missile strength: Dragon Emperor's Skyship, Stormward Compass, Sky Lantern, and Sky-junk units %+n%	true
effects_description_wh3_main_effect_force_stat_speed_cth_flyers	Speed: Dragon Emperor's Skyship, Stormward Compass, Sky Lantern, and Sky-junk units %+n%	true
effects_description_wh3_main_effect_force_stat_melee_defence_cth_infantry_rank7	Melee defense: Peasant Long Spearmen, Celestial Dragon Guards, Jade Warriors, Jade Warriors (Halberds), and Ink Snow Retinue units {{tr:rank7}} %+n	true
effects_description_wh3_main_effect_force_stat_leadership_cth_infantry_rank7	Leadership: Peasant Long Spearmen, Celestial Dragon Guards, Jade Warriors, and Ink Snow Retinue units {{tr:rank7}} %+n	true
effects_description_wh3_main_effect_force_stat_magic_resistance_cth_infantry_rank7	Magic resistance: Peasant Long Spearmen, Celestial Dragon Guards, Jade Warriors, and Ink Snow Retinue units {{tr:rank7}} %n%	true
effects_description_wh3_main_effect_force_stat_missile_resistance_cth_ranged_rank7	Missile resistance: Skybreaking Terracotta Warrior, Ink Snow Riders (Longma Crossbow), Ink Snow Retinue (Shield Crossbow), Eagle Gunners, Peasant Archers, Celestial Dragon Crossbowmen, Jade Warrior Crossbowmen, Iron Hail Gunners, Crane Gunners, Great Cannons, and Fire Rain Rocket Battery units {{tr:rank7}} %n%	true
effects_description_wh3_main_effect_force_stat_missile_damage_cth_ranged_rank7	Missile strength: Skybreaking Terracotta Warrior, Ink Snow Riders (Longma Crossbow), Ink Snow Retinue (Shield Crossbow), Eagle Gunners, Peasant Archers, Celestial Dragon Crossbowmen, Jade Warrior Crossbowmen, Iron Hail Gunners, Crane Gunners, Great Cannons, and Fire Rain Rocket Battery units {{tr:rank7}} %+n%	true
