key	text	tooltip
#Loc;1;text/!!!db/ghs_abilities.loc		
unit_abilities_onscreen_name_ghs_cth_hongying_passive_fire_dance	Ink Jade Blaze	false
unit_abilities_tooltip_text_ghs_cth_hongying_passive_fire_dance	Hong Ying exhibits incredible affinity with the Yin Wind of Magic. His "staff" manifests as a blade wreathed in ink jade flames, transforming to channel magic or strike down foes when needed.	false
unit_abilities_onscreen_name_ghs_ability_cth_jade_blood_rune_spell	Jade-Blooded Rune Magic	false
unit_abilities_tooltip_text_ghs_ability_cth_jade_blood_rune_spell	Jade-Blooded Rune Magic is a unique development of the Qi wind by Jade-Blooded Taoists. It stores magic winds in talismans, providing a potent aid even when effects cannot be fully controlled.	false
unit_abilities_onscreen_name_ghs_ability_cth_royal_guard_avatar	Avatar of Yu Zhuo	false
unit_abilities_tooltip_text_ghs_ability_cth_royal_guard_avatar	Legend has it that "Shadow Gleam" is an illusion of the Moon Empress. The Onyx Crowmen can only commune with the Yin Wind and transform into the Yuanzhuo upon hearing its call.	false
unit_abilities_onscreen_name_ghs_ability_cth_jet_lion_magic_eater	Power of the Jet Lion	false
unit_abilities_tooltip_text_ghs_ability_cth_jet_lion_magic_eater	The best way to counter spellcasters is to sever their connection to the Winds of Magic.	false
unit_abilities_onscreen_name_ghs_ability_cth_jade_lion_magic_guider	Jade Fury Lion	false
unit_abilities_tooltip_text_ghs_ability_cth_jade_lion_magic_guider	A raging jade lion harnesses the Winds of Magic, channeling their destructive charge into an unparalleled force.	false
unit_abilities_onscreen_name_ghs_lzd_annihilation_thunder	Izzchi Thunder Spear	true
unit_abilities_tooltip_text_ghs_lzd_annihilation_thunder	A colossal bolt of lightning shoots from the engine, and the spear of the Skink God cleaves through enemy ranks, leaving ravines filled with shredded flesh.	true
unit_abilities_onscreen_name_ghs_lzd_thunder_engine	Izzchi Engine	true
unit_abilities_tooltip_text_ghs_lzd_thunder_engine	Izzchi, the ancient god of cold-blooded beasts, commands the engine to unleash arcane powers and tame wild natures.	true
unit_abilities_onscreen_name_ghs_cth_ll_shugengan_demidragon	Dragon-Blood Transformation	false
unit_abilities_onscreen_name_ghs_skv_ll_ikit_avatar	Lord of Ruin: Greed	false
unit_abilities_tooltip_text_ghs_skv_ll_ikit_avatar	The Horned Rat manifests in one of its terrifying aspects: the Lords of Ruin, living catastrophes heralding destruction and desolation from the Chaos Wastes.	false
unit_abilities_onscreen_name_ghs_skv_ll_queek_avatar	Lord of Ruin: Wrath	false
unit_abilities_tooltip_text_ghs_skv_ll_queek_avatar	The Horned Rat manifests in one of its terrifying aspects: the Lords of Ruin, living catastrophes heralding destruction and desolation from the Chaos Wastes.	false
unit_abilities_onscreen_name_ghs_skv_ll_skrolk_avatar	Lord of Ruin: Pestilence	false
unit_abilities_tooltip_text_ghs_skv_ll_skrolk_avatar	The Horned Rat manifests in one of its terrifying aspects: the Lords of Ruin, living catastrophes heralding destruction and desolation from the Chaos Wastes.	false
unit_abilities_onscreen_name_ghs_skv_ll_snikch_avatar	Lord of Ruin: Arrogance	false
unit_abilities_tooltip_text_ghs_skv_ll_snikch_avatar	The Horned Rat manifests in one of its terrifying aspects: the Lords of Ruin, living catastrophes heralding destruction and desolation from the Chaos Wastes.	false
unit_abilities_onscreen_name_ghs_skv_ll_throt_avatar	Lord of Ruin: Gluttony	false
unit_abilities_tooltip_text_ghs_skv_ll_throt_avatar	The Horned Rat manifests in one of its terrifying aspects: the Lords of Ruin, living catastrophes heralding destruction and desolation from the Chaos Wastes.	false
unit_abilities_onscreen_name_ghs_skv_ll_tretch_avatar	Lord of Ruin: Cunning	false
unit_abilities_tooltip_text_ghs_skv_ll_tretch_avatar	The Horned Rat manifests in one of its terrifying aspects: the Lords of Ruin, living catastrophes heralding destruction and desolation from the Chaos Wastes.	false
unit_abilities_onscreen_name_ghs_skv_ll_warlord_avatar	Lord of Ruin	false
unit_abilities_tooltip_text_ghs_skv_ll_warlord_avatar	The Horned Rat manifests in one of its terrifying aspects: the Lords of Ruin, living catastrophes heralding destruction and desolation from the Chaos Wastes.	false
unit_abilities_onscreen_name_ghs_ability_dwf_beer_valaya	Valaya's Chalice	true
unit_abilities_tooltip_text_ghs_ability_dwf_beer_valaya	"Raise a toast, fortify the hold, and drown in merry laughter!"	true
