key	text	tooltip
#Loc;1;text/!!!db/wyc_building_chains__.loc		
building_chains_chain_tooltip_wyc_phoenix_altar	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_abomination_altar	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_frost_wyrm_altar	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_cygor_altar	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_giant_altar	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_war_hydra_altar	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_shaggoth_altar	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_terrorgheist_altar	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_carnosaur_altar	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_arachnarok_spider_altar	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_abomination_altar_wef	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_frost_wyrm_altar_wef	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_cygor_altar_wef	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_giant_altar_wef	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_war_hydra_altar_wef	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_shaggoth_altar_wef	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_terrorgheist_altar_wef	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_carnosaur_altar_wef	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_arachnarok_spider_altar_wef	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_war_mammoth_altar_wef	Legendary Behemoth Hunting Landmark Chain	true
building_chains_chain_tooltip_wyc_war_mammoth_altar	Legendary Behemoth Hunting Landmark Chain	true
