unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!!!2xunitsize_compat_dog
cst_boarding		1	melee_infantry	1	false	cst_boarding	120	0	1100	wh_main_shp_transport	1	1	60	1000	210	medium		0	true	wh2_dlc11_vo_culture_Vampire_Coast	missile_infantry_pistol	1	false	vamp_grave_guard		false		600.0000	200.0000	false	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Fleet_Admiral_Male	0	true	false	6	false	false		0.0000	true	1	false
cst_corsairs		1	missile_infantry	1	false	cst_corsairs	96	0	750	wh_main_shp_transport	1	1	100	1600	256	medium		0	true	wh2_dlc11_vo_culture_Vampire_Coast	missile_infantry_pistol	3	false	wef_infantry_15_degrees		false		900.0000	200.0000	false	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Depth_Guard	0	true	false	6	false	false		0.0000	true	1	false
cst_deathship		1	chariot	1	false	cst_deathship	100	0	1400	wh_main_shp_transport	1	70	70	800	213	heavy		0	true	wh2_dlc11_vo_culture_Vampire_Coast	dwf_airship	1	true	dwf_thunderbarge		false		300.0000	100.0000	false	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Fleet_Admiral_Male	0	true	false	1	false	false		0.0000	false	1	false
cst_ghostship		1	warmachine	1	false	cst_ghostship	600	1	2000	wh_main_shp_transport	1	1	1	1400	600	heavy		0	true	wh2_dlc11_vo_culture_Vampire_Coast	dwf_airship	4	true	emp_veh_marienburg_land_ship		true		500.0000	500.0000	true	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Zombie_Mob	0	true	false	1	false	false		0.0000	false	1	false
cst_harkonship_third		1	warmachine	1	false	cst_harkonship_third	600	1	2000	wh_main_shp_transport	1	1	1	1400	320	heavy		0	true	wh2_dlc11_vo_culture_Vampire_Coast	dwf_airship	3	true	dwf_thunderbarge		true		500.0000	500.0000	true	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Zombie_Mob	0	true	false	1	false	false		0.0000	false	1	false
cst_medium_ship		1	chariot	1	false	cst_medium_ship	80	0	1400	wh_main_shp_transport	1	1	1	1300	300	heavy		0	true	wh2_dlc11_vo_culture_Vampire_Coast	dwf_airship	4	true	dwf_thunderbarge		false		300.0000	100.0000	false	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Fleet_Admiral_Male	0	true	false	1	false	false		0.0000	false	1	false
cst_medium_ship_1		1	chariot	1	false	cst_medium_ship_1	300	0	1400	wh_main_shp_transport	1	1	1	2000	400	heavy		0	false	wh2_dlc11_vo_culture_Vampire_Coast	dwf_airship	4	true	dwf_thunderbarge		false		300.0000	100.0000	false	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Fleet_Admiral_Male	0	true	false	1	false	false		0.0000	false	1	false
cst_medium_ship_2		1	chariot	1	false	cst_medium_ship_2	300	0	1400	wh_main_shp_transport	1	1	1	2500	500	heavy		0	false	wh2_dlc11_vo_culture_Vampire_Coast	dwf_airship	4	true	dwf_thunderbarge		false		300.0000	100.0000	false	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Fleet_Admiral_Male	0	true	false	1	false	false		0.0000	false	1	false
cst_spectral		1	warmachine	1	false	cst_spectral	100	1	2000	wh_main_shp_transport	1	1	1	1400	550	heavy		0	true	wh2_dlc11_vo_culture_Vampire_Coast	dwf_airship	3	true	dwf_thunderbarge		true		500.0000	500.0000	true	vo_culture_None	false	wh3_dlc21_vo_actor_VampireCoast_Shadewraith_Gunners	0	true	false	1	false	false		0.0000	false	1	false
harkonship_test_jericho		-1	warmachine	1	false	harkonship_test_jericho	600	1	2000	wh_main_shp_transport	1	1	1	1400	600	heavy		0	true	wh2_dlc11_vo_culture_Vampire_Coast	dwf_airship	3	true	emp_veh_marienburg_land_ship		true		500.0000	500.0000	true	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Luthor_Harkon	0	true	false	1	false	false		0.0000	false	1	false
noctilusship		1	warmachine	1	false	noctilusship	26	1	2000	wh_main_shp_transport	1	1	1	1400	550	heavy		0	true	wh2_dlc11_vo_culture_Vampire_Coast	dwf_airship	5	true	emp_veh_marienburg_land_ship		true		10.0000	10.0000	true	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Count_Noctuilus	0	true	false	1	false	false		0.0000	false	1	false
