unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!!!2xunitsize_compat_Chasslo_landmarks
CLE_Barakas_Bulls		1	monstrous_infantry	2	false	CLE_Barakas_Bulls	32	0	1450	wh_main_shp_transport	1	1	16	1600	350	very_heavy		0	true	wh3_main_vo_culture_Nurgle	nur_plague_ogres	3	false	ogre_infantry		false		1400.0000	0.0000	true	vo_culture_None	false	wh3_dlc25_vo_actor_Nurgle_Plagueogre_unit	0	true	false	1	false	false		0.0000	true	1	true
CLE_Blight_Dragon		1	monster	2	false	CLE_Blight_Dragon	1	1	1800	wh_main_shp_transport	1	1	1	1900	450	heavy		0	false	wh_dlc05_vo_culture_Forest_Dragon	dragon	4	true	hef_dragon		true		1800.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	1	true	false		0.0000	true	1	true
CLE_Blood_Shriekers		1	monstrous_infantry	2	false	CLE_Blood_Shriekers	32	1	1050	wh_main_shp_transport	1	1	16	1000	250	heavy		0	true	wh_main_vo_culture_Var_Creature	monstrous_infantry_flying	3	false	vamp_vargheist		false		1050.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	true	1	false	false		0.0000	true	1	true
CLE_Carcassone_Damned_Knight		1	melee_cavalry	2	false	CLE_Carcassone_Damned_Knight	120	1	1250	wh_main_shp_transport	1	1	60	1500	350	very_heavy		0	false	wh_main_vo_culture_Bretonnian	cavalry	3	false	emp_reiksguard		false		1300.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	false	1	false	false		0.0000	true	1	true
CLE_Fay_stags_knight		1	monstrous_cavalry	2	false	CLE_Fay_stags_knight	64	1	1900	wh_main_shp_transport	1	1	32	1900	490	heavy		0	true	wh_dlc05_vo_culture_Wood_Elves	monstrous_shock_cavalry_stags	5	false	wef_great_stag_riders		false		1900.0000	0.0000	false	wh_dlc05_vo_culture_Wood_Elves	true	wh2_dlc16_vo_actor_Wood_Elves_Great_Stag_Knights_ROR	0	true	true	1	false	false		0.0000	true	1	true
CLE_Ghrond_Librarian		1	monster	2	false	CLE_Ghrond_Librarian	1	1	1300	wh_main_shp_transport	1	1	1	1300	325	heavy		0	true	wh2_main_vo_culture_Dark_Elves	wh2_dlc14_def_monster_medusa	3	true	def_medusa		true		500.0000	900.0000	true	vo_culture_None	false	wh2_dlc14_vo_actor_Dark_Elf_Bloodwrack_Medusa	0	true	true	1	false	false		0.0000	true	1	true
CLE_Gorger_Matron		1	melee_infantry	1	false	CLE_Gorger_Matron	1	1	1500	wh_main_shp_transport	1	1	1	1500	300	heavy		0	false	wh3_main_vo_culture_Gorger	monstrous_infantry	3	true	vamp_vargheist		true		1500.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	1	false	false		0.0000	true	1	true
CLE_Hallowed_Oak		1	monster	2	false	CLE_Hallowed_Oak	1	1	1650	wh_main_shp_transport	1	1	1	1800	400	very_heavy		0	false	wh_dlc05_vo_culture_Tree	wh_dlc05_wef_treeman	4	true	wef_treeman		true		1500.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	1	false	false		0.0000	true	1	true
CLE_Jaego_Faithful		1	melee_infantry	2	false	CLE_Jaego_Faithful	120	1	1350	wh_main_shp_transport	1	1	60	1400	330	heavy		0	false	wh2_dlc11_vo_culture_Vampire_Coast	infantry_spear_halberd	3	false	vamp_grave_guard		false		1300.0000	0.0000	false	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Depth_Guard	0	true	false	1	false	false		0.0000	true	1	true
CLE_Jormungandr		1	monster	2	false	CLE_Jormungandr	1	0	1600	wh_main_shp_transport	1	1	1	1850	435	very_heavy		0	true	wh_dlc08_vo_culture_frost_wyrm	wh_dlc08_nor_frost_wyrm	4	true	nor_frost_wyrm		true		1700.0000	0.0000	true	wh_main_vo_culture_Chaos	false	wh_main_vo_actor_default	0	true	false	1	false	false		0.0000	true	1	true
CLE_Ksl_Snowhorn		1	monster	2	false	CLE_Ksl_Snowhorn	1	1	2050	wh_main_shp_transport	1	1	1	2050	513	heavy		0	true	wh3_main_vo_culture_Stonehorn	wh3_main_ogr_stonehorn	5	true	ogr_stonehorn		true		2050.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_default	0	true	true	1	false	false		0.0000	true	1	true
CLE_Lady_lion		1	war_beast	1	false	CLE_Lady_lion	48	1	825	wh_main_shp_transport	1	1	24	825	220	medium		0	true	wh2_dlc15_vo_culture_War_Lion	war_beast	2	false	hef_war_lion		false		800.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	1	false	false		0.0000	true	1	true
CLE_Lurking_Penumbra		1	monster	2	false	CLE_Lurking_Penumbra	1	1	1700	wh_main_shp_transport	1	1	1	1650	400	heavy		0	false	wh_main_vo_culture_Var_Creature	vmp_varghulf	3	true	vamp_vargheist		true		1400.0000	0.0000	true	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	true	1	false	false		0.0000	true	1	true
CLE_Manann_Leviathan		1	monster	2	false	CLE_Manann_Leviathan	1	1	1750	wh_main_shp_transport	1	1	1	1650	413	very_heavy		0	false	wh2_dlc10_vo_culture_Kharibdyss	wh2_dlc10_def_kharibdyss	4	true	def_war_hydra		true		1650.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	1	true	false		0.0000	true	1	true
