unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!!!2xunitsize_compat_!!!!!!Champions_of_undeath_merged_fun_tyme
albrecht_nictus		1	hero	1	false	albrecht_nictus	1	0	1800	wh_main_shp_transport	1	1	1	2000	350	heavy		0	false	cou_vo_culture_Blood_Dragons	albrecht_hero_monster	0	true	vamp_vargheist		true		2000.0000	0.0000	true	vo_culture_None	true	cou_vo_actor_Blood_Dragons_Albrecht_Nictus	0	true	false	2	false	false		900.0000	false	1	false
anark_von_carstein_0		1	lord	1	false	anark_von_carstein_0	1	1	1800	wh_main_shp_transport	1	1	1	800	250	medium		0	false	cou_vo_culture_Blood_Dragons	drakenhof_templar_anark	0	true	vamp_lord		true		1000.0000	0.0000	true	vo_culture_None	true	cou_vo_actor_Blood_Dragons_Anark_Von_Carstein	0	true	false	0	false	false		0.0000	false	1	false
anark_von_carstein_1		1	lord	1	false	anark_von_carstein_1	1	1	2000	wh_main_shp_transport	1	1	1	800	400	medium		0	false	cou_vo_culture_Blood_Dragons	drakenhof_templar_anark	0	true	vamp_lord	cam_anark_nightmare	true		1500.0000	0.0000	true	vo_culture_None	true	cou_vo_actor_Blood_Dragons_Anark_Von_Carstein	0	true	false	0	false	false		0.0000	false	1	false
anark_von_carstein_2		1	lord	1	false	anark_von_carstein_2	1	1	2250	wh_main_shp_transport	1	1	1	800	550	heavy		0	false	cou_vo_culture_Blood_Dragons	drakenhof_templar_anark	0	true	vamp_lord	cam_skeleton_griffon	true		2000.0000	0.0000	true	vo_culture_None	true	cou_vo_actor_Blood_Dragons_Anark_Von_Carstein	0	true	false	0	false	false		0.0000	false	1	false
big_boss_shaman		-1	lord	1	false	big_boss_shaman	1	0	1750	wh_main_shp_transport	1	1	1	1600	400	very_heavy		0	false	wh_main_vo_culture_Orc	lord_wizard_big_waaagh	0	true	grn_warboss		true		1750.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Orc_AzhagTheSlaughterer	0	true	false	0	false	false		0.0000	false	1	false
bkc_oath_bound_revanants_ror		-1	melee_cavalry	1	false	bkc_oath_bound_revanants_ror	32	1	2000	wh_main_shp_transport	1	20	20	1200	400	heavy		0	false	wh_main_vo_culture_Skeleton	shock_cavalry	5	true	vamp_lord		false		1500.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	1	false	false		0.0000	false	1	false
bkc_rabe_von_stahl_0		1	hero	1	false	bkc_rabe_von_stahl_0	1	1	1800	wh_main_shp_transport	1	1	1	1200	300	heavy		0	false	cou_vo_culture_Blood_Dragons	wizard_vampires	0	true	vamp_lord		true		1100.0000	0.0000	false	vo_culture_None	true	cou_vo_actor_Blood_Dragons_Rabe_Von_Stahl	0	true	false	1	false	false		0.0000	false	1	false
bkc_rabe_von_stahl_1		1	hero	1	false	bkc_rabe_von_stahl_1	1	1	2000	wh_main_shp_transport	1	1	1	1200	300	heavy		0	false	cou_vo_culture_Blood_Dragons	wizard_vampires	0	true	vamp_lord	cam_bkc_rabe_von_stahl_steed	true		1100.0000	0.0000	false	vo_culture_None	true	cou_vo_actor_Blood_Dragons_Rabe_Von_Stahl	0	true	false	1	false	false		0.0000	false	1	false
black_grail_foot_squire		-1	melee_infantry	1	false	black_grail_foot_squire	240	0	950	wh_main_shp_transport	1	1	120	950	238	heavy		0	true	wh_main_vo_culture_Skeleton	infantry_spear_halberd	4	true	vamp_grave_guard		false		950.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	false	1	false
