unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!!!2xunitsize_compat_crys_leaders
crys_boyar_berserker		-1	lord	1	false	crys_boyar_berserker	1	0	800	wh_main_shp_transport	1	1	1	1000	275	medium		0	false	wh3_main_vo_culture_Kislev	lord_infantry_axe_dual	0	true	ksl_boyar_foot		true		750.0000	0.0000	false	vo_culture_None	true	wh3_main_vo_actor_Kislev_Boyar	0	true	false	0	false	false		0.0000	true	1	false
crys_boyar_greataxe		-1	lord	1	false	crys_boyar_greataxe	1	0	800	wh_main_shp_transport	1	1	1	1000	275	medium		0	false	wh3_main_vo_culture_Kislev	lord_infantry_axe_great	0	true	ksl_boyar_foot		true		750.0000	0.0000	false	vo_culture_None	true	wh3_main_vo_actor_Kislev_Boyar	0	true	false	0	false	false		0.0000	true	1	false
crys_boyar_greatsword		-1	lord	1	false	crys_boyar_greatsword	1	0	800	wh_main_shp_transport	1	1	1	1000	275	medium		0	false	wh3_main_vo_culture_Kislev	lord_infantry_sword_great	0	true	ksl_boyar_foot		true		750.0000	0.0000	false	vo_culture_None	true	wh3_main_vo_actor_Kislev_Boyar	0	true	false	0	false	false		0.0000	true	1	false
crys_boyar_shield		-1	lord	1	false	crys_boyar_shield	1	0	800	wh_main_shp_transport	1	1	1	1000	275	medium		0	false	wh3_main_vo_culture_Kislev	lord_infantry_axe	0	true	ksl_boyar_foot		true		750.0000	0.0000	false	vo_culture_None	true	wh3_main_vo_actor_Kislev_Boyar	0	true	false	0	false	false		0.0000	true	1	false
crys_boyar_streltsi		-1	lord	1	false	crys_boyar_streltsi	1	0	800	wh_main_shp_transport	1	1	1	1000	275	medium		0	false	wh3_main_vo_culture_Kislev	lord_infantry_halberd	0	true	ksl_boyar_foot		true		750.0000	0.0000	false	vo_culture_None	true	wh3_main_vo_actor_Kislev_Boyar	0	true	false	0	false	false		0.0000	true	1	false
crys_dwarf_lord_axe_ranger		-1	lord	1	false	crys_dwarf_lord_axe_ranger	1	0	900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh_main_vo_culture_Dwarf	wh2_main_lord_infantry_hybrid	0	true	dwf_warrior_15_degrees		true		900.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Dwarf_Lord	0	true	false	0	false	false		0.0000	true	1	false
crys_dwarf_lord_crossbow_ranger		-1	lord	1	false	crys_dwarf_lord_crossbow_ranger	1	0	900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh_main_vo_culture_Dwarf	wh2_main_lord_infantry_hybrid	0	true	dwf_warrior_15_degrees		true		900.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Dwarf_Lord	0	true	false	0	false	false		0.0000	true	1	false
crys_dwarf_lord_daemonslayer		-1	lord	1	false	crys_dwarf_lord_daemonslayer	1	0	900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh_main_vo_culture_Dwarf	lord_infantry_axe_great	0	true	dwf_warrior_15_degrees		true		900.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Dwarf_Lord	0	true	false	0	false	false		0.0000	true	1	false
crys_dwarf_lord_drakegun		-1	lord	1	false	crys_dwarf_lord_drakegun	1	0	900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh_main_vo_culture_Dwarf	wh2_main_lord_infantry_hybrid	0	true	dwf_warrior_15_degrees		true		900.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Dwarf_Lord	0	true	false	0	false	false		0.0000	true	1	false
