unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!!!2xunitsize_compat_!obsidian_lustria_rises
lzd_ancient_razordon		-1	monster	1	false	lzd_ancient_razordon	1	0	1200	wh_main_shp_transport	1	1	1	1200	300	heavy		0	true	wh2_dlc13_vo_culture_Razordon	obsidian_lzd_ancient_razordon	3	true	liz_salamander_hunting_pack		true		424.0000	790.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	true		0.0000	true	1	false
lzd_bastiladon_living_bastion_ror		1	monster	1	false	lzd_bastiladon_living_bastion_ror	1	1	1300	wh_main_shp_transport	1	1	1	1300	325	heavy		0	true	wh2_main_vo_culture_Bastiladon	wh2_dlc17_lzd_bastiladon_healing	3	true	liz_bastiladon		true		1000.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	true	1	false	true		0.0000	true	1	true
lzd_chameleon_skink_eyes_of_the_canopy_ror		1	missile_infantry	1	false	lzd_chameleon_skink_eyes_of_the_canopy_ror	180	1	830	wh_main_shp_transport	1	1	90	830	208	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_missile_infantry_blowpipe	3	false	liz_skink_0_degrees		false		120.0000	480.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Skink_Unit	0	true	false	1	false	false		0.0000	true	1	true
lzd_great_wyrm		-1	monster	3	false	lzd_great_wyrm	1	0	1950	wh_main_shp_transport	1	1	1	1950	488	heavy		0	true	wh_main_vo_culture_Wyvern	obsidian_lzd_great_wyrm	3	true	grn_feral_hydrah_waaagh		true		2000.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	3	false	true		0.0000	true	1	false
lzd_kroxigor_makers_of_the_paths_ror		1	monstrous_infantry	1	false	lzd_kroxigor_makers_of_the_paths_ror	32	1	1250	wh_main_shp_transport	1	1	16	1250	313	heavy		0	true	wh2_main_vo_culture_Kroxigor	monstrous_infantry	3	false	liz_kroxigor		false		1000.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	true	1	false	true		0.0000	true	1	true
lzd_razordon_vengeful_shards_ror		1	missile_infantry	1	false	lzd_razordon_vengeful_shards_ror	64	1	1200	wh_main_shp_transport	1	1	32	1200	300	heavy		0	true	wh2_dlc13_vo_culture_Razordon	wh2_dlc17_lzd_razordon	2	false	liz_salamander_hunting_pack		false		400.0000	800.0000	false	vo_culture_None	true	wh_main_vo_actor_default	0	false	false	1	false	false		0.0000	true	1	true
lzd_red_crested_skinks_the_red_shields_ror		1	melee_infantry	1	false	lzd_red_crested_skinks_the_red_shields_ror	240	0	1000	wh_main_shp_transport	1	1	120	1000	250	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_infantry_halberd	1	false	liz_skink_0_degrees		false		875.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Skink_Unit	0	true	false	1	false	false		0.0000	true	1	true
lzd_ripperdactyl_riders_the_wind_that_hungers_ror		1	monstrous_cavalry	1	false	lzd_ripperdactyl_riders_the_wind_that_hungers_ror	24	1	1425	wh_main_shp_transport	1	1	12	1425	356	very_heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_dlc17_lzd_ripperdactyl_riders	3	false	liz_terradon		false		1200.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Skink_Unit	0	false	true	1	false	true		0.0000	true	1	true
lzd_salamander_firestream		-1	missile_infantry	1	false	lzd_salamander_firestream	64	0	925	wh_main_shp_transport	1	1	32	925	231	heavy		0	true	wh2_dlc12_vo_culture_Salamander	wh2_dlc17_lzd_salamander	2	false	liz_salamander_hunting_pack		false		238.0000	712.0000	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
