unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!!!2xunitsize_compat_fairlight_beta
ML_Fairlight_LL_Unit		-1	lord	1	false	ML_Fairlight_LL_Unit	1	0	1000	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	lord_infantry_sword_great	0	true	emp_general_foot		true		1000.0000	0.0000	true	vo_culture_None	true	wh2_dlc13_vo_actor_Rodrik_LAnguille	0	true	false	0	false	false		0.0000	false	1	false
ML_Fairlight_LL_Unit_1		-1	lord	1	false	ML_Fairlight_LL_Unit_1	1	0	1250	wh_main_shp_transport	1	1	1	1350	312	very_heavy		0	false	wh_main_vo_culture_Empire	lord_cavalry	0	true	emp_general_foot	ML_Fairlight_LL_mnt_cam_horse	true		1250.0000	0.0000	true	vo_culture_None	true	wh2_dlc13_vo_actor_Rodrik_LAnguille	0	true	false	0	false	false		0.0000	false	1	false
ML_Fairlight_LL_Unit_2		-1	lord	1	false	ML_Fairlight_LL_Unit_2	1	0	2000	wh_main_shp_transport	1	1	1	2000	500	very_heavy		0	false	wh_main_vo_culture_Empire	lord_griffon	0	true	emp_general_foot	ML_Fairlight_LL_mnt_cam_griffon	true		2000.0000	0.0000	true	vo_culture_None	true	wh2_dlc13_vo_actor_Rodrik_LAnguille	0	true	false	0	false	false		0.0000	false	1	false
ML_Fairlight_LL_brt_armored_sergeants		-1	melee_infantry	1	false	ML_Fairlight_LL_brt_armored_sergeants	240	0	700	wh_main_shp_transport	1	1	120	800	185	medium		0	true	wh_main_vo_culture_Bretonnian	infantry_spear	2	false	emp_soldier_15_degrees		false		700.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false		0.0000	true	1	false
ML_Fairlight_LL_brt_crossbows		-1	missile_infantry	1	false	ML_Fairlight_LL_brt_crossbows	180	0	625	wh_main_shp_transport	1	1	120	750	165	light		0	true	wh_main_vo_culture_Bretonnian	missile_infantry_bow	2	false	emp_soldier_30_degrees		false		125.0000	500.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_dlc07_brt_cav_grail_guardians_0		-1	melee_cavalry	2	false	wh_dlc07_brt_cav_grail_guardians_0	32	0	1700	wh_main_shp_transport	1	1	16	1700	400	very_heavy		0	true	wh_main_vo_culture_Bretonnian	cavalry	3	false	emp_reiksguard		false		1700.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	false	6	false	false		0.0000	false	1	false
wh_dlc07_brt_cav_royal_hippogryph_knights_0		-1	monstrous_cavalry	3	false	wh_dlc07_brt_cav_royal_hippogryph_knights_0	16	0	2000	wh_main_shp_transport	1	1	8	2000	500	very_heavy		0	true	wh_main_vo_culture_Bretonnian	flying_monstrous_cavalry	3	false	emp_reiksguard		false	composite_scene/porthole/hippogryph_knights_porthole_01.csc	2000.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	true	2	false	false		0.0000	false	1	false
wh_dlc07_brt_cav_royal_pegasus_knights_0		-1	monstrous_cavalry	2	false	wh_dlc07_brt_cav_royal_pegasus_knights_0	32	0	1600	wh_main_shp_transport	1	1	16	1600	400	very_heavy		0	true	wh_main_vo_culture_Bretonnian	cavalry_flying_rare	3	false	emp_reiksguard		false	composite_scene/porthole/pegasus_riders_porthole_01.csc	1600.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	false	3	false	false		0.0000	false	1	false
wh_main_brt_cav_grail_knights		-1	melee_cavalry	2	false	wh_main_brt_cav_grail_knights	32	0	1600	wh_main_shp_transport	1	1	16	1600	375	very_heavy		0	true	wh_main_vo_culture_Bretonnian	shock_cavalry	3	false	emp_reiksguard		false		1600.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	false	6	false	false		0.0000	false	1	false
wh_main_brt_mon_trolls_summ		-1	monstrous_infantry	1	false	wh_main_brt_mon_trolls_summ	32	0	1100	wh_main_shp_transport	1	1	16	1100	0	very_heavy		0	true	wh_main_vo_culture_Troll	monstrous_infantry	3	false	grn_stone_troll		false		1100.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
