unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!!!2xunitsize_compat_nag_nagash
nag_blood_beasts		1	monster	2	false	nag_blood_beasts	6	0	1600	wh_main_shp_transport	1	1	1	1600	400	heavy		0	true	wh_main_vo_culture_Var_Creature	vmp_varghulf	4	true	vamp_vargheist		true		1400.0000	0.0000	true	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	true	3	false	false		0.0000	true	1	true
nag_bombardment_targeting		0	warmachine	3	false	nag_bombardment_targeting	1	0	1600	wh_main_shp_transport	1	1	1	0	400	very_heavy		0	true	wh_main_vo_culture_Vampire	magic_chariot	4	true	tmb_bone_giant		true		1.0000	1.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false		0.0000	true	1	false
nag_bone_colossus		1	monster	3	false	nag_bone_colossus	1	0	2300	wh_main_shp_transport	1	1	1	2300	575	super_heavy		0	true	wh2_dlc15_vo_culture_Rogue_Idol	nag_bone_colossus	5	true	grn_gork_idol		true		2300.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	false	2	false	false		0.0000	true	1	true
nag_bone_golems		0	monstrous_infantry	2	false	nag_bone_golems	32	0	1100	wh_main_shp_transport	1	1	16	0	275	heavy		0	true	wh2_dlc09_vo_culture_Ushabti	monstrous_infantry	3	false	nag_bone_golems		false		1100.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
nag_bone_thrower		0	warmachine	1	false	nag_bone_thrower	88	0	600	wh_main_shp_transport	1	1	5	0	150	very_heavy		0	true	wh2_dlc09_vo_culture_Tomb_Kings	wh_dlc06_bolt_thrower	2	false	tmb_skeleton_warriors		false		45.0000	555.0000	true	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	false	wh_main_vo_actor_default	0	true	false	6	false	false		0.0000	true	1	false
nag_burning_dead		1	melee_infantry	1	false	nag_burning_dead	320	1	500	wh_main_shp_transport	1	1	160	500	125	heavy		0	false	wh_main_vo_culture_Skeleton	infantry_sword_dual	2	false	vamp_skeleton		false		500.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	true	wh_main_vo_actor_default	0	false	false	1	false	false		0.0000	true	1	true
nag_carrion_riders		0	war_beast	1	false	nag_carrion_riders	48	0	800	wh_main_shp_transport	1	1	24	0	200	heavy		0	true	wh_main_vo_culture_Wraith	cavalry_flying_scythe	2	false	tmb_carrion		false		800.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
nag_cav_black_knights_0_summon		-1	melee_cavalry	1	false	nag_cav_black_knights_0_summon	120	0	750	wh_main_shp_transport	1	1	60	0	188	heavy		0	true	wh_main_vo_culture_Skeleton	cavalry	2	false	emp_reiksguard		false		750.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
nag_cav_hexwraiths_0_summon		0	melee_cavalry	2	false	nag_cav_hexwraiths_0_summon	120	0	1475	wh_main_shp_transport	1	1	60	0	350	heavy		0	true	wh_main_vo_culture_Wraith	vmp_cavalry_scythe	3	false	vamp_hex_wraith		false		1400.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
