unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!!!2xunitsize_compat_!!!3_legendary_mount
aekold_helbrass_mutalith_vortex_beast		-1	hero	1	false	aekold_helbrass_mutalith_vortex_beast	1	0	2100	wh_main_shp_transport	1	1	1	2100	525	super_heavy		0	false	wh3_main_vo_culture_Tzeentch	wh3_dlc24_tze_cha_aekold_helbrass	0	true	chaos_warrior_30_degrees	aekold_helbrass_mutalith_vortex_beast	true		2100.0000	0.0000	true	vo_culture_None	true	wh3_dlc24_vo_actor_Tzeentch_Aekold_Hellbrass	0	true	false	0	false	false		800.0000	true	1	false
aranessa_rotting_leviathan		-1	lord	1	false	aranessa_rotting_leviathan	1	0	2100	wh_main_shp_transport	1	1	1	2100	525	heavy		0	false	wh2_dlc11_vo_culture_Vampire_Coast	lord_infantry_halberd	0	true	cst_aranessa	aranessa_mammoth	true		2100.0000	0.0000	true	vo_culture_None	true	wh2_dlc11_vo_actor_VampireCoast_Aranessa_Saltspite	0	false	false	1	false	false		0.0000	false	1	false
archaon_chaos_dragon		-1	lord	1	false	archaon_chaos_dragon	1	0	2450	wh_main_shp_transport	1	1	2	2650	585	heavy		0	false	wh_main_vo_culture_Chaos	lord_wizard_mixed	0	true	chs_archaon	archaon_chaos_dragon_dorghar	true		2450.0000	0.0000	true	vo_culture_None	true	wh_dlc01_vo_actor_Chaos_ArchaonTheEverchosen	0	true	false	0	false	false		1000.0000	true	1	false
arkhan_mortis_engine		-1	lord	1	false	arkhan_mortis_engine	30	0	1600	wh_main_shp_transport	1	1	15	0	0	medium		0	false	wh2_dlc09_vo_culture_Tomb_Kings	lord_wizard_death	0	true	tmb_general	wh2_dlc09_cam_mnt_tmb_arkhan_chariot	true		1600.0000	0.0000	true	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Arkhan	0	true	false	0	false	false		0.0000	false	1	false
azhag_zombie_dragon		-1	lord	1	false	azhag_zombie_dragon	1	0	2000	wh_main_shp_transport	1	1	1	2000	513	very_heavy		0	false	wh_main_vo_culture_Orc	lord_wizard_death	0	true	grn_warboss	azhag_skullmuncha_upgrade	true		2050.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Orc_AzhagTheSlaughterer	0	true	false	0	false	false		0.0000	false	1	false
black_orc_big_boss_boar_chariot		-1	hero	1	false	black_orc_big_boss_boar_chariot	4	0	1325	wh_main_shp_transport	1	1	2	800	200	heavy		0	true	wh_main_vo_culture_Orc	grn_black_orc_bigboss	0	true	grn_orc_30_degrees	wh_main_cam_cht_grn_boar_chariot	true		1325.0000	0.0000	false	vo_culture_None	true	wh2_dlc15_vo_actor_Orc_Black_Orc_BigBoss	0	true	false	0	false	false		0.0000	true	1	false
blue_scribes_mutalith_vortex_beast		-1	hero	1	false	blue_scribes_mutalith_vortex_beast	1	0	2100	wh_main_shp_transport	1	1	1	2100	525	super_heavy		0	false	wh3_main_vo_culture_Tzeentch	wh3_main_wizard_tzeentch	0	true	wh3_dlc24_tze_cha_blue_scribes	blue_scribes_mutalith_vortex_beast	true		2100.0000	0.0000	true	vo_culture_None	true	wh3_dlc24_vo_actor_Tzeentch_Blue_Scribes	0	true	false	0	false	false		800.0000	true	1	false
bragg_stonehron		-1	hero	1	false	bragg_stonehron	1	0	2100	wh_main_shp_transport	1	1	1	0	0	heavy		0	false	wh3_main_vo_culture_Ogres	wh3_dlc26_ogr_bragg	0	true	wh3_dlc26_bragg	bragg_stonehron	true		2100.0000	0.0000	true	vo_culture_None	true	wh3_dlc26_vo_actor_Ogres_Bragg_the_Gutsman	0	true	false	2	false	false		0.0000	true	1	false
cst_fleet_captain_death_terrogheist		-1	hero	1	false	cst_fleet_captain_death_terrogheist	1	0	1500	wh_main_shp_transport	1	1	1	1500	350	heavy		0	true	wh2_dlc11_vo_culture_Vampire_Coast	wizard_death	0	true	vamp_lord	terrorgheist_mount	true		1500.0000	0.0000	true	vo_culture_None	true	wh2_dlc11_vo_actor_VampireCoast_Fleet_Captain	0	true	false	2	false	false		0.0000	true	1	false
