unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!!!2xunitsize_compat_cth_yinyin_pol
cth_golden_heron		-1	warmachine	4	false	cth_golden_heron	10	1	2000	wh_main_shp_transport	1	1	8	2500	700	very_heavy		0	false	wh3_main_vo_culture_Cathay	wh3_main_cth_balloon	3	true	cst_animated_hulks		true		100.0000	2500.0000	false	vo_culture_None	false	wh3_main_vo_actor_golden_heron	0	true	false	6	false	false		0.0000	true	1	true
cth_golden_heron_beidou		-1	warmachine	4	false	cth_golden_heron_beidou	10	1	2500	wh_main_shp_transport	1	1	8	2500	700	super_heavy		0	false	wh3_main_vo_culture_Cathay	wh3_main_cth_balloon	3	true	cst_animated_hulks		true		100.0000	2500.0000	false	vo_culture_None	false	wh3_main_vo_actor_golden_heron	0	true	false	6	false	false		0.0000	true	1	true
cth_golden_heron_upgraded		-1	warmachine	4	false	cth_golden_heron_upgraded	10	1	2500	wh_main_shp_transport	1	1	8	2500	700	super_heavy		0	false	wh3_main_vo_culture_Cathay	wh3_main_cth_balloon	3	true	cst_animated_hulks		true		100.0000	2500.0000	false	vo_culture_None	false	wh3_main_vo_actor_golden_heron	0	true	false	6	false	false		0.0000	true	1	true
cth_golden_heron_zhuque		-1	warmachine	4	false	cth_golden_heron_zhuque	10	1	2500	wh_main_shp_transport	1	1	8	2500	700	super_heavy		0	false	wh3_main_vo_culture_Cathay	wh3_main_cth_balloon	3	true	cst_animated_hulks		true		100.0000	2500.0000	false	vo_culture_None	false	wh3_main_vo_actor_golden_heron	0	true	false	6	false	false		0.0000	true	1	true
cth_marines		-1	missile_infantry	1	false	cth_marines	180	0	750	wh_main_shp_transport	1	1	90	500	180	medium		0	false	wh3_main_vo_culture_Cathay	missile_infantry_rifle	2	false	cth_iron_hail_gunners		false		100.0000	700.0000	false	vo_culture_None	false	wh3_main_vo_actor_marines	0	true	false	5	false	false		0.0000	true	3	false
cth_marines_ror		1	missile_infantry	1	false	cth_marines_ror	120	0	1000	wh_main_shp_transport	1	1	60	1000	315	medium		0	false	wh3_main_vo_culture_Cathay	dwf_irondrakes	2	false	cth_iron_hail_gunners		false		100.0000	1000.0000	false	vo_culture_None	true	wh3_main_vo_actor_marines	0	true	false	1	false	false		0.0000	true	1	true
cth_pirate_lord		-1	lord	1	false	cth_pirate_lord	1	0	1800	wh_main_shp_transport	1	1	1	100	0	heavy		0	false	wh2_dlc11_vo_culture_Vampire_Coast	npn_sam	0	true	hef_general_foot		true		1900.0000	0.0000	false	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Fleet_Admiral_Male	0	true	false	0	false	false		0.0000	false	1	false
cth_pirate_queen		-1	lord	1	false	cth_pirate_queen	1	0	1800	wh_main_shp_transport	1	1	1	50	0	heavy		0	false	wh2_dlc11_vo_culture_Vampire_Coast	lord_infantry_sword	0	true	cth_general_foot		true		2000.0000	0.0000	true	vo_culture_None	true	wh2_dlc11_vo_actor_VampireCoast_Fleet_Admiral_Female	0	true	false	0	false	false		0.0000	false	1	false
cth_ronin		-1	melee_infantry	2	false	cth_ronin	200	0	950	wh_main_shp_transport	1	1	100	700	220	medium		0	false	wh3_main_vo_culture_Cathay	npn_sam	3	false	wef_infantry_15_degrees		false		1800.0000	0.0000	false	vo_culture_None	false	wh3_main_vo_actor_nippon	0	true	false	6	false	false		0.0000	true	1	false
cth_sam		-1	melee_infantry	2	false	cth_sam	200	0	1100	wh_main_shp_transport	1	1	100	1200	300	medium		0	false	wh3_main_vo_culture_Cathay	npn_sam	3	false	wef_infantry_15_degrees		false		1800.0000	0.0000	false	vo_culture_None	false	wh3_main_vo_actor_nippon	0	true	false	6	false	false		0.0000	true	2	false
cth_whalers		-1	missile_infantry	2	false	cth_whalers	32	0	900	wh_main_shp_transport	1	1	16	1200	275	very_heavy		0	false	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_cannon	3	false	ogr_leadbelcher		false		400.0000	900.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	2	false
