unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!!!2xunitsize_compat_archer_fuyuanshan_faction
cth_fys_jade_warrior_lancer		-1	melee_cavalry	1	false	cth_fys_jade_warrior_lancer	120	0	800	wh_main_shp_transport	1	1	60	800	200	medium		0	true	wh3_main_vo_culture_Cathay	shock_cavalry	2	false	emp_reiksguard		false		800.0000	0.0000	false	vo_culture_None	false	wh3_main_vo_actor_Cathay_Cathayunit_mixed	0	true	false	6	false	false		0.0000	true	1	false
cth_fys_mon_xinwu		-1	monster	1	false	cth_fys_mon_xinwu	1	0	2600	wh_main_shp_transport	1	1	1	2600	650	heavy		0	true	wh3_main_vo_culture_DaemonPrince	wh3_main_dae_daemon_prince	3	true	dae_dp		true		2600.0000	0.0000	true	vo_culture_None	true	wh3_main_vo_actor_Belakor	0	true	true	0	false	false		0.0000	true	1	false
cth_fys_peasant_firelancer		-1	melee_cavalry	1	false	cth_fys_peasant_firelancer	120	0	800	wh_main_shp_transport	1	1	60	600	150	medium		0	true	wh3_main_vo_culture_Cathay	firelancer_cavalry	1	false	emp_reiksguard		false		650.0000	0.0000	false	vo_culture_None	false	wh3_main_vo_actor_Cathay_Cathayunit_male	0	true	false	6	false	false		0.0000	true	1	false
cth_mon_yaksha		8	monster	2	false	cth_mon_yaksha	1	0	1600	wh_main_shp_transport	1	1	1	3000	450	very_heavy		0	true	wh3_main_vo_culture_Terracotta_Sentinel	wh3_main_cth_terracotta_sentinel	3	true	bst_ghorgon		true		1700.0000	500.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false		0.0000	true	1	false
f_cth_cav_bastion		-1	melee_cavalry	2	false	f_cth_cav_bastion	100	0	1400	wh_main_shp_transport	1	1	50	1600	360	very_heavy		0	false	wh3_main_vo_culture_Cathay	cavalry	3	false	emp_reiksguard		false		1450.0000	0.0000	false	vo_culture_None	false	wh3_main_vo_actor_Cathay_Cathayunit_male	0	true	false	3	false	false		0.0000	true	1	false
f_cth_inf_scout		-1	missile_cavalry	1	false	f_cth_inf_scout	120	0	850	wh_main_shp_transport	1	1	60	900	185	heavy		0	false	wh3_main_vo_culture_Cathay	missile_cavalry_bow	2	false	emp_reiksguard		false		450.0000	450.0000	false	vo_culture_None	false	wh3_main_vo_actor_Cathay_Cathayunit_male	0	true	false	6	false	false		0.0000	true	1	false
f_cth_sky_keeper		0	monstrous_cavalry	2	false	f_cth_sky_keeper	12	0	2250	wh_main_shp_transport	1	1	18	3000	480	very_heavy		0	false	wh3_main_vo_culture_Cathay	wh3_main_flying_shock_cavalry	3	false	emp_reiksguard		false	composite_scene/porthole/cth_hu1e_hr1_great_longma_riders_porthole_01.csc	2000.0000	350.0000	false	vo_culture_None	false	wh3_main_vo_actor_Cathay_Cathayunit_male	0	true	false	1	false	false		0.0000	true	1	false
fuyuanshan_xinwu_lord_0		-1	lord	1	false	fuyuanshan_xinwu_lord_0	1	0	2600	wh_main_shp_transport	1	1	1	2600	650	heavy		0	true	wh3_main_vo_culture_DaemonPrince	wh3_main_dae_daemon_prince	3	true	dae_dp		true		20000.0000	20000.0000	true	vo_culture_None	true	wh3_main_vo_actor_Belakor	0	true	false	0	false	false		0.0000	true	1	false
fuyuanshan_xiuluo_summoned		-1	hero	1	false	fuyuanshan_xiuluo_summoned	1	0	1500	wh_main_shp_transport	1	1	1	1500	0	heavy		0	true	wh3_main_vo_culture_Cathay	fuyuanshan_xiuluo_hero	0	true	emp_general_foot		true		1100.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	false	1	false
