unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!!!2xunitsize_compat_ghs_great_harmony
ghs_comb_dwf_inf_crank_gunners		-1	missile_infantry	1	false	ghs_comb_dwf_inf_crank_gunners	64	0	1400	wh_main_shp_transport	1	1	14	1400	275	heavy		0	false	wh_main_vo_culture_Dwarf	missile_infantry_gatling_gun	5	false	dwf_warrior_15_degrees		false		210.0000	490.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
ghs_comb_dwf_inf_githammers		-1	missile_infantry	1	false	ghs_comb_dwf_inf_githammers	56	0	1100	wh_main_shp_transport	1	1	28	1100	275	heavy		0	false	wh_main_vo_culture_Dwarf	dwf_irondrakes_torpedo	4	false	dwf_warrior_15_degrees		false		210.0000	490.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
ghs_cth_cha_hongying		-1	lord	1	false	ghs_cth_cha_hongying	1	0	1200	wh_main_shp_transport	1	1	1	1200	300	heavy		0	true	wh3_main_vo_culture_Cathay	lord_infantry_sword	0	false	cth_general_foot		true		1200.0000	0.0000	false	wh3_main_vo_culture_Cathay	false	wh3_main_vo_actor_Cathay_Cathayunit_male	0	true	false	0	false	false		0.0000	true	1	false
ghs_cth_cha_hongying_cage_bird		-1	lord	1	false	ghs_cth_cha_hongying_cage_bird	1	0	1900	wh_main_shp_transport	1	1	1	1900	475	heavy		0	true	wh3_main_vo_culture_Cathay	wizard_shadows	0	true	cth_general_foot	ghs_cth_cha_hongying_cage_bird	true		1900.0000	0.0000	true	wh3_main_vo_culture_Cathay	false	wh3_main_vo_actor_Cathay_Cathayunit_male	0	true	false	3	false	false		0.0000	true	1	false
ghs_dwf_melee_mecha		-1	monstrous_infantry	1	false	ghs_dwf_melee_mecha	32	3	1400	wh_main_shp_transport	1	1	16	1400	325	medium		0	true	wh_main_vo_culture_Dwarf	monstrous_infantry	2	false	skv_rat_ogres		false		1300.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	2	false	false		0.0000	true	1	false
ghs_dwf_melee_mecha_fist		-1	monstrous_infantry	1	false	ghs_dwf_melee_mecha_fist	12	3	1800	wh_main_shp_transport	1	1	6	1800	425	medium		0	true	wh_main_vo_culture_Dwarf	monstrous_infantry	3	false	skv_rat_ogres		false		1500.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	2	false	false		0.0000	true	1	false
ghs_dwf_missile_dwfling_mecha		-1	monstrous_infantry	1	false	ghs_dwf_missile_dwfling_mecha	32	3	1500	wh_main_shp_transport	1	1	16	1500	375	medium		0	true	wh_main_vo_culture_Dwarf	monstrous_infantry	2	false	skv_rat_ogres		false		900.0000	400.0000	true	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	2	false	false		0.0000	true	1	false
ghs_dwf_missile_mecha		-1	hero	1	false	ghs_dwf_missile_mecha	1	3	1200	wh_main_shp_transport	1	1	16	1200	300	medium		0	true	wh_main_vo_culture_Dwarf	monstrous_infantry	0	true	skv_rat_ogres	ghs_dwf_missile_mecha_1	true		1000.0000	500.0000	true	vo_culture_None	true	wh_main_vo_actor_Dwarf_MasterEngineer	0	true	false	2	false	false		0.0000	false	1	false
ghs_main_cha_cth_zhaowang		-1	lord	1	false	ghs_main_cha_cth_zhaowang	1	0	1800	wh_main_shp_transport	1	1	1	1800	425	heavy		0	false	wh3_main_vo_culture_Cathay	lord_infantry_axe	0	true	ksl_boyar_foot		true		1300.0000	0.0000	true	vo_culture_None	true	wh3_main_vo_actor_Cathay_Cathayunit_male	0	true	false	0	false	false		0.0000	true	1	false
