unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!!!2xunitsize_compat_trojan_archer
champbul		1	monstrous_infantry	3	false	champbul	24	1	2450	wh_main_shp_transport	1	1	160	5000	660	heavy		0	true	wh3_main_vo_culture_Khornataur	slaanbull_ui	5	true	bst_minotaur_15		false		1200.0000	1280.0000	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	true	1	false	false		0.0000	false	1	true
slaanbull		-1	monstrous_infantry	3	false	slaanbull	24	3	1700	wh_main_shp_transport	1	1	160	3560	460	heavy		0	true	wh3_main_vo_culture_Khornataur	slaanbull_ui	4	true	cst_animated_hulks		false		320.0000	500.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	3	false	false		0.0000	true	1	false
slaanbull_boi		1	lord	1	false	slaanbull_boi	1	1	2800	wh_main_shp_transport	1	1	1	3500	700	super_heavy		0	true	wh_dlc03_vo_culture_Beastmen	slaanbull_ui	0	true	bst_minotaur_15		true		1600.0000	1280.0000	true	vo_culture_None	true	trojan_vo_actor_Beastmen_Slaanbull_Lord	0	true	false	1	false	false		0.0000	false	1	false
slaanbull_boi_spawn		-1	monstrous_infantry	2	false	slaanbull_boi_spawn	1	0	1100	wh_main_shp_transport	1	1	16	1000	250	heavy		0	true	wh_dlc03_vo_culture_Spawn	chaos_spawn	3	true	chaos_spawn		false		1000.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	false	1	false
slaanbulldual		-1	monstrous_infantry	3	false	slaanbulldual	24	3	1700	wh_main_shp_transport	1	1	160	3560	460	heavy		0	true	wh3_main_vo_culture_Khornataur	slaanbull_ui	4	true	cst_animated_hulks		false		320.0000	500.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	3	false	false		0.0000	true	1	false
slaanbullshield		-1	monstrous_infantry	3	false	slaanbullshield	24	3	1700	wh_main_shp_transport	1	1	160	3560	460	heavy		0	true	wh3_main_vo_culture_Khornataur	slaanbull_ui	4	true	cst_animated_hulks		false		320.0000	500.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	3	false	false		0.0000	true	1	false
slachamps1		0	melee_infantry	1	false	slachamps1	32	0	1500	wh_main_shp_transport	1	1	160	1500	375	heavy		0	true	wh3_main_vo_culture_Slaanesh	infantry_sword	4	false	bst_gor_30		false		1100.0000	0.0000	true	vo_culture_None	true	wh3_dlc20_vo_actor_Chaos_Warrior	0	true	false	0	false	false		0.0000	true	1	true
slachamps2		0	melee_infantry	1	false	slachamps2	32	0	1500	wh_main_shp_transport	1	1	160	1500	375	heavy		0	true	wh3_main_vo_culture_Slaanesh	infantry_spear	4	false	bst_general		false		1100.0000	0.0000	true	vo_culture_None	true	wh3_dlc20_vo_actor_Chaos_Warrior	0	true	false	0	false	false		0.0000	true	1	true
slachamps3		0	melee_infantry	1	false	slachamps3	32	0	1500	wh_main_shp_transport	1	1	160	1500	375	heavy		0	true	wh3_main_vo_culture_Slaanesh	infantry_sword_great	4	false	bst_gor_15		false		1100.0000	0.0000	true	vo_culture_None	true	wh3_dlc20_vo_actor_Chaos_Warrior	0	true	false	0	false	false		0.0000	true	1	true
