key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
#battle_entities_tables;38;db/battle_entities_tables/!!!dominion
ksl_champion	man	1.5000	3.3000	3.0000	4.0000	4.0000	30.0000	25.0000	25.0000	0.7700	circle	1.0000	600.0000	2.0000	60.0000	140.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_dlc11_cst_depth_guard	0.0000	infantry_light_effects	0	20	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	50	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
ksl_runemech	giant	3.0000	7.5000	4.0000	6.0000	10.0000	35.0000	30.0000	30.0000	4.4000	circle	1.0000	4000.0000	4.8000	60.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh2_tmb_hierotitan	7.0000	giant_effects	50	50	-0.3000	false	0.8000	0.7500	5			0.5000	1.4500	101	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	90	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
ksl_eclipse	man	1.7000	3.0000	3.0000	4.0000	3.9000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	160.0000	1.9000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_dlc11_cst_depth_guard	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.4500	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.8000	1.0000	1.0000	1.0000		false
dom_carryall	chariot	2.0000	6.0000	3.0000	6.0000	10.0000	30.0000	25.0000	25.0000	2.0000	capsule	0.6500	2000.0000	3.4000	40.0000	80.0000	8	true	true	1.0000	0.0000	0.0000	large	1.0000	rotation	wh3_dlc23_chd_iron_daemon	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	20			0.5000	1.4500	85	true		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false
ksl_cavernbear	horse	2.0000	7.5000	5.0000	6.0000	10.0000	40.0000	35.0000	30.0000	2.1000	capsule	0.5500	1600.0000	2.0000	60.0000	60.0000	8	true	true	1.0000	0.0000	0.0000	medium	1.0000	rotation_x	wh3_ksl_warbear	0.0000	cavalry_effects	50	50	0.0000	false	0.8000	0.7500	3			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
ksl_charger	man	2.0000	3.5000	3.1000	4.0000	4.0000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	150.0000	1.9000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_dlc11_cst_depth_guard	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.8000	1.0000	1.0000	1.0000		false
ksl_vanguard	man	1.9000	3.4000	3.1000	4.0000	4.0000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	150.0000	1.9000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_dlc11_cst_depth_guard	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.8000	1.0000	1.0000	1.0000		false
ksl_paladin1hs	man	1.6000	3.2000	3.0000	4.0000	4.0000	30.0000	25.0000	25.0000	0.7700	circle	1.0000	220.0000	2.0000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_dlc11_cst_depth_guard	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	35	small_entity	false	1.6000	1.0000	1.0000	1.0000		false
dom_heavy_tank	artillery	1.6000	6.0000	0.8000	10.0000	8.4000	50.0000	40.0000	40.0000	4.5000	capsule	0.4200	5000.0000	3.0000	15.0000	30.0000	425	true	false	1.5000	0.0000	0.0000	large	0.7000	rotation	wh3_dlc23_chd_iron_daemon	6.0000	artillery_effects	0	0	-0.5000	false	1.0000	0.2500	20			0.5000	1.4500	1	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	wheeled_train_entity	false	1.0000	1.0000	1.0000	1.0000		false
dom_flying_fort	giant	1.8000	2.5000	10.0000	8.0000	3.4000	30.0000	25.0000	25.0000	10.0000	capsule	1.0000	3000.0000	25.0000	360.0000	25.0000	8	true	true	0.0000	3.0000	3.2000	very_large	1.0000	ignore_and_disable_banking	wh_gyrobomber	0.0000	ethereal_effects	0	0	0.0000	false	0.9000	0.8000	4			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	hovering_entity	false	1.0000	1.0000	1.0000	1.0000		false
dom_flying_fort_mortar	man	1.8000	2.5000	10.0000	8.0000	3.4000	30.0000	25.0000	25.0000	3.1000	circle	1.0000	100.0000	1.8000	360.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	medium	1.0000	rotation	wh_chariot_metal	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
ksl_paladin2hs	man	1.6000	3.2000	3.0000	4.0000	4.0000	30.0000	25.0000	25.0000	0.7700	circle	1.0000	220.0000	2.0000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_dlc11_cst_depth_guard	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	35	small_entity	false	1.6000	1.0000	1.0000	1.0000		false
dom_quad_cannon	artillery	2.8000	3.2000	2.0000	3.0000	2.0000	30.0000	20.0000	20.0000	2.6000	capsule	0.4500	2400.0000	2.0000	80.0000	45.0000	425	true	true	0.0000	0.0000	0.0000	very_large	1.2000	rotation	wh_chariot_metal	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	5			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		true
ksl_magneticsentinel	giant	2.8000	4.8000	2.0000	3.0000	5.4000	35.0000	30.0000	30.0000	2.4000	circle	1.0000	6500.0000	9.3000	60.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh2_tmb_hierotitan	6.0000	cth_sentinel_effects	50	50	0.0000	false	1.0000	0.7500	5			0.3000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
dom_flame_tank	giant	1.6000	4.0000	0.7000	10.0000	7.0000	50.0000	40.0000	40.0000	4.1000	capsule	0.4500	5000.0000	2.6000	40.0000	30.0000	8	true	true	2.5000	0.0000	0.0000	large	0.7000	rotation	wh3_kho_war_machine_skull_cannon	6.0000	artillery_effects	0	0	0.0000	false	1.0000	1.0000	20			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_train_entity	false	1.0000	1.0000	1.0000	1.0000		false
ogr_rookcans	giant	1.7500	3.8000	2.6000	4.0000	6.0000	50.0000	40.0000	35.0000	1.2000	circle	1.0000	1500.0000	3.1000	60.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_terracotta_sentinel	0.0000	monstrous_infantry_effects	0	0	0.0000	false	1.0000	0.9500	1			0.5000	1.4500	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
dom_pillbox	chariot	1.5000	7.2000	3.0000	5.0000	9.8000	35.0000	30.0000	30.0000	3.0000	capsule	0.4500	1900.0000	3.0000	360.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh3_kho_war_machine_skull_cannon	5.0000	war_beast_effects	0	0	0.0000	false	1.0000	0.2500	20			0.2500	1.4500	74	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	articulated_entity	false	1.0000	1.0000	1.0000	1.0000		false
dom_light_mortar	artillery	2.0000	2.0000	2.0000	3.0000	2.0000	30.0000	20.0000	20.0000	1.5000	capsule	0.7000	2000.0000	1.7000	50.0000	45.0000	425	true	true	0.0000	0.0000	0.0000	large	1.2000	rotation	wh_chariot_metal	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5		emp_mortar	0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false
dom_heavy_mortar	artillery	1.7000	1.7000	2.0000	3.0000	2.0000	30.0000	20.0000	20.0000	1.8000	capsule	0.6700	2000.0000	2.7000	45.0000	35.0000	800	true	true	0.0000	0.0000	0.0000	large	1.2000	rotation	wh3_kho_war_machine_skull_cannon	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.9500	1		cst_queen_bess	0.5000	1.4500	0	false		false	true	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false
dom_warblimp	giant	2.8000	3.5000	10.0000	8.0000	3.4000	30.0000	25.0000	25.0000	6.0000	circle	1.0000	2000.0000	20.0000	360.0000	30.0000	8	true	true	0.0000	3.7000	3.9000	very_large	1.0000	ignore_and_disable_banking	wh3_dlc23_chd_iron_daemon	0.0000	ethereal_effects	0	0	0.0000	false	0.9000	0.8000	4			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	hovering_entity	false	1.0000	1.0000	1.0000	1.0000		false
ogr_royalrookplas	giant	1.7500	3.8000	2.6000	4.0000	6.0000	50.0000	40.0000	35.0000	1.2000	circle	1.0000	1500.0000	3.1000	60.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_terracotta_sentinel	0.0000	monstrous_infantry_effects	0	0	0.0000	false	1.0000	0.9500	1			0.5000	1.4500	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
ksl_urbem_eversorem	giant	3.0000	4.5000	2.0000	3.0000	4.8000	35.0000	30.0000	30.0000	2.5000	circle	1.0000	5500.0000	11.0000	60.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	none	6.0000	giant_effects	50	50	0.0000	false	1.0000	0.7500	6			0.3000	1.4500	53	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	15	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
ksl_lightrifle	man	1.7000	3.0000	3.0000	4.0000	3.9000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	160.0000	1.9000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_dlc11_cst_depth_guard	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.4500	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.8000	1.0000	1.0000	1.0000		false
ogr_battlerooks	giant	1.8500	5.4000	2.8000	4.0000	8.5000	50.0000	40.0000	35.0000	1.2000	circle	1.0000	1800.0000	3.2000	60.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_terracotta_sentinel	5.0000	monstrous_infantry_effects	20	20	0.0000	false	1.0000	0.7500	3			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	15	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
dom_aeronaught	man	1.8000	5.2000	6.5000	8.0000	5.6000	35.0000	35.0000	35.0000	1.0000	circle	1.0000	400.0000	2.5000	120.0000	140.0000	8	true	true	1.0000	8.0000	12.0000	large	1.5000	rotation_x	wh_fell_bat	3.0000	war_beast_effects	0	0	0.0000	false	0.9000	0.8500	3			0.0000	2.0000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
ogr_royalrook	giant	1.7500	3.8000	2.6000	4.0000	6.0000	50.0000	40.0000	35.0000	1.2000	circle	1.0000	1500.0000	3.1000	60.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_terracotta_sentinel	0.0000	monstrous_infantry_effects	0	0	0.0000	false	1.0000	0.9500	1			0.5000	1.4500	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
dom_heat_gun	artillery	2.0000	2.0000	2.0000	3.0000	2.0000	30.0000	20.0000	20.0000	1.8000	capsule	0.4500	2000.0000	2.0000	50.0000	45.0000	425	true	true	0.0000	0.0000	0.0000	large	1.2000	rotation	wh_chariot_metal	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5		emp_hellblaster	0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false
ksl_heavyrifle	man	1.7000	3.0000	3.0000	4.0000	3.9000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	200.0000	2.0000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_dlc11_cst_depth_guard	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.4500	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.8000	1.0000	1.0000	1.0000		false
