key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
#battle_entities_tables;38;db/battle_entities_tables/!!!str_toro_skaven
skaven_cav	man	2.0000	7.0000	5.0000	6.0000	8.0000	60.0000	25.0000	55.0000	0.6000	ellipse	1.0000	1000.0000	1.5000	360.0000	120.0000	40	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	0.9000	1			0.3000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
skaven_mech	giant	3.0000	7.5000	4.0000	6.0000	10.0000	40.0000	30.0000	55.0000	4.4000	circle	1.0000	5000.0000	4.8000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh_war_machine_metal_large	2.0000	giant_effects	50	50	-0.3000	false	0.8000	0.7500	5			0.5000	1.4500	101	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	90	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
skaven_mech_at	giant	3.0000	7.5000	4.0000	6.0000	10.0000	40.0000	30.0000	55.0000	4.4000	circle	1.0000	5000.0000	4.8000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh_war_machine_metal_large	2.0000	giant_effects	50	50	-0.3000	false	0.8000	0.7500	5			0.5000	1.4500	101	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	90	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
skaven_mech_gat	giant	3.0000	7.5000	4.0000	6.0000	10.0000	40.0000	30.0000	55.0000	4.4000	circle	1.0000	4500.0000	3.0000	40.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh_war_machine_metal_large	2.0000	giant_effects	50	50	-0.3000	false	0.8000	0.7500	5			0.5000	1.4500	101	false		false	false	wh_main_unit_machine_footstep	-1.0000	-1.0000	90	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		true
warp_bombard	artillery	1.6000	4.8000	4.0000	6.0000	8.4000	50.0000	40.0000	40.0000	4.0000	capsule	0.4200	5000.0000	3.0000	40.0000	60.0000	8	false	false	2.5000	0.0000	0.0000	large	1.6000	rotation	wh2_dlc12_war_machine_doom_flayer	6.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		true
warp_bomber	artillery	3.0000	6.0000	4.0000	6.0000	8.4000	30.0000	25.0000	25.0000	3.1000	capsule	0.4200	1100.0000	2.7000	360.0000	160.0000	8	true	true	2.5000	9.0000	11.0000	large	1.0000	rotation	wh2_dlc12_war_machine_doom_flayer	6.0000	artillery_effects	40	0	0.0000	false	0.9000	0.8000	4			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		true
warp_forged	man	2.0000	8.0000	5.0000	6.0000	9.5000	60.0000	25.0000	55.0000	0.6000	ellipse	1.0000	1000.0000	1.5000	360.0000	120.0000	60	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	0.9000	1			0.3000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
warp_gunship	artillery	4.0000	8.0000	5.0000	6.0000	8.4000	50.0000	40.0000	40.0000	4.0000	capsule	0.4200	5000.0000	3.0000	40.0000	60.0000	8	true	true	2.5000	8.0000	9.5000	large	1.6000	rotation	wh2_dlc12_war_machine_doom_flayer	6.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		true
warp_tank	artillery	1.6000	4.8000	4.0000	6.0000	8.4000	50.0000	40.0000	40.0000	4.0000	capsule	0.4200	5000.0000	3.0000	40.0000	60.0000	8	false	false	2.5000	0.0000	0.0000	large	1.6000	rotation	wh2_dlc12_war_machine_doom_flayer	6.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		true
