key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
#battle_entities_tables;38;db/battle_entities_tables/!!!!!!1a_glf_unit_expansion
glf_sp_mercenary_greatswords	man	1.5000	3.0000	2.0000	4.0000	3.5000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	200.0000	1.8000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_def_elf_slaves	man	1.8000	4.2000	5.0000	6.0000	4.9000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	90.0000	1.8000	80.0000	140.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_cth_western_provinces_blademaster	man	1.6000	4.2000	5.0000	6.0000	5.2000	35.0000	32.0000	30.0000	0.6200	circle	1.0000	100.0000	1.8000	60.0000	220.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_skv_stormfiend_rattling_gun	giant	2.0000	6.0000	3.5000	5.0000	8.0000	40.0000	35.0000	35.0000	1.8500	circle	1.0000	2700.0000	4.6000	60.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	none	3.0000	monstrous_infantry_effects	20	20	0.0000	false	0.8000	0.7500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_wef_wildwood_sentry	man	1.5000	3.5000	3.0000	4.0000	4.6000	35.0000	30.0000	30.0000	0.6700	circle	1.0000	110.0000	1.8000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_tmb_nehekhara_killer	man	1.8000	4.0000	5.0000	6.0000	4.9000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	80.0000	1.8000	360.0000	160.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	2			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_ksl_shield_maiden	man	1.5000	3.2000	4.0000	5.0000	4.2000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	60.0000	240.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_female	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_cth_jade_chariot_crossbow_mount	horse	2.0000	7.8000	7.0000	7.0000	10.8000	40.0000	35.0000	35.0000	1.4000	ellipse	0.5000	1500.0000	2.0000	360.0000	60.0000	8	true	true	2.0000	0.0000	0.0000	large	3.0000	rotation	wh_chariot_wood	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_vmp_zombie_knights	man	1.3000	2.0000	2.0000	3.0000	2.6000	30.0000	25.0000	25.0000	0.5000	circle	1.0000	90.0000	1.7000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_zombie	2.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	0.5000	0.5000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_def_shades_handbow	man	1.8000	4.2000	5.0000	6.0000	4.9000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	90.0000	1.8000	360.0000	160.0000	8	true	true	0.0000	0.0000	0.0000	small	2.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	0.8000	0.9000	1			0.5000	1.8000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh3_dlc26_ogr_inf_eshin_maneater_ror	giant	2.3000	5.7000	3.5000	4.5000	8.8000	50.0000	40.0000	35.0000	1.3000	circle	1.0000	2300.0000	3.6000	360.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_dlc26_ogr_inf_eshin_maneater_ror	5.0000	monstrous_infantry_effects	60	60	0.0000	false	1.0000	0.7500	3	wh_main_generic_character_aura		0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_hef_avelorn_reavers	man	1.5000	3.6000	5.0000	5.0000	4.3000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	100.0000	1.8000	360.0000	160.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_hef_elf_female_default	2.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_sp_knights_of_the_raging_bull_mount	horse	1.7000	6.2000	5.0000	6.0000	11.0000	40.0000	30.0000	30.0000	1.7000	capsule	0.5000	1500.0000	2.1000	60.0000	120.0000	8	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh_horse_normal	0.0000	cavalry_effects	20	20	-0.5000	false	1.0000	0.8500	3			0.5000	1.7000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_sp_mercenary_crossbowmen	man	1.5000	3.0000	2.0000	4.0000	3.5000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	120.0000	1.8000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_vmp_spirit_host	giant	1.8000	4.8000	4.0000	5.0000	5.2000	30.0000	30.0000	25.0000	0.6500	circle	1.0000	90.0000	2.1000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_wraith	0.0000	ethereal_effects	0	0	0.0000	true	0.7500	0.9000	1			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_brt_herrimault	man	1.5000	3.6000	3.0000	4.0000	4.0000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	90.0000	1.8000	360.0000	240.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
glf_hef_white_lion_riders_mnt_lion	horse	1.5000	7.5000	6.0000	7.0000	10.8000	40.0000	35.0000	35.0000	1.4000	capsule	0.5000	1800.0000	2.0000	60.0000	120.0000	8	true	true	0.7500	0.0000	0.0000	medium	1.0000	rotation_x	wh2_dlc15_war_lion	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	3			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
