key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
#battle_entities_tables;38;db/battle_entities_tables/!!!!obsidian_lustria_rises
lzd_ancient_razordon	giant	2.5000	7.5000	4.5000	6.0000	10.0000	50.0000	40.0000	35.0000	3.8000	capsule	0.3600	2000.0000	3.0000	70.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh2_dlc13_razordon	6.0000	giant_effects	70	60	0.0000	false	1.2500	0.7500	5			0.5000	1.4500	91	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
lzd_great_wyrm	giant	2.0000	6.0000	6.0000	8.0000	7.5000	35.0000	35.0000	35.0000	3.0000	circle	1.0000	1750.0000	3.0000	360.0000	150.0000	8	true	true	1.0000	9.0000	11.5000	very_large	1.5000	rotation_x	wh2_dlc12_ripperdactyl	4.5000	war_beast_effects	60	85	0.0000	false	1.0000	0.8500	4			0.0000	2.0000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
lzd_skink_altar_braves	man	1.7000	4.6000	5.5000	5.5000	5.2000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	110.0000	1.5000	60.0000	260.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_skinks	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.3000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
lzd_skink_cold_ones_riders_mount	horse	2.1000	7.2000	4.0000	6.0000	10.0000	40.0000	35.0000	35.0000	1.5000	capsule	0.4000	950.0000	1.9000	360.0000	80.0000	8	true	true	1.0000	0.0000	0.0000	medium	1.0000	rotation_x	wh_horse_normal	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8500	2			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
lzd_skink_culchan_riders_mount	horse	2.4000	8.0000	4.3000	6.2000	11.0000	40.0000	35.0000	35.0000	1.8000	capsule	0.4000	1100.0000	2.0000	360.0000	80.0000	8	true	true	1.0000	0.0000	0.0000	medium	1.0000	rotation_x	wh_dlc_great_eagle	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8500	2			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
lzd_skink_horned_ones_riders_mount	horse	2.2000	8.4000	6.5000	6.5000	11.8000	40.0000	33.0000	30.0000	1.5000	capsule	0.4000	1050.0000	2.0000	360.0000	100.0000	8	true	true	1.0000	0.0000	0.0000	medium	1.0000	rotation_x	wh_horse_normal	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8500	2			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
obsidian_lzd_coatl_young	giant	2.0000	4.6000	6.0000	10.0000	7.8000	35.0000	28.0000	35.0000	6.7500	capsule	0.2000	2000.0000	9.4500	120.0000	100.0000	8	true	true	0.0000	7.6000	10.0000	very_large	1.5000	rotation_x	wh2_dlc17_coatl	6.0000	war_beast_effects	70	70	-0.5000	false	1.1000	0.7500	5			0.0000	1.4500	19	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
obsidian_lzd_inf_chameleon_stalker_skink_tzunki	man	2.0000	5.8000	5.0000	5.5000	6.2000	60.0000	55.0000	55.0000	0.6000	circle	1.0000	70.0000	1.5000	360.0000	260.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_skinks	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.3000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
obsidian_lzd_inf_saurus_tzunki	man	1.8000	3.7000	2.0000	4.0000	4.5000	30.0000	25.0000	25.0000	0.7200	circle	1.0000	190.0000	1.7500	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_saurus	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
obsidian_lzd_inf_skink_braves_tzunki	man	2.4000	5.5000	5.0000	5.5000	6.2000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	90.0000	1.5000	60.0000	260.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_skinks	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.3000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
obsidian_lzd_inf_skink_skirmisher_tzunki	man	2.4000	5.8000	5.0000	5.5000	6.2000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	70.0000	1.5000	360.0000	260.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_skinks	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.3000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
obsidian_lzd_inf_temple_guard_tzunki	man	1.8000	3.7000	2.5000	4.0000	4.5000	30.0000	25.0000	25.0000	0.7200	circle	1.0000	210.0000	1.7500	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_saurus	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
obsidian_lzd_mon_kroxigor_sacred_tzunki	giant	2.4000	5.5000	4.0000	5.0000	9.3000	45.0000	30.0000	30.0000	1.5000	circle	1.0000	1400.0000	3.0000	60.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_troll	5.0000	monstrous_infantry_effects	15	15	0.0000	false	1.0000	0.7500	4			0.5000	1.6000	81	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
obsidian_lzd_mon_kroxigor_tzunki	giant	2.4000	5.5000	4.0000	5.0000	9.3000	45.0000	30.0000	30.0000	1.1500	circle	1.0000	1400.0000	3.0000	60.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_troll	5.0000	monstrous_infantry_effects	15	15	0.0000	false	1.0000	0.7500	4			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc12_lzd_inf_red_crested_skink_blood_dismembers	man	1.7000	4.6000	5.0000	5.5000	5.2000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	90.0000	1.5000	60.0000	260.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_skinks	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.3000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc13_lzd_mon_kroxigor_sacred	giant	2.0000	4.6000	4.0000	5.0000	7.8000	45.0000	30.0000	30.0000	1.5000	circle	1.0000	1400.0000	3.0000	60.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_troll	5.0000	monstrous_infantry_effects	15	15	0.0000	false	1.0000	0.7500	4			0.5000	1.6000	81	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_main_lzd_mon_kroxigor	giant	2.0000	4.6000	4.0000	5.0000	7.8000	45.0000	30.0000	30.0000	1.1500	circle	1.0000	1400.0000	3.0000	60.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_troll	5.0000	monstrous_infantry_effects	15	15	0.0000	false	1.0000	0.7500	4			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
