key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!2xunitsize_compat_17C_Deithland_Main
emp_autofalcon	10	wh2_main_leather_20	2100	artillery	5	art_fld	wh_main_unit_long_text_emp_autofalcon	hu1_empire_helblaster_crew	wh2_dlc16_infantry_standard_crew_blood_dismembers	10	6	50	46		0	wh_main_emp_sword_short		5	none	emp_autofalcon	wh_main_artillery_small	trained		emp_autofalcon	true	40.0000	1500.0000	emp_autofalcon	60	80	0	vo_sel_helblaster	vo_sel_artillery	vo_sel_culture	1.0000	small	0	465	0	0	8	0	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		emp_helblaster_volley_gun	artillery	1.0000	1.0000	false	false
emp_autofalcon_armored	10	wh2_main_heavy_metal_100	2100	artillery	5	art_fld	wh_main_unit_long_text_emp_autofalcon	hu1_emp_pyrehulk_crew	wh2_dlc16_infantry_standard_crew_blood_dismembers	40	58	70	500		0	emp_pyrehulks_volley		5	wh_missile_block_70_metal	emp_autofalcon_armored	wh_main_artillery_small	trained		emp_autofalcon_armored	true	40.0000	1500.0000	emp_autofalcon_armored	60	80	0	vo_sel_helblaster	vo_sel_artillery	vo_sel_culture	1.0000	small	0	465	0	0	8	0	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		emp_helblaster_volley_gun	artillery	1.0000	1.0000	false	false
emp_chemlancers_drilling_guns	10	wh2_main_plate_90	2100	cavalry	12	cav_mis	wh_main_unit_long_text_emp_chemlancers	hu1_empire_hr1_warhorse_sword_and_grenade_launcher	wh_main_cavalry_rider_standard_blood	24	28	70	92	emp_chemlancers_horses	120	wh_main_emp_sword_cav	wh_main_emp_drilling_gun	10	none	emp_chemlancers_drilling_guns	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	emp_chemlancers_drilling_guns	60	80	0		vo_sel_cavalry	vo_sel_culture	1.0000	large	0	28	0	0	0	0	5	0	ranged_cav	true	true	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
emp_chemlancers_lances	10	wh2_main_plate_90	2100	cavalry	46	cav_mel	wh_main_unit_long_text_emp_chemlancers	hu1_empire_hr1_warhorse_lance_sword_shield	wh_main_cavalry_rider_standard_blood	28	30	70	92	emp_chemlancers_horses_mortars	120	emp_chemlancers_lance		10	none	emp_chemlancers_lances	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	emp_chemlancers_lances	60	80	0		vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	5	0	melee_cav	true	true	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	true
emp_cinderbell	10	wh2_main_heavy_metal_100	2100	artillery	5	art_siege	wh_main_unit_long_text_emp_cinderbell	hu1_emp_pyrehulk_crew	wh2_dlc16_infantry_standard_crew_blood_dismembers	40	58	70	500		0	emp_pyrehulks_volley		5	none	emp_cinderbell	wh_main_artillery	trained		emp_cinderbell	true	40.0000	1500.0000	emp_cinderbell	60	80	0	vo_sel_great_cannon	vo_sel_artillery	vo_sel_culture	1.0000	small	0	24	0	0	8	0	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		emp_great_cannon	artillery	1.0000	1.0000	false	false
emp_cinderwind_arbalests	10	wh2_main_plate_30	2100	inf_ranged	14	inf_mis	wh_main_unit_long_text_emp_fumecorps	hu1_emp_arbalest	emp_cinderwind_arbalests	26	30	55	180		0	emp_deithguard_sidearm	emp_cinderwind_arbalests_arbalest	4	none	emp_cinderwind_arbalests	wh2_dlc13_emp_inf_archers	trained			true	40.0000	1500.0000	emp_cinderwind_arbalests	60	80	0		vo_sel_ranged	vo_sel_culture	1.0000	small	0	30	0	0	0	0	0	0	ranged_direct_arty	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
emp_cofferglare	10	wh2_main_heavy_metal_100	2100	artillery	5	art_siege	wh_main_unit_long_text_emp_cofferglare	hu1_emp_pyrehulk_crew	wh2_dlc16_infantry_standard_crew_blood_dismembers	40	58	70	500		0	emp_pyrehulks_volley		5	none	emp_cofferglare	wh_main_artillery	trained		emp_cofferglare	true	40.0000	1500.0000	emp_cofferglare	60	80	0	vo_sel_helstorm	vo_sel_artillery	vo_sel_culture	1.0000	small	0	58	0	0	8	0	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		emp_helstorm_rocket_battery	artillery	1.0000	1.0000	false	false
emp_cofferglare_small	10	wh2_main_heavy_metal_100	2100	artillery	5	art_siege	wh_main_unit_long_text_emp_cofferglare_small	hu1_emp_pyrehulk_crew	wh2_dlc16_infantry_standard_crew_blood_dismembers	40	58	70	500		0	emp_pyrehulks_volley		5	none	emp_cofferglare_small	wh_main_artillery	trained		emp_cofferglare_small	true	40.0000	1500.0000	emp_cofferglare_small	60	80	0	vo_sel_helstorm	vo_sel_artillery	vo_sel_culture	1.0000	small	0	58	0	0	8	0	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		emp_helstorm_rocket_battery	artillery	1.0000	1.0000	false	false
emp_culverin	10	wh2_main_leather_20	2100	artillery	5	art_siege	wh_main_unit_long_text_emp_culverin	hu1_empire_helblaster_crew	wh2_dlc16_infantry_standard_crew_blood_dismembers	10	6	50	48		0	wh_main_emp_sword_short		5	none	emp_culverin	wh_main_artillery_small	trained		emp_culverin	true	40.0000	1500.0000	emp_culverin	60	80	0	vo_sel_great_cannon	vo_sel_artillery	vo_sel_culture	1.0000	small	0	26	0	0	8	0	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		emp_great_cannon	artillery	1.0000	1.0000	false	false
