key	category	class	short_description_text	historical_description_text	campaign_action_points	man_entity	man_animation	num_mounts	mount	spacing	rank_depth	morale	bonus_hit_points	training_level	armour	shield	primary_missile_weapon	accuracy	primary_ammo	primary_melee_weapon	melee_attack	charge_bonus	melee_defence	num_engines	engine	articulated_record	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	can_brace	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!2xunitsize_compat_!cr_elf_unit_dumping_ground
cr_cst_cha_aranessa_2	war_beast	com	wh2_dlc11_unit_short_text_cst_cha_aranessa_saltspite	wh2_dlc11_unit_long_text_cst_cha_aranessa_saltspite	2100	wh2_dlc11_cst_cha_aranessa_blood	hu1b_cst_aranessa_halberd	1	cr_cst_mnt_undead_amanar_aranessa	wh_colossal_unit	2	100	44976	elite	wh2_main_bone_150	none		10	0	cr_cst_merwyrm_aranessa	35	100	0	0			false	40.0000	1500.0000	cr_cst_cha_aranessa_2_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	0	0	melee_highvalue	false	false	false	high	high	domination_characters		false			1.0000	1.0000	false	false
cr_cst_cha_count_noctilus_2	war_beast	com	wh2_dlc11_unit_short_text_cst_cha_noctilus	wh2_dlc11_unit_long_text_cst_cha_noctilus	2100	wh2_dlc11_cst_inf_count_noctilus_blood	hu1_cst_noctilus_gi2_colossus_wb_2handed_axe	1	cr_cst_mnt_undead_amanar	wh_colossal_unit	2	100	44976	elite	wh2_main_bone_150	none		10	0	cr_cst_merwyrm	35	100	0	0			true	40.0000	1500.0000	cr_cst_cha_count_noctilus_2_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_default	1.0000	aquatic_large	0	0	0	0	0	0	melee_highvalue	false	false	false	high	high	domination_characters		false			1.0000	1.0000	false	false
cr_cst_cha_cylostra_2	war_beast	com	wh2_dlc11_unit_short_text_cst_cha_cylostra_direfin	wh2_dlc11_unit_long_text_cst_cha_cylostra_direfin	2100	wh2_dlc11_cst_cylostra_direfin	hc9_cst_cylostra_cr1_leviathan_wb_fan_and_staff	1	cr_cst_mnt_undead_amanar	wh_colossal_unit	2	100	44976	elite	wh2_main_bone_150	none		10	0	cr_cst_merwyrm	35	100	0	0			false	40.0000	1500.0000	cr_cst_cha_cylostra_2_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	aquatic_large	0	0	0	5	0	0	melee_highvalue	false	false	false	high	high	domination_characters		false			1.0000	1.0000	false	false
cr_cst_cha_luthor_harkon_2	war_beast	com	wh2_dlc11_unit_short_text_cst_cha_luthor_harkon	wh2_dlc11_unit_long_text_cst_cha_luthor_harkon	2100	wh2_dlc11_infantry_luthor_harkon_hero_blood	hu1_dlc13_wagon01_crew_rifle01	1	cr_cst_mnt_undead_amanar	wh_colossal_unit	2	100	44976	elite	wh2_main_bone_150	none	wh2_dlc11_cst_luthor_harkon_pistol	10	50	cr_cst_merwyrm	35	100	0	0			true	40.0000	1500.0000	cr_cst_cha_luthor_harkon_2_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_default	1.0000	aquatic_large	0	0	0	0	0	0	melee_highvalue	false	false	false	high	high	domination_characters		false			1.0000	1.0000	false	false
cr_def_cha_lokhir_fellheart_2	war_beast	com	wh2_dlc11_unit_short_text_def_cha_lokhir_fellheart	wh2_dlc11_unit_long_text_def_cha_lokhir_fellheart	2100	wh2_dlc11_def_infantry_lokhir_blood	hu1d_elf_dr1_dragon_wb_sword_and_shield	1	cr_def_mnt_sea_dragon_lokhir	wh_main_monster	2	80	20784	trained	wh2_main_body_80	none		10	0	cr_def_dreadlord_sea_dragon	61	50	46	0			true	40.0000	1500.0000	cr_def_cha_lokhir_fellheart_2_attributes	60	80	10	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	25	0	melee_highvalue	false	false	false	high	high	domination_characters		false			1.0000	1.0000	false	false
cr_def_mon_helldrake_pack	inf_melee	inf_mel	cr_unit_short_text_def_mon_helldrake_pack	cr_unit_long_text_def_mon_helldrake_pack	2100	cr_def_mon_helldrake_blood	sn1_sea_dragon	0		wh2_dlc09_stalkers	4	60	984	trained	wh2_main_body_60	none		10	0	cr_def_helldrake	48	55	35	0			true	40.0000	1500.0000	cr_def_mon_helldrake_pack_attributes	60	80	10	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	10	0	melee_flanker	false	false	false	medium	medium	domination_monsters		false			1.0000	1.0000	false	false
cr_def_mon_pagowyrm_0	inf_melee	inf_mel	cr_unit_short_text_def_pagowyrm	cr_unit_long_text_def_pagowyrm	2100	cr_def_mon_pagowyrm_blood	rp4_dlc13_dread_saurian	0		wh_colossal_unit	4	70	48400	elite	wh2_main_body_100	none		10	0	cr_def_pagowyrm	40	30	35	0			true	40.0000	1500.0000	cr_def_mon_pagowyrm_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	aquatic_large	0	0	0	0	35	0	melee_gatecrusher_highvalue	false	false	false	medium	medium	domination_monsters		false			1.0000	1.0000	false	false
cr_def_mon_sciowyrm_0	inf_melee	inf_mel	cr_unit_short_text_def_sciowyrm	cr_unit_long_text_def_sciowyrm	2100	cr_def_mon_sciowyrm_blood	rp4_dlc13_dread_saurian	0		wh_colossal_unit	8	60	68704	elite	wh2_main_body_60	none		10	0	cr_def_sciowyrm	55	70	35	0			true	40.0000	1500.0000	cr_def_mon_sciowyrm_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	aquatic_large	0	0	0	0	15	0	melee_gatecrusher_highvalue	false	false	false	medium	medium	domination_monsters		false			1.0000	1.0000	false	false
cr_def_mon_sea_dragon	inf_melee	inf_mel	cr_unit_short_text_def_mon_sea_dragon	cr_unit_long_text_def_mon_sea_dragon	2100	cr_def_mon_sea_dragon_blood	sn1_sea_dragon	0		wh_main_monster	2	65	20784	trained	wh2_main_body_80	none		10	0	cr_def_sea_dragon	54	50	46	0			true	40.0000	1500.0000	cr_def_mon_sea_dragon_attributes	60	80	10	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	25	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		false			1.0000	1.0000	false	false
