key	category	class	short_description_text	historical_description_text	campaign_action_points	man_entity	man_animation	num_mounts	mount	spacing	rank_depth	morale	bonus_hit_points	training_level	armour	shield	primary_missile_weapon	accuracy	primary_ammo	primary_melee_weapon	melee_attack	charge_bonus	melee_defence	num_engines	engine	articulated_record	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	can_brace	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!2xunitsize_compat_Chasslo_landmarks
CLE_Barakas_Bulls	inf_melee	inf_mel	CLE_Barakas_Bulls_text	wh3_dlc25_unit_long_text_nur_inf_plague_ogres	2100	wh3_dlc25_nur_inf_plague_ogre_blood	hu13_dlc25_plague_ogre_2handed_axe	0		wh_main_monstrous_trolls	4	100	630	trained	wh2_main_body_50	none		10	0	CLE_Barakas_Bulls_greatweapon	44	60	55	0			true	40.0000	1500.0000	wh3_dlc25_nur_inf_plague_ogres	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	melee_gatecrusher_shock	false	false	false	medium	medium	domination_monsters		true		melee	1.0000	1.0000	false	false
CLE_Blight_Dragon	inf_melee	inf_mel	CLE_Blight_Dragon_text	wh3_dlc25_unit_long_text_nur_mon_toad_dragon	2100	wh_main_flying_dragon_blood	dr1_dragon	0		wh_main_monster	2	65	14000	trained	wh2_main_body_60	none		10	0	wh_dlc05_wef_dragon	50	60	42	0			true	40.0000	1500.0000	CLE_attribute_blight_dragon	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	0.5000	elves_wef_large	0	0	0	20	30	0	flying_melee_flanker	false	false	false	cant_capture	cant_capture	cant_capture		false		1.0000	1.0000	1.0000	false	false
CLE_Blood_Shriekers	inf_melee	inf_mel	CLE_Blood_Shriekers_text	wh_main_unit_long_text_vmp_vargheists	2100	wh_main_flying_vargheists_blood	hu8b_vargheist	0		wh_main_monstrous_infantry	6	75	387	trained	wh2_main_body_10	none		10	0	wh_main_vmp_claws_vargheist	55	26	34	0			true	40.0000	1500.0000	CLE_attributes_Blood_Shriekers	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	flying_melee_flanker	false	false	false	cant_capture	cant_capture	cant_capture		false		1.0000	1.0000	1.0000	false	false
CLE_Carcassone_Damned_Knight	cavalry	cav_shk	CLE_Carcassone_Damned_Knight_text	wh2_dlc11_unit_long_text_cst_damned	2100	wh_main_cavalry_rider_standard_blood	hu1_bretonnian_hr1_warhorse_2handed_sword	120	wh_dlc07_brt_mnt_warhorse_questing_knights	wh_main_cavalry_ordered	8	75	100	trained	wh2_main_plate_90	none		10	0	CLE_Damned_Questing_swords	40	50	39	0			true	40.0000	1500.0000	wh2_dlc11_cst_cav_questing_knights_0	60	80	0	vo_sel_bretonnian_questing_knights	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	10	0	0	0	melee_flanker_shock	false	false	false	low	low	domination_cav		false		1.0000	1.0000	1.0000	false	false
CLE_Fay_stags_knight	cavalry	cav_shk	wh2_dlc16_unit_short_text_wef_cav_great_stag_knights_ror	wh2_dlc16_unit_long_text_wef_cav_great_stag_knights	2100	wh_main_cavalry_rider_standard_ethereal	hu1d_dlc16_st1_great_stag_spear_shield	64	wh2_dlc16_wef_mnt_great_stag_ror	wh2_dlc16_cavalry_great_stag_knights	6	85	204	trained	wh_main_body_0	wh_missile_block_35_inaudible		10	0	wh2_dlc16_wef_stag_knight_spear_ror	44	70	40	0			true	40.0000	1500.0000	wh2_dlc16_wef_cav_great_stag_knights_ror_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	ethereal	0	0	0	55	0	0	melee_flanker_shock	false	false	false	high	high	domination_cav		false		melee	1.0000	1.0000	false	false
CLE_Ghrond_Librarian	inf_melee	inf_mel	CLE_Ghrond_Librarian_text	wh2_dlc14_unit_long_text_def_mon_bloodwrack_medusa	2100	wh2_dlc14_def_mon_medusa	sn2_dlc14_medusa_2h_halberd	0		wh_main_monster	2	80	13440	trained	wh2_main_body_30	none	CLE_Ghrond_Librarian_missile	10	150	wh2_dlc14_def_medusa	60	52	55	0			true	40.0000	1500.0000	wh2_dlc14_def_mon_bloodwrack_medusa_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large	0	0	0	0	0	0	ranged_direct_highvalue	false	false	false	medium	medium	domination_monsters		false		1.0000	1.0000	1.0000	false	false
CLE_Gorger_Matron	inf_melee	inf_mel	CLE_Gorger_Matron_text	wh3_main_ogr_mon_gorgers_0	2100	wh3_main_ogr_monster_gorger_blood	hu8d_wh3_gorger	0		wh3_main_gorgers	6	80	8500	trained	wh2_main_body_35	none		10	0	CLE_Lurking_Penumbra_Claws	63	55	54	0			true	40.0000	1500.0000	CLE_Gorger_Matron_attribute	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	melee_gatecrusher_shock	false	false	false	medium	medium	domination_infantry		true		1.0000	1.0000	1.0000	false	false
CLE_Hallowed_Oak	inf_melee	inf_mel	CLE_Hallowed_Oak_text	wh_dlc05_unit_long_text_wef_treemen	2100	wh_dlc05_wef_inf_treeman	hu21_treeman	0		wh_main_monster	2	90	19640	trained	wh2_main_body_110	none		0	0	wh_dlc05_wef_treeman_claws	51	30	59	0			true	40.0000	1500.0000	wh_dlc05_wef_mon_treeman_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	0.5000	elves_wef_large	0	-25	0	20	15	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		false		1.0000	1.0000	1.0000	false	false
CLE_Jaego_Faithful	inf_melee	inf_mel	CLE_Jaego_Faithful_text	wh2_dlc11_unit_long_text_cst_inf_depth_guard	2100	wh2_dlc11_cst_infantry_depth_guard_blood_dismembers	hu1_cst_depth_guard_halberd	0		wh2_dlc11_infantry_depth_guard	6	80	112	trained	wh2_main_plate_90	none		10	0	wh2_dlc11_cst_halberd_depth_guard	48	20	50	0			true	40.0000	1500.0000	wh2_dlc11_cst_inf_depth_guard_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_small	0	0	0	0	0	0	melee_anti_large	false	false	false	medium	medium	domination_infantry		true		1.0000	1.0000	1.0000	false	false
CLE_Jormungandr	inf_melee	inf_mel	CLE_Jormungandr_text	wh3_dlc24_unit_long_text_ksl_mon_frost_wyrm	2100	wh3_dlc24_ksl_mon_frost_wyrm_blood	lz02_dlc24_frostwyrm_feral	0		wh_main_monster	2	65	15944	trained	wh2_main_plate_110	none		10	0	wh3_dlc24_ksl_mon_frost_wyrm	62	50	49	0			true	40.0000	1500.0000	wh3_dlc24_ksl_mon_frost_wyrm	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	25	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		false		melee	1.0000	1.0000	false	false
CLE_Ksl_Snowhorn	cavalry	inf_mel	wh3_twa08_unit_short_text_ogr_mon_stonehorn_0_ror	wh3_main_ogr_mon_stonehorn_0	2100	wh3_main_stonehorn_ogre_mon_ror	hu13_wh3_hq3b_stonehorn_spear	1	wh3_twa08_ogr_mnt_stonehorn_ror	wh_main_monster	2	80	19200	trained	wh2_main_body_110	none		10	0	wh3_twa08_ogr_mon_stonehorn_0_ror	50	70	36	0			true	40.0000	1500.0000	wh3_twa08_ogr_mon_stonehorn_0_ror	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	20	0	melee_gatecrusher_shock	false	false	false	medium	medium	domination_monsters		false		melee	1.0000	1.0000	false	false
CLE_Lady_lion	inf_melee	inf_mel	CLE_Lady_lion_text	wh2_dlc15_unit_long_text_hef_mon_war_lions_of_chrace	2100	wh2_dlc15_hef_mon_war_lion	bc4_dlc15_lion	0		wh2_dlc15_hef_war_lions	6	70	264	trained	wh2_main_leather_35	none		10	0	CLE_Lady_lion_claws	45	40	38	0			true	40.0000	1500.0000	wh2_dlc15_hef_mon_war_lions_of_chrace_0	60	80	0	vo_sel_marauders	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	20	30	0	melee_flanker	false	false	false	low	low	domination_cav		false		1.0000	1.0000	1.0000	false	false
CLE_Lurking_Penumbra	inf_melee	inf_mel	CLE_Lurking_Penumbra_text	wh_main_unit_long_text_vmp_varghulf	2100	wh_main_monster_varghulf_blood	hu8b_varghulf	0		wh_main_monster	2	80	16520	trained	wh2_main_body_40	none		10	0	CLE_Lurking_Penumbra_Claws	63	60	54	0			true	40.0000	1500.0000	CLE_attributes_Lurking_Penumbra	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	melee_gatecrusher_shock	false	false	false	medium	medium	domination_monsters		false		1.0000	1.0000	1.0000	false	false
CLE_Manann_Leviathan	inf_melee	inf_mel	CLE_Manann_Leviathan_text	wh2_dlc10_unit_long_text_def_mon_kharibdyss_0	2100	wh2_dlc10_def_monster_kharibdyss	dr2_kharibdyss	0		wh_main_monster	2	69	30020	trained	wh2_main_body_60	none		10	0	wh2_dlc10_def_kharibdyss	55	45	45	0			true	40.0000	1500.0000	wh2_dlc10_def_mon_kharibdyss_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	40	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		false		1.0000	1.0000	1.0000	false	false
CLE_Mannfred_heirotitan	inf_melee	inf_mel	CLE_Mannfred_heirotitan_text	wh2_dlc09_tmb_mon_heirotitan	2100	wh2_dlc09_tmb_mon_hierotitan	gi1_hierotitan_staff_and_scales	0		wh_main_monster	2	80	26800	trained	wh2_dlc15_bone_120	none		10	0	whh2_dlc09_tmb_heirotitan	70	20	58	0			true	40.0000	1500.0000	CLE_attributes_Mannfred_Heirotitan	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		false		1.0000	1.0000	1.0000	false	false
CLE_Maw_Deep_Jaws	inf_melee	inf_mel	CLE_Maw_Deep_Jaws_text	wh2_dlc11_unit_long_text_cst_mon_animated_hulks	2100	wh2_dlc11_monster_animated_hulk_blood	hc2_cst_hulks	0		wh_main_monstrous_infantry_chaotic	4	55	605	trained	wh2_main_body_40	none		10	0	wh2_dlc11_cst_claws_animated_hulks	39	12	33	0			true	40.0000	1500.0000	wh2_dlc11_cst_mon_animated_hulks_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	10	0	0	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		true		1.0000	1.0000	1.0000	false	false
CLE_Oreon_Warband	inf_ranged	inf_mis	CLE_Oreon_Warband_text	wh_dlc05_unit_long_text_wef_waywatchers	2100	wh_dlc05_wef_inf_waywatcher_blood_dismembers	hu1d_welf_dual_sword_bow	0		wh_dlc05_wef_infantry_skirmish	8	72	76	trained	wh2_main_body_15	none	CLE_Oreon_Warband_bow	10	23	wh_dlc05_wef_sword_waywatcher	28	12	28	0			true	40.0000	1500.0000	wh_dlc05_wef_inf_waywatchers_0	60	80	0	vo_sel_wood_elves_waywatchers	vo_sel_wood_elves_missile_archers	vo_sel_wood_elves_missile_generic	1.0000	elves_wef	0	0	0	0	0	0	ranged_stalkers_harasser	true	false	false	medium	medium	domination_infantry		true		1.0000	1.0000	1.0000	false	false
CLE_Ostankya_Arachnarok	war_beast	inf_mel	wh_dlc06_unit_short_text_grn_venom_queen	wh_main_unit_long_text_grn_arachnarok_spider	2100	wh_main_grn_arachnarok_rider_360_blood	hu5_goblin_sp1_arachnarok_wb_bow	1	wh_dlc06_grn_mnt_venom_queen	wh_main_monster	2	75	19914	trained	wh2_dlc15_bone_120	none		33	200	wh_main_grn_arachnarok	70	40	38	0			true	40.0000	1500.0000	wh_dlc06_grn_mon_venom_queen_0	60	80	18	vo_sel_goblin_arachnorak	vo_sel_culture	vo_sel_culture	1.0000	large_bst	15	0	0	0	0	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		false		melee	1.0000	1.0000	false	false
CLE_Patient_Zero	inf_melee	inf_mel	CLE_Patient_Zero_text	wh2_dlc11_unit_long_text_cst_mon_bloated_corpse	2100	wh2_dlc11_monster_bloated_corpse_blood	hu13_cst_bloated_corpse	0		wh_main_monstrous_trolls	2	100	3200	trained	wh2_main_bone_20	none		10	0	wh2_dlc11_cst_bloated_corpse	75	34	58	0			true	40.0000	1500.0000	wh2_dlc11_cst_mon_bloated_corpse_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	10	0	melee_flanker	false	false	false	medium	medium	domination_monsters		false		1.0000	1.0000	1.0000	false	false
CLE_Righteous_mob	inf_melee	inf_mel	CLE_Righteous_mob_text	wh_main_unit_long_text_brt_peasant_mob	2100	wh_dlc07_brt_peasant_mob_blood_dismembers	hu1_bretonnian_2handed_hammer	0		wh_dlc07_brt_infantry_peasant_mob	16	60	54	trained	wh2_main_leather_15	none		10	0	CLE_Righteous_mob_tool	28	8	25	0			true	40.0000	1500.0000	CLE_attribute_righteous_mob	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	melee	false	false	false	medium	medium	domination_infantry_expendable		true		1.0000	1.0000	1.0000	false	false
CLE_Silver_Guts	inf_melee	inf_mel	CLE_Silver_Guts_text	wh3_main_ogr_inf_ironguts_0	2100	wh3_main_ogr_monster_ogre_ironguts_blood	hu13_wh3_ogre_2handed_sword	0		wh3_main_ogr_ironguts	4	80	650	trained	wh2_main_heavy_metal_110	none		10	0	CLE_Silver_Guts_greatweapon	48	48	54	0			true	40.0000	1500.0000	wh3_main_ogr_inf_ironguts_0	60	80	0	vo_sel_ogr_ironguts	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	35	0	0	0	melee_gatecrusher_shock	false	false	false	medium	medium	domination_infantry		true		1.0000	1.0000	1.0000	false	false
CLE_Sotek_Scion	inf_melee	inf_mel	CLE_Sotek_Scion_text	wh2_dlc17_unit_long_text_lzd_mon_coatl	2100	wh2_dlc17_lzd_mon_coatl	bi4_dlc17_coatl	0		wh_main_monster	2	100	15600	trained	wh2_main_body_70	none		10	0	CLE_Sotek_Scion	50	40	60	0			true	40.0000	1500.0000	wh2_dlc17_lzd_mon_coatl_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	15	0	25	0	flying_melee_mage_highvalue	false	false	false	cant_capture	cant_capture	cant_capture		false		melee	1.0000	1.0000	false	false
CLE_Tchar_Destroyers	inf_melee	inf_mel	CLE_Tchar_Destroyers_text	wh3_dlc26_unit_long_text_kho_mon_bloodbeast	2100	wh3_dlc26_kho_mon_bloodbeast_of_khorne	hu18c_dlc26_dae_kho_bloodbeast_of_khorne	0		wh_main_monstrous_infantry_chaotic	2	75	530	trained	wh2_main_body_40	none		10	0	wh3_dlc26_kho_bloodbeast_claws	46	50	33	0			true	40.0000	1500.0000	wh3_dlc26_kho_mon_bloodbeast_of_khorne	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	50	0	0	0	melee_highvalue	false	false	false	medium	medium	domination_monsters		true		melee	1.0000	1.0000	false	false
CLE_Throgg_Chill_Sontar	inf_melee	inf_mel	wh2_dlc10_unit_short_text_def_mon_chill_of_sontar_0	wh2_main_unit_long_text_def_mon_war_hydra_0	2100	wh2_dlc10_hydra_chill_of_sontar	dr2_hydra	0		wh_main_monster	2	75	18900	trained	wh2_main_body_60	none		10	0	wh2_dlc10_def_war_hydra_ror_0	64	45	41	0			true	40.0000	1500.0000	wh2_dlc10_def_mon_chill_of_sontar_ror_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	35	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		false		melee	1.0000	1.0000	false	false
